Customer_ID,Cluster,Customer_Segment
CUST_0386435,4,High-Value Multi-Product
CUST_0386436,2,Everyday Active Transactors
CUST_0386437,2,Everyday Active Transactors
CUST_0386438,2,Everyday Active Transactors
CUST_0386439,4,High-Value Multi-Product
CUST_0386440,4,High-Value Multi-Product
CUST_0386441,3,At-Risk Declining Activity
CUST_0386442,2,Everyday Active Transactors
CUST_0386443,3,At-Risk Declining Activity
CUST_0386444,4,High-Value Multi-Product
CUST_0386445,2,Everyday Active Transactors
CUST_0386446,2,Everyday Active Transactors
CUST_0386447,1,Affluent Low-Engagement
CUST_0386448,4,High-Value Multi-Product
CUST_0386449,4,High-Value Multi-Product
CUST_0386450,1,Affluent Low-Engagement
CUST_0386451,4,High-Value Multi-Product
CUST_0386452,4,High-Value Multi-Product
CUST_0386453,1,Affluent Low-Engagement
CUST_0386454,4,High-Value Multi-Product
CUST_0386455,0,Young Digital Starters
CUST_0386456,1,Affluent Low-Engagement
CUST_0386457,0,Young Digital Starters
CUST_0386458,2,Everyday Active Transactors
CUST_0386459,4,High-Value Multi-Product
CUST_0386460,0,Young Digital Starters
CUST_0386461,2,Everyday Active Transactors
CUST_0386462,1,Affluent Low-Engagement
CUST_0386463,0,Young Digital Starters
CUST_0386464,3,At-Risk Declining Activity
CUST_0386465,0,Young Digital Starters
CUST_0386466,1,Affluent Low-Engagement
CUST_0386467,2,Everyday Active Transactors
CUST_0386468,2,Everyday Active Transactors
CUST_0386469,2,Everyday Active Transactors
CUST_0386470,4,High-Value Multi-Product
CUST_0386471,4,High-Value Multi-Product
CUST_0386472,4,High-Value Multi-Product
CUST_0386473,4,High-Value Multi-Product
CUST_0386474,3,At-Risk Declining Activity
CUST_0386475,1,Affluent Low-Engagement
CUST_0386476,4,High-Value Multi-Product
CUST_0386477,1,Affluent Low-Engagement
CUST_0386478,0,Young Digital Starters
CUST_0386479,0,Young Digital Starters
CUST_0386480,0,Young Digital Starters
CUST_0386481,3,At-Risk Declining Activity
CUST_0386482,4,High-Value Multi-Product
CUST_0386483,4,High-Value Multi-Product
CUST_0386484,4,High-Value Multi-Product
CUST_0386485,1,Affluent Low-Engagement
CUST_0386486,4,High-Value Multi-Product
CUST_0386487,0,Young Digital Starters
CUST_0386488,4,High-Value Multi-Product
CUST_0386489,0,Young Digital Starters
CUST_0386490,3,At-Risk Declining Activity
CUST_0386491,2,Everyday Active Transactors
CUST_0386492,1,Affluent Low-Engagement
CUST_0386493,2,Everyday Active Transactors
CUST_0386494,4,High-Value Multi-Product
CUST_0386495,1,Affluent Low-Engagement
CUST_0386496,0,Young Digital Starters
CUST_0386497,1,Affluent Low-Engagement
CUST_0386498,0,Young Digital Starters
CUST_0386499,2,Everyday Active Transactors
CUST_0386500,4,High-Value Multi-Product
CUST_0386501,2,Everyday Active Transactors
CUST_0386502,4,High-Value Multi-Product
CUST_0386503,2,Everyday Active Transactors
CUST_0386504,3,At-Risk Declining Activity
CUST_0386505,2,Everyday Active Transactors
CUST_0386506,4,High-Value Multi-Product
CUST_0386507,1,Affluent Low-Engagement
CUST_0386508,3,At-Risk Declining Activity
CUST_0386509,0,Young Digital Starters
CUST_0386510,0,Young Digital Starters
CUST_0386511,3,At-Risk Declining Activity
CUST_0386512,2,Everyday Active Transactors
CUST_0386513,1,Affluent Low-Engagement
CUST_0386514,4,High-Value Multi-Product
CUST_0386515,2,Everyday Active Transactors
CUST_0386516,3,At-Risk Declining Activity
CUST_0386517,0,Young Digital Starters
CUST_0386518,0,Young Digital Starters
CUST_0386519,0,Young Digital Starters
CUST_0386520,2,Everyday Active Transactors
CUST_0386521,1,Affluent Low-Engagement
CUST_0386522,2,Everyday Active Transactors
CUST_0386523,2,Everyday Active Transactors
CUST_0386524,1,Affluent Low-Engagement
CUST_0386525,0,Young Digital Starters
CUST_0386526,4,High-Value Multi-Product
CUST_0386527,2,Everyday Active Transactors
CUST_0386528,4,High-Value Multi-Product
CUST_0386529,1,Affluent Low-Engagement
CUST_0386530,2,Everyday Active Transactors
CUST_0386531,0,Young Digital Starters
CUST_0386532,1,Affluent Low-Engagement
CUST_0386533,4,High-Value Multi-Product
CUST_0386534,2,Everyday Active Transactors
CUST_0386535,3,At-Risk Declining Activity
CUST_0386536,3,At-Risk Declining Activity
CUST_0386537,4,High-Value Multi-Product
CUST_0386538,4,High-Value Multi-Product
CUST_0386539,2,Everyday Active Transactors
CUST_0386540,4,High-Value Multi-Product
CUST_0386541,0,Young Digital Starters
CUST_0386542,1,Affluent Low-Engagement
CUST_0386543,4,High-Value Multi-Product
CUST_0386544,1,Affluent Low-Engagement
CUST_0386545,4,High-Value Multi-Product
CUST_0386546,4,High-Value Multi-Product
CUST_0386547,2,Everyday Active Transactors
CUST_0386548,2,Everyday Active Transactors
CUST_0386549,3,At-Risk Declining Activity
CUST_0386550,1,Affluent Low-Engagement
CUST_0386551,2,Everyday Active Transactors
CUST_0386552,3,At-Risk Declining Activity
CUST_0386553,0,Young Digital Starters
CUST_0386554,2,Everyday Active Transactors
CUST_0386555,4,High-Value Multi-Product
CUST_0386556,4,High-Value Multi-Product
CUST_0386557,2,Everyday Active Transactors
CUST_0386558,2,Everyday Active Transactors
CUST_0386559,1,Affluent Low-Engagement
CUST_0386560,1,Affluent Low-Engagement
CUST_0386561,1,Affluent Low-Engagement
CUST_0386562,1,Affluent Low-Engagement
CUST_0386563,2,Everyday Active Transactors
CUST_0386564,0,Young Digital Starters
CUST_0386565,1,Affluent Low-Engagement
CUST_0386566,0,Young Digital Starters
CUST_0386567,2,Everyday Active Transactors
CUST_0386568,3,At-Risk Declining Activity
CUST_0386569,2,Everyday Active Transactors
CUST_0386570,1,Affluent Low-Engagement
CUST_0386571,4,High-Value Multi-Product
CUST_0386572,1,Affluent Low-Engagement
CUST_0386573,0,Young Digital Starters
CUST_0386574,0,Young Digital Starters
CUST_0386575,0,Young Digital Starters
CUST_0386576,1,Affluent Low-Engagement
CUST_0386577,4,High-Value Multi-Product
CUST_0386578,3,At-Risk Declining Activity
CUST_0386579,4,High-Value Multi-Product
CUST_0386580,0,Young Digital Starters
CUST_0386581,2,Everyday Active Transactors
CUST_0386582,1,Affluent Low-Engagement
CUST_0386583,2,Everyday Active Transactors
CUST_0386584,1,Affluent Low-Engagement
CUST_0386585,4,High-Value Multi-Product
CUST_0386586,3,At-Risk Declining Activity
CUST_0386587,0,Young Digital Starters
CUST_0386588,0,Young Digital Starters
CUST_0386589,3,At-Risk Declining Activity
CUST_0386590,0,Young Digital Starters
CUST_0386591,2,Everyday Active Transactors
CUST_0386592,1,Affluent Low-Engagement
CUST_0386593,0,Young Digital Starters
CUST_0386594,2,Everyday Active Transactors
CUST_0386595,2,Everyday Active Transactors
CUST_0386596,4,High-Value Multi-Product
CUST_0386597,0,Young Digital Starters
CUST_0386598,2,Everyday Active Transactors
CUST_0386599,3,At-Risk Declining Activity
CUST_0386600,0,Young Digital Starters
CUST_0386601,2,Everyday Active Transactors
CUST_0386602,0,Young Digital Starters
CUST_0386603,0,Young Digital Starters
CUST_0386604,1,Affluent Low-Engagement
CUST_0386605,0,Young Digital Starters
CUST_0386606,1,Affluent Low-Engagement
CUST_0386607,1,Affluent Low-Engagement
CUST_0386608,0,Young Digital Starters
CUST_0386609,1,Affluent Low-Engagement
CUST_0386610,3,At-Risk Declining Activity
CUST_0386611,2,Everyday Active Transactors
CUST_0386612,4,High-Value Multi-Product
CUST_0386613,2,Everyday Active Transactors
CUST_0386614,0,Young Digital Starters
CUST_0386615,1,Affluent Low-Engagement
CUST_0386616,1,Affluent Low-Engagement
CUST_0386617,0,Young Digital Starters
CUST_0386618,1,Affluent Low-Engagement
CUST_0386619,4,High-Value Multi-Product
CUST_0386620,4,High-Value Multi-Product
CUST_0386621,2,Everyday Active Transactors
CUST_0386622,4,High-Value Multi-Product
CUST_0386623,3,At-Risk Declining Activity
CUST_0386624,1,Affluent Low-Engagement
CUST_0386625,1,Affluent Low-Engagement
CUST_0386626,0,Young Digital Starters
CUST_0386627,1,Affluent Low-Engagement
CUST_0386628,1,Affluent Low-Engagement
CUST_0386629,1,Affluent Low-Engagement
CUST_0386630,2,Everyday Active Transactors
CUST_0386631,4,High-Value Multi-Product
CUST_0386632,2,Everyday Active Transactors
CUST_0386633,2,Everyday Active Transactors
CUST_0386634,0,Young Digital Starters
CUST_0386635,3,At-Risk Declining Activity
CUST_0386636,1,Affluent Low-Engagement
CUST_0386637,1,Affluent Low-Engagement
CUST_0386638,3,At-Risk Declining Activity
CUST_0386639,2,Everyday Active Transactors
CUST_0386640,4,High-Value Multi-Product
CUST_0386641,2,Everyday Active Transactors
CUST_0386642,2,Everyday Active Transactors
CUST_0386643,4,High-Value Multi-Product
CUST_0386644,2,Everyday Active Transactors
CUST_0386645,4,High-Value Multi-Product
CUST_0386646,1,Affluent Low-Engagement
CUST_0386647,2,Everyday Active Transactors
CUST_0386648,2,Everyday Active Transactors
CUST_0386649,2,Everyday Active Transactors
CUST_0386650,2,Everyday Active Transactors
CUST_0386651,4,High-Value Multi-Product
CUST_0386652,0,Young Digital Starters
CUST_0386653,1,Affluent Low-Engagement
CUST_0386654,4,High-Value Multi-Product
CUST_0386655,2,Everyday Active Transactors
CUST_0386656,3,At-Risk Declining Activity
CUST_0386657,4,High-Value Multi-Product
CUST_0386658,2,Everyday Active Transactors
CUST_0386659,4,High-Value Multi-Product
CUST_0386660,4,High-Value Multi-Product
CUST_0386661,4,High-Value Multi-Product
CUST_0386662,2,Everyday Active Transactors
CUST_0386663,0,Young Digital Starters
CUST_0386664,3,At-Risk Declining Activity
CUST_0386665,1,Affluent Low-Engagement
CUST_0386666,0,Young Digital Starters
CUST_0386667,3,At-Risk Declining Activity
CUST_0386668,2,Everyday Active Transactors
CUST_0386669,4,High-Value Multi-Product
CUST_0386670,2,Everyday Active Transactors
CUST_0386671,0,Young Digital Starters
CUST_0386672,0,Young Digital Starters
CUST_0386673,2,Everyday Active Transactors
CUST_0386674,2,Everyday Active Transactors
CUST_0386675,0,Young Digital Starters
CUST_0386676,4,High-Value Multi-Product
CUST_0386677,2,Everyday Active Transactors
CUST_0386678,2,Everyday Active Transactors
CUST_0386679,4,High-Value Multi-Product
CUST_0386680,2,Everyday Active Transactors
CUST_0386681,3,At-Risk Declining Activity
CUST_0386682,0,Young Digital Starters
CUST_0386683,4,High-Value Multi-Product
CUST_0386684,2,Everyday Active Transactors
CUST_0386685,0,Young Digital Starters
CUST_0386686,1,Affluent Low-Engagement
CUST_0386687,2,Everyday Active Transactors
CUST_0386688,1,Affluent Low-Engagement
CUST_0386689,2,Everyday Active Transactors
CUST_0386690,2,Everyday Active Transactors
CUST_0386691,4,High-Value Multi-Product
CUST_0386692,4,High-Value Multi-Product
CUST_0386693,4,High-Value Multi-Product
CUST_0386694,0,Young Digital Starters
CUST_0386695,2,Everyday Active Transactors
CUST_0386696,2,Everyday Active Transactors
CUST_0386697,3,At-Risk Declining Activity
CUST_0386698,0,Young Digital Starters
CUST_0386699,1,Affluent Low-Engagement
CUST_0386700,0,Young Digital Starters
CUST_0386701,4,High-Value Multi-Product
CUST_0386702,2,Everyday Active Transactors
CUST_0386703,2,Everyday Active Transactors
CUST_0386704,2,Everyday Active Transactors
CUST_0386705,1,Affluent Low-Engagement
CUST_0386706,2,Everyday Active Transactors
CUST_0386707,4,High-Value Multi-Product
CUST_0386708,2,Everyday Active Transactors
CUST_0386709,3,At-Risk Declining Activity
CUST_0386710,4,High-Value Multi-Product
CUST_0386711,2,Everyday Active Transactors
CUST_0386712,4,High-Value Multi-Product
CUST_0386713,3,At-Risk Declining Activity
CUST_0386714,4,High-Value Multi-Product
CUST_0386715,0,Young Digital Starters
CUST_0386716,4,High-Value Multi-Product
CUST_0386717,0,Young Digital Starters
CUST_0386718,1,Affluent Low-Engagement
CUST_0386719,1,Affluent Low-Engagement
CUST_0386720,4,High-Value Multi-Product
CUST_0386721,0,Young Digital Starters
CUST_0386722,4,High-Value Multi-Product
CUST_0386723,1,Affluent Low-Engagement
CUST_0386724,4,High-Value Multi-Product
CUST_0386725,1,Affluent Low-Engagement
CUST_0386726,4,High-Value Multi-Product
CUST_0386727,2,Everyday Active Transactors
CUST_0386728,1,Affluent Low-Engagement
CUST_0386729,0,Young Digital Starters
CUST_0386730,4,High-Value Multi-Product
CUST_0386731,4,High-Value Multi-Product
CUST_0386732,2,Everyday Active Transactors
CUST_0386733,2,Everyday Active Transactors
CUST_0386734,0,Young Digital Starters
CUST_0386735,1,Affluent Low-Engagement
CUST_0386736,2,Everyday Active Transactors
CUST_0386737,4,High-Value Multi-Product
CUST_0386738,1,Affluent Low-Engagement
CUST_0386739,2,Everyday Active Transactors
CUST_0386740,1,Affluent Low-Engagement
CUST_0386741,3,At-Risk Declining Activity
CUST_0386742,2,Everyday Active Transactors
CUST_0386743,1,Affluent Low-Engagement
CUST_0386744,2,Everyday Active Transactors
CUST_0386745,3,At-Risk Declining Activity
CUST_0386746,4,High-Value Multi-Product
CUST_0386747,2,Everyday Active Transactors
CUST_0386748,2,Everyday Active Transactors
CUST_0386749,3,At-Risk Declining Activity
CUST_0386750,3,At-Risk Declining Activity
CUST_0386751,0,Young Digital Starters
CUST_0386752,2,Everyday Active Transactors
CUST_0386753,3,At-Risk Declining Activity
CUST_0386754,0,Young Digital Starters
CUST_0386755,2,Everyday Active Transactors
CUST_0386756,2,Everyday Active Transactors
CUST_0386757,1,Affluent Low-Engagement
CUST_0386758,4,High-Value Multi-Product
CUST_0386759,2,Everyday Active Transactors
CUST_0386760,4,High-Value Multi-Product
CUST_0386761,3,At-Risk Declining Activity
CUST_0386762,2,Everyday Active Transactors
CUST_0386763,3,At-Risk Declining Activity
CUST_0386764,0,Young Digital Starters
CUST_0386765,3,At-Risk Declining Activity
CUST_0386766,2,Everyday Active Transactors
CUST_0386767,0,Young Digital Starters
CUST_0386768,4,High-Value Multi-Product
CUST_0386769,1,Affluent Low-Engagement
CUST_0386770,0,Young Digital Starters
CUST_0386771,4,High-Value Multi-Product
CUST_0386772,2,Everyday Active Transactors
CUST_0386773,0,Young Digital Starters
CUST_0386774,4,High-Value Multi-Product
CUST_0386775,4,High-Value Multi-Product
CUST_0386776,4,High-Value Multi-Product
CUST_0386777,2,Everyday Active Transactors
CUST_0386778,2,Everyday Active Transactors
CUST_0386779,2,Everyday Active Transactors
CUST_0386780,0,Young Digital Starters
CUST_0386781,2,Everyday Active Transactors
CUST_0386782,2,Everyday Active Transactors
CUST_0386783,2,Everyday Active Transactors
CUST_0386784,4,High-Value Multi-Product
CUST_0386785,3,At-Risk Declining Activity
CUST_0386786,2,Everyday Active Transactors
CUST_0386787,3,At-Risk Declining Activity
CUST_0386788,2,Everyday Active Transactors
CUST_0386789,2,Everyday Active Transactors
CUST_0386790,2,Everyday Active Transactors
CUST_0386791,0,Young Digital Starters
CUST_0386792,3,At-Risk Declining Activity
CUST_0386793,1,Affluent Low-Engagement
CUST_0386794,3,At-Risk Declining Activity
CUST_0386795,0,Young Digital Starters
CUST_0386796,0,Young Digital Starters
CUST_0386797,1,Affluent Low-Engagement
CUST_0386798,0,Young Digital Starters
CUST_0386799,4,High-Value Multi-Product
CUST_0386800,1,Affluent Low-Engagement
CUST_0386801,4,High-Value Multi-Product
CUST_0386802,0,Young Digital Starters
CUST_0386803,2,Everyday Active Transactors
CUST_0386804,1,Affluent Low-Engagement
CUST_0386805,2,Everyday Active Transactors
CUST_0386806,4,High-Value Multi-Product
CUST_0386807,1,Affluent Low-Engagement
CUST_0386808,0,Young Digital Starters
CUST_0386809,0,Young Digital Starters
CUST_0386810,0,Young Digital Starters
CUST_0386811,1,Affluent Low-Engagement
CUST_0386812,4,High-Value Multi-Product
CUST_0386813,4,High-Value Multi-Product
CUST_0386814,3,At-Risk Declining Activity
CUST_0386815,2,Everyday Active Transactors
CUST_0386816,0,Young Digital Starters
CUST_0386817,4,High-Value Multi-Product
CUST_0386818,1,Affluent Low-Engagement
CUST_0386819,4,High-Value Multi-Product
CUST_0386820,3,At-Risk Declining Activity
CUST_0386821,0,Young Digital Starters
CUST_0386822,2,Everyday Active Transactors
CUST_0386823,0,Young Digital Starters
CUST_0386824,0,Young Digital Starters
CUST_0386825,1,Affluent Low-Engagement
CUST_0386826,0,Young Digital Starters
CUST_0386827,4,High-Value Multi-Product
CUST_0386828,0,Young Digital Starters
CUST_0386829,0,Young Digital Starters
CUST_0386830,1,Affluent Low-Engagement
CUST_0386831,0,Young Digital Starters
CUST_0386832,2,Everyday Active Transactors
CUST_0386833,1,Affluent Low-Engagement
CUST_0386834,3,At-Risk Declining Activity
CUST_0386835,4,High-Value Multi-Product
CUST_0386836,3,At-Risk Declining Activity
CUST_0386837,2,Everyday Active Transactors
CUST_0386838,3,At-Risk Declining Activity
CUST_0386839,3,At-Risk Declining Activity
CUST_0386840,4,High-Value Multi-Product
CUST_0386841,0,Young Digital Starters
CUST_0386842,0,Young Digital Starters
CUST_0386843,4,High-Value Multi-Product
CUST_0386844,2,Everyday Active Transactors
CUST_0386845,4,High-Value Multi-Product
CUST_0386846,4,High-Value Multi-Product
CUST_0386847,0,Young Digital Starters
CUST_0386848,0,Young Digital Starters
CUST_0386849,2,Everyday Active Transactors
CUST_0386850,1,Affluent Low-Engagement
CUST_0386851,1,Affluent Low-Engagement
CUST_0386852,2,Everyday Active Transactors
CUST_0386853,4,High-Value Multi-Product
CUST_0386854,0,Young Digital Starters
CUST_0386855,3,At-Risk Declining Activity
CUST_0386856,1,Affluent Low-Engagement
CUST_0386857,2,Everyday Active Transactors
CUST_0386858,4,High-Value Multi-Product
CUST_0386859,2,Everyday Active Transactors
CUST_0386860,2,Everyday Active Transactors
CUST_0386861,4,High-Value Multi-Product
CUST_0386862,4,High-Value Multi-Product
CUST_0386863,0,Young Digital Starters
CUST_0386864,2,Everyday Active Transactors
CUST_0386865,0,Young Digital Starters
CUST_0386866,4,High-Value Multi-Product
CUST_0386867,4,High-Value Multi-Product
CUST_0386868,0,Young Digital Starters
CUST_0386869,0,Young Digital Starters
CUST_0386870,3,At-Risk Declining Activity
CUST_0386871,2,Everyday Active Transactors
CUST_0386872,3,At-Risk Declining Activity
CUST_0386873,1,Affluent Low-Engagement
CUST_0386874,4,High-Value Multi-Product
CUST_0386875,4,High-Value Multi-Product
CUST_0386876,1,Affluent Low-Engagement
CUST_0386877,2,Everyday Active Transactors
CUST_0386878,4,High-Value Multi-Product
CUST_0386879,2,Everyday Active Transactors
CUST_0386880,4,High-Value Multi-Product
CUST_0386881,2,Everyday Active Transactors
CUST_0386882,4,High-Value Multi-Product
CUST_0386883,0,Young Digital Starters
CUST_0386884,2,Everyday Active Transactors
CUST_0386885,4,High-Value Multi-Product
CUST_0386886,2,Everyday Active Transactors
CUST_0386887,0,Young Digital Starters
CUST_0386888,1,Affluent Low-Engagement
CUST_0386889,3,At-Risk Declining Activity
CUST_0386890,3,At-Risk Declining Activity
CUST_0386891,1,Affluent Low-Engagement
CUST_0386892,4,High-Value Multi-Product
CUST_0386893,2,Everyday Active Transactors
CUST_0386894,2,Everyday Active Transactors
CUST_0386895,4,High-Value Multi-Product
CUST_0386896,3,At-Risk Declining Activity
CUST_0386897,1,Affluent Low-Engagement
CUST_0386898,2,Everyday Active Transactors
CUST_0386899,1,Affluent Low-Engagement
CUST_0386900,0,Young Digital Starters
CUST_0386901,2,Everyday Active Transactors
CUST_0386902,2,Everyday Active Transactors
CUST_0386903,4,High-Value Multi-Product
CUST_0386904,2,Everyday Active Transactors
CUST_0386905,1,Affluent Low-Engagement
CUST_0386906,1,Affluent Low-Engagement
CUST_0386907,3,At-Risk Declining Activity
CUST_0386908,2,Everyday Active Transactors
CUST_0386909,0,Young Digital Starters
CUST_0386910,3,At-Risk Declining Activity
CUST_0386911,0,Young Digital Starters
CUST_0386912,2,Everyday Active Transactors
CUST_0386913,2,Everyday Active Transactors
CUST_0386914,2,Everyday Active Transactors
CUST_0386915,1,Affluent Low-Engagement
CUST_0386916,2,Everyday Active Transactors
CUST_0386917,4,High-Value Multi-Product
CUST_0386918,2,Everyday Active Transactors
CUST_0386919,3,At-Risk Declining Activity
CUST_0386920,4,High-Value Multi-Product
CUST_0386921,4,High-Value Multi-Product
CUST_0386922,4,High-Value Multi-Product
CUST_0386923,1,Affluent Low-Engagement
CUST_0386924,0,Young Digital Starters
CUST_0386925,2,Everyday Active Transactors
CUST_0386926,0,Young Digital Starters
CUST_0386927,3,At-Risk Declining Activity
CUST_0386928,0,Young Digital Starters
CUST_0386929,0,Young Digital Starters
CUST_0386930,2,Everyday Active Transactors
CUST_0386931,3,At-Risk Declining Activity
CUST_0386932,4,High-Value Multi-Product
CUST_0386933,2,Everyday Active Transactors
CUST_0386934,4,High-Value Multi-Product
CUST_0386935,1,Affluent Low-Engagement
CUST_0386936,1,Affluent Low-Engagement
CUST_0386937,0,Young Digital Starters
CUST_0386938,0,Young Digital Starters
CUST_0386939,3,At-Risk Declining Activity
CUST_0386940,0,Young Digital Starters
CUST_0386941,2,Everyday Active Transactors
CUST_0386942,1,Affluent Low-Engagement
CUST_0386943,2,Everyday Active Transactors
CUST_0386944,3,At-Risk Declining Activity
CUST_0386945,4,High-Value Multi-Product
CUST_0386946,0,Young Digital Starters
CUST_0386947,4,High-Value Multi-Product
CUST_0386948,2,Everyday Active Transactors
CUST_0386949,4,High-Value Multi-Product
CUST_0386950,3,At-Risk Declining Activity
CUST_0386951,2,Everyday Active Transactors
CUST_0386952,4,High-Value Multi-Product
CUST_0386953,0,Young Digital Starters
CUST_0386954,0,Young Digital Starters
CUST_0386955,0,Young Digital Starters
CUST_0386956,2,Everyday Active Transactors
CUST_0386957,2,Everyday Active Transactors
CUST_0386958,2,Everyday Active Transactors
CUST_0386959,0,Young Digital Starters
CUST_0386960,2,Everyday Active Transactors
CUST_0386961,0,Young Digital Starters
CUST_0386962,2,Everyday Active Transactors
CUST_0386963,4,High-Value Multi-Product
CUST_0386964,1,Affluent Low-Engagement
CUST_0386965,4,High-Value Multi-Product
CUST_0386966,4,High-Value Multi-Product
CUST_0386967,4,High-Value Multi-Product
CUST_0386968,3,At-Risk Declining Activity
CUST_0386969,0,Young Digital Starters
CUST_0386970,1,Affluent Low-Engagement
CUST_0386971,0,Young Digital Starters
CUST_0386972,2,Everyday Active Transactors
CUST_0386973,1,Affluent Low-Engagement
CUST_0386974,4,High-Value Multi-Product
CUST_0386975,4,High-Value Multi-Product
CUST_0386976,0,Young Digital Starters
CUST_0386977,2,Everyday Active Transactors
CUST_0386978,2,Everyday Active Transactors
CUST_0386979,1,Affluent Low-Engagement
CUST_0386980,4,High-Value Multi-Product
CUST_0386981,2,Everyday Active Transactors
CUST_0386982,2,Everyday Active Transactors
CUST_0386983,4,High-Value Multi-Product
CUST_0386984,0,Young Digital Starters
CUST_0386985,3,At-Risk Declining Activity
CUST_0386986,4,High-Value Multi-Product
CUST_0386987,4,High-Value Multi-Product
CUST_0386988,3,At-Risk Declining Activity
CUST_0386989,0,Young Digital Starters
CUST_0386990,2,Everyday Active Transactors
CUST_0386991,4,High-Value Multi-Product
CUST_0386992,2,Everyday Active Transactors
CUST_0386993,1,Affluent Low-Engagement
CUST_0386994,1,Affluent Low-Engagement
CUST_0386995,2,Everyday Active Transactors
CUST_0386996,2,Everyday Active Transactors
CUST_0386997,0,Young Digital Starters
CUST_0386998,1,Affluent Low-Engagement
CUST_0386999,2,Everyday Active Transactors
CUST_0387000,4,High-Value Multi-Product
CUST_0387001,0,Young Digital Starters
CUST_0387002,0,Young Digital Starters
CUST_0387003,1,Affluent Low-Engagement
CUST_0387004,0,Young Digital Starters
CUST_0387005,1,Affluent Low-Engagement
CUST_0387006,2,Everyday Active Transactors
CUST_0387007,1,Affluent Low-Engagement
CUST_0387008,0,Young Digital Starters
CUST_0387009,1,Affluent Low-Engagement
CUST_0387010,4,High-Value Multi-Product
CUST_0387011,1,Affluent Low-Engagement
CUST_0387012,0,Young Digital Starters
CUST_0387013,4,High-Value Multi-Product
CUST_0387014,1,Affluent Low-Engagement
CUST_0387015,2,Everyday Active Transactors
CUST_0387016,3,At-Risk Declining Activity
CUST_0387017,2,Everyday Active Transactors
CUST_0387018,2,Everyday Active Transactors
CUST_0387019,1,Affluent Low-Engagement
CUST_0387020,4,High-Value Multi-Product
CUST_0387021,0,Young Digital Starters
CUST_0387022,2,Everyday Active Transactors
CUST_0387023,1,Affluent Low-Engagement
CUST_0387024,3,At-Risk Declining Activity
CUST_0387025,3,At-Risk Declining Activity
CUST_0387026,2,Everyday Active Transactors
CUST_0387027,4,High-Value Multi-Product
CUST_0387028,1,Affluent Low-Engagement
CUST_0387029,1,Affluent Low-Engagement
CUST_0387030,2,Everyday Active Transactors
CUST_0387031,0,Young Digital Starters
CUST_0387032,3,At-Risk Declining Activity
CUST_0387033,4,High-Value Multi-Product
CUST_0387034,4,High-Value Multi-Product
CUST_0387035,4,High-Value Multi-Product
CUST_0387036,1,Affluent Low-Engagement
CUST_0387037,3,At-Risk Declining Activity
CUST_0387038,0,Young Digital Starters
CUST_0387039,1,Affluent Low-Engagement
CUST_0387040,4,High-Value Multi-Product
CUST_0387041,2,Everyday Active Transactors
CUST_0387042,4,High-Value Multi-Product
CUST_0387043,2,Everyday Active Transactors
CUST_0387044,2,Everyday Active Transactors
CUST_0387045,3,At-Risk Declining Activity
CUST_0387046,0,Young Digital Starters
CUST_0387047,0,Young Digital Starters
CUST_0387048,2,Everyday Active Transactors
CUST_0387049,2,Everyday Active Transactors
CUST_0387050,0,Young Digital Starters
CUST_0387051,4,High-Value Multi-Product
CUST_0387052,1,Affluent Low-Engagement
CUST_0387053,0,Young Digital Starters
CUST_0387054,2,Everyday Active Transactors
CUST_0387055,3,At-Risk Declining Activity
CUST_0387056,1,Affluent Low-Engagement
CUST_0387057,1,Affluent Low-Engagement
CUST_0387058,0,Young Digital Starters
CUST_0387059,0,Young Digital Starters
CUST_0387060,3,At-Risk Declining Activity
CUST_0387061,2,Everyday Active Transactors
CUST_0387062,4,High-Value Multi-Product
CUST_0387063,2,Everyday Active Transactors
CUST_0387064,1,Affluent Low-Engagement
CUST_0387065,1,Affluent Low-Engagement
CUST_0387066,0,Young Digital Starters
CUST_0387067,2,Everyday Active Transactors
CUST_0387068,0,Young Digital Starters
CUST_0387069,4,High-Value Multi-Product
CUST_0387070,2,Everyday Active Transactors
CUST_0387071,4,High-Value Multi-Product
CUST_0387072,3,At-Risk Declining Activity
CUST_0387073,2,Everyday Active Transactors
CUST_0387074,4,High-Value Multi-Product
CUST_0387075,1,Affluent Low-Engagement
CUST_0387076,1,Affluent Low-Engagement
CUST_0387077,2,Everyday Active Transactors
CUST_0387078,2,Everyday Active Transactors
CUST_0387079,3,At-Risk Declining Activity
CUST_0387080,4,High-Value Multi-Product
CUST_0387081,1,Affluent Low-Engagement
CUST_0387082,4,High-Value Multi-Product
CUST_0387083,0,Young Digital Starters
CUST_0387084,3,At-Risk Declining Activity
CUST_0387085,1,Affluent Low-Engagement
CUST_0387086,2,Everyday Active Transactors
CUST_0387087,2,Everyday Active Transactors
CUST_0387088,3,At-Risk Declining Activity
CUST_0387089,2,Everyday Active Transactors
CUST_0387090,1,Affluent Low-Engagement
CUST_0387091,3,At-Risk Declining Activity
CUST_0387092,2,Everyday Active Transactors
CUST_0387093,4,High-Value Multi-Product
CUST_0387094,3,At-Risk Declining Activity
CUST_0387095,4,High-Value Multi-Product
CUST_0387096,1,Affluent Low-Engagement
CUST_0387097,2,Everyday Active Transactors
CUST_0387098,0,Young Digital Starters
CUST_0387099,4,High-Value Multi-Product
CUST_0387100,2,Everyday Active Transactors
CUST_0387101,2,Everyday Active Transactors
CUST_0387102,1,Affluent Low-Engagement
