Customer_ID,True_Archetype
CUST_0344465,Affluent Low-Activity
CUST_0344466,Everyday Digital Transactor
CUST_0344467,Everyday Digital Transactor
CUST_0344468,Everyday Digital Transactor
CUST_0344469,Young Starter
CUST_0344470,Everyday Digital Transactor
CUST_0344471,Everyday Digital Transactor
CUST_0344472,High-Value Multi-Product
CUST_0344473,Affluent Low-Activity
CUST_0344474,Young Starter
CUST_0344475,High-Value Multi-Product
CUST_0344476,Young Starter
CUST_0344477,Young Starter
CUST_0344478,Dormant At-Risk
CUST_0344479,Dormant At-Risk
CUST_0344480,Affluent Low-Activity
CUST_0344481,Everyday Digital Transactor
CUST_0344482,High-Value Multi-Product
CUST_0344483,Affluent Low-Activity
CUST_0344484,Dormant At-Risk
CUST_0344485,Everyday Digital Transactor
CUST_0344486,Everyday Digital Transactor
CUST_0344487,Affluent Low-Activity
CUST_0344488,Everyday Digital Transactor
CUST_0344489,Dormant At-Risk
CUST_0344490,Everyday Digital Transactor
CUST_0344491,Everyday Digital Transactor
CUST_0344492,Everyday Digital Transactor
CUST_0344493,High-Value Multi-Product
CUST_0344494,Young Starter
CUST_0344495,Young Starter
CUST_0344496,Everyday Digital Transactor
CUST_0344497,High-Value Multi-Product
CUST_0344498,Everyday Digital Transactor
CUST_0344499,Young Starter
CUST_0344500,High-Value Multi-Product
CUST_0344501,Everyday Digital Transactor
CUST_0344502,Everyday Digital Transactor
CUST_0344503,Young Starter
CUST_0344504,Young Starter
CUST_0344505,Everyday Digital Transactor
CUST_0344506,High-Value Multi-Product
CUST_0344507,Everyday Digital Transactor
CUST_0344508,Everyday Digital Transactor
CUST_0344509,Young Starter
CUST_0344510,Affluent Low-Activity
CUST_0344511,High-Value Multi-Product
CUST_0344512,Everyday Digital Transactor
CUST_0344513,Affluent Low-Activity
CUST_0344514,Affluent Low-Activity
CUST_0344515,Affluent Low-Activity
CUST_0344516,Everyday Digital Transactor
CUST_0344517,Everyday Digital Transactor
CUST_0344518,High-Value Multi-Product
CUST_0344519,Young Starter
CUST_0344520,Affluent Low-Activity
CUST_0344521,Young Starter
CUST_0344522,Everyday Digital Transactor
CUST_0344523,Affluent Low-Activity
CUST_0344524,Dormant At-Risk
CUST_0344525,High-Value Multi-Product
CUST_0344526,Everyday Digital Transactor
CUST_0344527,Everyday Digital Transactor
CUST_0344528,Dormant At-Risk
CUST_0344529,Affluent Low-Activity
CUST_0344530,Everyday Digital Transactor
CUST_0344531,Affluent Low-Activity
CUST_0344532,High-Value Multi-Product
CUST_0344533,Everyday Digital Transactor
CUST_0344534,Young Starter
CUST_0344535,Everyday Digital Transactor
CUST_0344536,Dormant At-Risk
CUST_0344537,Affluent Low-Activity
CUST_0344538,Young Starter
CUST_0344539,Dormant At-Risk
CUST_0344540,High-Value Multi-Product
CUST_0344541,Young Starter
CUST_0344542,Everyday Digital Transactor
CUST_0344543,Everyday Digital Transactor
CUST_0344544,Young Starter
CUST_0344545,Everyday Digital Transactor
CUST_0344546,Everyday Digital Transactor
CUST_0344547,High-Value Multi-Product
CUST_0344548,High-Value Multi-Product
CUST_0344549,High-Value Multi-Product
CUST_0344550,Everyday Digital Transactor
CUST_0344551,Dormant At-Risk
CUST_0344552,High-Value Multi-Product
CUST_0344553,Everyday Digital Transactor
CUST_0344554,Affluent Low-Activity
CUST_0344555,High-Value Multi-Product
CUST_0344556,Affluent Low-Activity
CUST_0344557,High-Value Multi-Product
CUST_0344558,Everyday Digital Transactor
CUST_0344559,Affluent Low-Activity
CUST_0344560,Everyday Digital Transactor
CUST_0344561,High-Value Multi-Product
CUST_0344562,Young Starter
CUST_0344563,Everyday Digital Transactor
CUST_0344564,Everyday Digital Transactor
CUST_0344565,High-Value Multi-Product
CUST_0344566,Everyday Digital Transactor
CUST_0344567,High-Value Multi-Product
CUST_0344568,Everyday Digital Transactor
CUST_0344569,Dormant At-Risk
CUST_0344570,Young Starter
CUST_0344571,Young Starter
CUST_0344572,High-Value Multi-Product
CUST_0344573,High-Value Multi-Product
CUST_0344574,Everyday Digital Transactor
CUST_0344575,Young Starter
CUST_0344576,High-Value Multi-Product
CUST_0344577,Dormant At-Risk
CUST_0344578,High-Value Multi-Product
CUST_0344579,Everyday Digital Transactor
CUST_0344580,Everyday Digital Transactor
CUST_0344581,Affluent Low-Activity
CUST_0344582,Everyday Digital Transactor
CUST_0344583,High-Value Multi-Product
CUST_0344584,Everyday Digital Transactor
CUST_0344585,Everyday Digital Transactor
CUST_0344586,Affluent Low-Activity
CUST_0344587,High-Value Multi-Product
CUST_0344588,Young Starter
CUST_0344589,Everyday Digital Transactor
CUST_0344590,High-Value Multi-Product
CUST_0344591,Affluent Low-Activity
CUST_0344592,Everyday Digital Transactor
CUST_0344593,Young Starter
CUST_0344594,High-Value Multi-Product
CUST_0344595,Affluent Low-Activity
CUST_0344596,High-Value Multi-Product
CUST_0344597,Dormant At-Risk
CUST_0344598,Everyday Digital Transactor
CUST_0344599,High-Value Multi-Product
CUST_0344600,Affluent Low-Activity
CUST_0344601,Everyday Digital Transactor
CUST_0344602,Everyday Digital Transactor
CUST_0344603,Affluent Low-Activity
CUST_0344604,High-Value Multi-Product
CUST_0344605,Everyday Digital Transactor
CUST_0344606,Dormant At-Risk
CUST_0344607,High-Value Multi-Product
CUST_0344608,Affluent Low-Activity
CUST_0344609,Affluent Low-Activity
CUST_0344610,Dormant At-Risk
CUST_0344611,Everyday Digital Transactor
CUST_0344612,Everyday Digital Transactor
CUST_0344613,High-Value Multi-Product
CUST_0344614,Young Starter
CUST_0344615,Affluent Low-Activity
CUST_0344616,High-Value Multi-Product
CUST_0344617,Young Starter
CUST_0344618,Everyday Digital Transactor
CUST_0344619,Everyday Digital Transactor
CUST_0344620,Affluent Low-Activity
CUST_0344621,High-Value Multi-Product
CUST_0344622,Young Starter
CUST_0344623,High-Value Multi-Product
CUST_0344624,Everyday Digital Transactor
CUST_0344625,High-Value Multi-Product
CUST_0344626,High-Value Multi-Product
CUST_0344627,High-Value Multi-Product
CUST_0344628,Everyday Digital Transactor
CUST_0344629,Everyday Digital Transactor
CUST_0344630,Everyday Digital Transactor
CUST_0344631,Everyday Digital Transactor
CUST_0344632,Young Starter
CUST_0344633,Everyday Digital Transactor
CUST_0344634,Everyday Digital Transactor
CUST_0344635,High-Value Multi-Product
CUST_0344636,Everyday Digital Transactor
CUST_0344637,Everyday Digital Transactor
CUST_0344638,Young Starter
CUST_0344639,Everyday Digital Transactor
CUST_0344640,High-Value Multi-Product
CUST_0344641,Everyday Digital Transactor
CUST_0344642,Affluent Low-Activity
CUST_0344643,Young Starter
CUST_0344644,Affluent Low-Activity
CUST_0344645,Affluent Low-Activity
CUST_0344646,Young Starter
CUST_0344647,Everyday Digital Transactor
CUST_0344648,Young Starter
CUST_0344649,Everyday Digital Transactor
CUST_0344650,Affluent Low-Activity
CUST_0344651,Dormant At-Risk
CUST_0344652,Everyday Digital Transactor
CUST_0344653,High-Value Multi-Product
CUST_0344654,High-Value Multi-Product
CUST_0344655,Everyday Digital Transactor
CUST_0344656,Young Starter
CUST_0344657,Affluent Low-Activity
CUST_0344658,Young Starter
CUST_0344659,High-Value Multi-Product
CUST_0344660,Everyday Digital Transactor
CUST_0344661,Young Starter
CUST_0344662,Everyday Digital Transactor
CUST_0344663,Affluent Low-Activity
CUST_0344664,Young Starter
CUST_0344665,High-Value Multi-Product
CUST_0344666,Everyday Digital Transactor
CUST_0344667,Young Starter
CUST_0344668,Affluent Low-Activity
CUST_0344669,Everyday Digital Transactor
CUST_0344670,Everyday Digital Transactor
CUST_0344671,Affluent Low-Activity
CUST_0344672,Young Starter
CUST_0344673,Everyday Digital Transactor
CUST_0344674,High-Value Multi-Product
CUST_0344675,Everyday Digital Transactor
CUST_0344676,Young Starter
CUST_0344677,Affluent Low-Activity
CUST_0344678,Everyday Digital Transactor
CUST_0344679,High-Value Multi-Product
CUST_0344680,High-Value Multi-Product
CUST_0344681,Affluent Low-Activity
CUST_0344682,Affluent Low-Activity
CUST_0344683,Affluent Low-Activity
CUST_0344684,Young Starter
CUST_0344685,Affluent Low-Activity
CUST_0344686,Young Starter
CUST_0344687,Everyday Digital Transactor
CUST_0344688,Everyday Digital Transactor
CUST_0344689,Dormant At-Risk
CUST_0344690,Everyday Digital Transactor
CUST_0344691,Everyday Digital Transactor
CUST_0344692,Young Starter
CUST_0344693,High-Value Multi-Product
CUST_0344694,Young Starter
CUST_0344695,High-Value Multi-Product
CUST_0344696,High-Value Multi-Product
CUST_0344697,Everyday Digital Transactor
CUST_0344698,Affluent Low-Activity
CUST_0344699,High-Value Multi-Product
CUST_0344700,Everyday Digital Transactor
CUST_0344701,High-Value Multi-Product
CUST_0344702,Everyday Digital Transactor
CUST_0344703,High-Value Multi-Product
CUST_0344704,High-Value Multi-Product
CUST_0344705,Affluent Low-Activity
CUST_0344706,Affluent Low-Activity
CUST_0344707,Dormant At-Risk
CUST_0344708,Affluent Low-Activity
CUST_0344709,Everyday Digital Transactor
CUST_0344710,Everyday Digital Transactor
CUST_0344711,Affluent Low-Activity
CUST_0344712,Affluent Low-Activity
CUST_0344713,Everyday Digital Transactor
CUST_0344714,Everyday Digital Transactor
CUST_0344715,High-Value Multi-Product
CUST_0344716,Young Starter
CUST_0344717,Everyday Digital Transactor
CUST_0344718,High-Value Multi-Product
CUST_0344719,Affluent Low-Activity
CUST_0344720,Everyday Digital Transactor
CUST_0344721,Dormant At-Risk
CUST_0344722,High-Value Multi-Product
CUST_0344723,High-Value Multi-Product
CUST_0344724,Affluent Low-Activity
CUST_0344725,Everyday Digital Transactor
CUST_0344726,High-Value Multi-Product
CUST_0344727,Affluent Low-Activity
CUST_0344728,High-Value Multi-Product
CUST_0344729,Affluent Low-Activity
CUST_0344730,Everyday Digital Transactor
CUST_0344731,Everyday Digital Transactor
CUST_0344732,Everyday Digital Transactor
CUST_0344733,Dormant At-Risk
CUST_0344734,Everyday Digital Transactor
CUST_0344735,High-Value Multi-Product
CUST_0344736,High-Value Multi-Product
CUST_0344737,Everyday Digital Transactor
CUST_0344738,Affluent Low-Activity
CUST_0344739,Everyday Digital Transactor
CUST_0344740,High-Value Multi-Product
CUST_0344741,Young Starter
CUST_0344742,Affluent Low-Activity
CUST_0344743,Affluent Low-Activity
CUST_0344744,Everyday Digital Transactor
CUST_0344745,Everyday Digital Transactor
CUST_0344746,Young Starter
CUST_0344747,Young Starter
CUST_0344748,Affluent Low-Activity
CUST_0344749,Everyday Digital Transactor
CUST_0344750,High-Value Multi-Product
CUST_0344751,Affluent Low-Activity
CUST_0344752,High-Value Multi-Product
CUST_0344753,Everyday Digital Transactor
CUST_0344754,Affluent Low-Activity
CUST_0344755,Affluent Low-Activity
CUST_0344756,Everyday Digital Transactor
CUST_0344757,Young Starter
CUST_0344758,Everyday Digital Transactor
CUST_0344759,Everyday Digital Transactor
CUST_0344760,Everyday Digital Transactor
CUST_0344761,Dormant At-Risk
CUST_0344762,Everyday Digital Transactor
CUST_0344763,Everyday Digital Transactor
CUST_0344764,Young Starter
CUST_0344765,Young Starter
CUST_0344766,Affluent Low-Activity
CUST_0344767,Young Starter
CUST_0344768,Everyday Digital Transactor
CUST_0344769,High-Value Multi-Product
CUST_0344770,Young Starter
CUST_0344771,Affluent Low-Activity
CUST_0344772,Everyday Digital Transactor
CUST_0344773,Everyday Digital Transactor
CUST_0344774,Affluent Low-Activity
CUST_0344775,High-Value Multi-Product
CUST_0344776,Young Starter
CUST_0344777,Young Starter
CUST_0344778,High-Value Multi-Product
CUST_0344779,Young Starter
CUST_0344780,Young Starter
CUST_0344781,Young Starter
CUST_0344782,Everyday Digital Transactor
CUST_0344783,Affluent Low-Activity
CUST_0344784,High-Value Multi-Product
CUST_0344785,Affluent Low-Activity
CUST_0344786,Everyday Digital Transactor
CUST_0344787,Everyday Digital Transactor
CUST_0344788,Affluent Low-Activity
CUST_0344789,Young Starter
CUST_0344790,Everyday Digital Transactor
CUST_0344791,Everyday Digital Transactor
CUST_0344792,Affluent Low-Activity
CUST_0344793,Everyday Digital Transactor
CUST_0344794,High-Value Multi-Product
CUST_0344795,Everyday Digital Transactor
CUST_0344796,Young Starter
CUST_0344797,Affluent Low-Activity
CUST_0344798,Young Starter
CUST_0344799,Everyday Digital Transactor
CUST_0344800,Young Starter
CUST_0344801,Affluent Low-Activity
CUST_0344802,Everyday Digital Transactor
CUST_0344803,Young Starter
CUST_0344804,Dormant At-Risk
CUST_0344805,Everyday Digital Transactor
CUST_0344806,Affluent Low-Activity
CUST_0344807,Everyday Digital Transactor
CUST_0344808,Affluent Low-Activity
CUST_0344809,Affluent Low-Activity
CUST_0344810,Young Starter
CUST_0344811,Affluent Low-Activity
CUST_0344812,High-Value Multi-Product
CUST_0344813,Everyday Digital Transactor
CUST_0344814,Affluent Low-Activity
CUST_0344815,Everyday Digital Transactor
CUST_0344816,Everyday Digital Transactor
CUST_0344817,Young Starter
CUST_0344818,Everyday Digital Transactor
CUST_0344819,Everyday Digital Transactor
CUST_0344820,Affluent Low-Activity
CUST_0344821,Everyday Digital Transactor
CUST_0344822,High-Value Multi-Product
CUST_0344823,Everyday Digital Transactor
CUST_0344824,Everyday Digital Transactor
CUST_0344825,Everyday Digital Transactor
CUST_0344826,Affluent Low-Activity
CUST_0344827,Dormant At-Risk
CUST_0344828,Young Starter
CUST_0344829,High-Value Multi-Product
CUST_0344830,High-Value Multi-Product
CUST_0344831,Affluent Low-Activity
CUST_0344832,Everyday Digital Transactor
CUST_0344833,High-Value Multi-Product
CUST_0344834,Affluent Low-Activity
CUST_0344835,Everyday Digital Transactor
CUST_0344836,High-Value Multi-Product
CUST_0344837,Young Starter
CUST_0344838,Dormant At-Risk
CUST_0344839,Everyday Digital Transactor
CUST_0344840,Everyday Digital Transactor
CUST_0344841,Dormant At-Risk
CUST_0344842,Everyday Digital Transactor
CUST_0344843,High-Value Multi-Product
CUST_0344844,Everyday Digital Transactor
CUST_0344845,High-Value Multi-Product
CUST_0344846,Dormant At-Risk
CUST_0344847,Young Starter
CUST_0344848,Young Starter
CUST_0344849,High-Value Multi-Product
CUST_0344850,Affluent Low-Activity
CUST_0344851,High-Value Multi-Product
CUST_0344852,Everyday Digital Transactor
CUST_0344853,High-Value Multi-Product
CUST_0344854,High-Value Multi-Product
CUST_0344855,Young Starter
CUST_0344856,High-Value Multi-Product
CUST_0344857,Dormant At-Risk
CUST_0344858,Dormant At-Risk
CUST_0344859,Young Starter
CUST_0344860,Affluent Low-Activity
CUST_0344861,Everyday Digital Transactor
CUST_0344862,Everyday Digital Transactor
CUST_0344863,High-Value Multi-Product
CUST_0344864,Dormant At-Risk
CUST_0344865,High-Value Multi-Product
CUST_0344866,High-Value Multi-Product
CUST_0344867,Everyday Digital Transactor
CUST_0344868,High-Value Multi-Product
CUST_0344869,Young Starter
CUST_0344870,Affluent Low-Activity
CUST_0344871,Affluent Low-Activity
CUST_0344872,Affluent Low-Activity
CUST_0344873,High-Value Multi-Product
CUST_0344874,Dormant At-Risk
CUST_0344875,Affluent Low-Activity
CUST_0344876,Dormant At-Risk
CUST_0344877,Young Starter
CUST_0344878,Dormant At-Risk
CUST_0344879,Young Starter
CUST_0344880,Everyday Digital Transactor
CUST_0344881,Young Starter
CUST_0344882,High-Value Multi-Product
CUST_0344883,High-Value Multi-Product
CUST_0344884,High-Value Multi-Product
CUST_0344885,Everyday Digital Transactor
CUST_0344886,High-Value Multi-Product
CUST_0344887,Everyday Digital Transactor
CUST_0344888,Everyday Digital Transactor
CUST_0344889,Everyday Digital Transactor
CUST_0344890,Affluent Low-Activity
CUST_0344891,Everyday Digital Transactor
CUST_0344892,Dormant At-Risk
CUST_0344893,Everyday Digital Transactor
CUST_0344894,Everyday Digital Transactor
CUST_0344895,Dormant At-Risk
CUST_0344896,High-Value Multi-Product
CUST_0344897,Everyday Digital Transactor
CUST_0344898,Affluent Low-Activity
CUST_0344899,Everyday Digital Transactor
CUST_0344900,Dormant At-Risk
CUST_0344901,Everyday Digital Transactor
CUST_0344902,High-Value Multi-Product
CUST_0344903,Young Starter
CUST_0344904,Everyday Digital Transactor
CUST_0344905,Young Starter
CUST_0344906,High-Value Multi-Product
CUST_0344907,Affluent Low-Activity
CUST_0344908,Everyday Digital Transactor
CUST_0344909,Everyday Digital Transactor
CUST_0344910,Everyday Digital Transactor
CUST_0344911,Affluent Low-Activity
CUST_0344912,High-Value Multi-Product
CUST_0344913,High-Value Multi-Product
CUST_0344914,Dormant At-Risk
CUST_0344915,Everyday Digital Transactor
CUST_0344916,Young Starter
CUST_0344917,Affluent Low-Activity
CUST_0344918,High-Value Multi-Product
CUST_0344919,High-Value Multi-Product
CUST_0344920,Affluent Low-Activity
CUST_0344921,High-Value Multi-Product
CUST_0344922,Affluent Low-Activity
CUST_0344923,Young Starter
CUST_0344924,Dormant At-Risk
CUST_0344925,Dormant At-Risk
CUST_0344926,Affluent Low-Activity
CUST_0344927,Young Starter
CUST_0344928,High-Value Multi-Product
CUST_0344929,Dormant At-Risk
CUST_0344930,Young Starter
CUST_0344931,Dormant At-Risk
CUST_0344932,Young Starter
CUST_0344933,Affluent Low-Activity
CUST_0344934,Affluent Low-Activity
CUST_0344935,Young Starter
CUST_0344936,Affluent Low-Activity
CUST_0344937,High-Value Multi-Product
CUST_0344938,Affluent Low-Activity
CUST_0344939,Everyday Digital Transactor
CUST_0344940,Affluent Low-Activity
CUST_0344941,Affluent Low-Activity
CUST_0344942,Affluent Low-Activity
CUST_0344943,Affluent Low-Activity
CUST_0344944,High-Value Multi-Product
CUST_0344945,Everyday Digital Transactor
CUST_0344946,Affluent Low-Activity
CUST_0344947,High-Value Multi-Product
CUST_0344948,Dormant At-Risk
CUST_0344949,Dormant At-Risk
CUST_0344950,High-Value Multi-Product
CUST_0344951,Young Starter
CUST_0344952,Everyday Digital Transactor
CUST_0344953,High-Value Multi-Product
CUST_0344954,Young Starter
CUST_0344955,Everyday Digital Transactor
CUST_0344956,Young Starter
CUST_0344957,Affluent Low-Activity
CUST_0344958,High-Value Multi-Product
CUST_0344959,Everyday Digital Transactor
CUST_0344960,Everyday Digital Transactor
CUST_0344961,Affluent Low-Activity
CUST_0344962,Young Starter
CUST_0344963,High-Value Multi-Product
CUST_0344964,Affluent Low-Activity
CUST_0344965,High-Value Multi-Product
CUST_0344966,Everyday Digital Transactor
CUST_0344967,Affluent Low-Activity
CUST_0344968,High-Value Multi-Product
CUST_0344969,Young Starter
CUST_0344970,Young Starter
CUST_0344971,Affluent Low-Activity
CUST_0344972,High-Value Multi-Product
CUST_0344973,Dormant At-Risk
CUST_0344974,High-Value Multi-Product
CUST_0344975,Affluent Low-Activity
CUST_0344976,High-Value Multi-Product
CUST_0344977,High-Value Multi-Product
CUST_0344978,Young Starter
CUST_0344979,Young Starter
CUST_0344980,Everyday Digital Transactor
CUST_0344981,Young Starter
CUST_0344982,Affluent Low-Activity
CUST_0344983,Affluent Low-Activity
CUST_0344984,Young Starter
CUST_0344985,Everyday Digital Transactor
CUST_0344986,Affluent Low-Activity
CUST_0344987,Young Starter
CUST_0344988,Dormant At-Risk
CUST_0344989,Everyday Digital Transactor
CUST_0344990,Everyday Digital Transactor
CUST_0344991,Dormant At-Risk
CUST_0344992,High-Value Multi-Product
CUST_0344993,High-Value Multi-Product
CUST_0344994,Everyday Digital Transactor
CUST_0344995,Everyday Digital Transactor
CUST_0344996,Young Starter
CUST_0344997,High-Value Multi-Product
CUST_0344998,Everyday Digital Transactor
CUST_0344999,Everyday Digital Transactor
CUST_0345000,Affluent Low-Activity
CUST_0345001,Everyday Digital Transactor
CUST_0345002,Affluent Low-Activity
CUST_0345003,High-Value Multi-Product
CUST_0345004,Affluent Low-Activity
CUST_0345005,Everyday Digital Transactor
CUST_0345006,Dormant At-Risk
CUST_0345007,Dormant At-Risk
CUST_0345008,Everyday Digital Transactor
CUST_0345009,Young Starter
CUST_0345010,Young Starter
CUST_0345011,Young Starter
CUST_0345012,Young Starter
CUST_0345013,Everyday Digital Transactor
CUST_0345014,Everyday Digital Transactor
CUST_0345015,Young Starter
CUST_0345016,Dormant At-Risk
CUST_0345017,Everyday Digital Transactor
CUST_0345018,Affluent Low-Activity
CUST_0345019,Everyday Digital Transactor
CUST_0345020,High-Value Multi-Product
CUST_0345021,Everyday Digital Transactor
CUST_0345022,Everyday Digital Transactor
CUST_0345023,High-Value Multi-Product
CUST_0345024,Everyday Digital Transactor
CUST_0345025,Young Starter
CUST_0345026,Affluent Low-Activity
CUST_0345027,Dormant At-Risk
CUST_0345028,Everyday Digital Transactor
CUST_0345029,Everyday Digital Transactor
CUST_0345030,High-Value Multi-Product
CUST_0345031,Young Starter
CUST_0345032,High-Value Multi-Product
CUST_0345033,Everyday Digital Transactor
CUST_0345034,Affluent Low-Activity
CUST_0345035,Young Starter
CUST_0345036,High-Value Multi-Product
CUST_0345037,Everyday Digital Transactor
CUST_0345038,High-Value Multi-Product
CUST_0345039,Everyday Digital Transactor
CUST_0345040,Young Starter
CUST_0345041,Young Starter
CUST_0345042,Everyday Digital Transactor
CUST_0345043,High-Value Multi-Product
CUST_0345044,Everyday Digital Transactor
CUST_0345045,Affluent Low-Activity
CUST_0345046,Affluent Low-Activity
CUST_0345047,High-Value Multi-Product
CUST_0345048,Everyday Digital Transactor
CUST_0345049,Young Starter
CUST_0345050,Dormant At-Risk
CUST_0345051,Affluent Low-Activity
CUST_0345052,Everyday Digital Transactor
CUST_0345053,Everyday Digital Transactor
CUST_0345054,Young Starter
CUST_0345055,Young Starter
CUST_0345056,Everyday Digital Transactor
CUST_0345057,Everyday Digital Transactor
CUST_0345058,Everyday Digital Transactor
CUST_0345059,Young Starter
CUST_0345060,Young Starter
CUST_0345061,Dormant At-Risk
CUST_0345062,Affluent Low-Activity
CUST_0345063,Young Starter
CUST_0345064,Dormant At-Risk
CUST_0345065,Everyday Digital Transactor
CUST_0345066,Affluent Low-Activity
CUST_0345067,Everyday Digital Transactor
CUST_0345068,Affluent Low-Activity
CUST_0345069,Everyday Digital Transactor
CUST_0345070,Affluent Low-Activity
CUST_0345071,Affluent Low-Activity
CUST_0345072,Young Starter
CUST_0345073,Affluent Low-Activity
CUST_0345074,High-Value Multi-Product
CUST_0345075,High-Value Multi-Product
CUST_0345076,Dormant At-Risk
CUST_0345077,High-Value Multi-Product
CUST_0345078,Everyday Digital Transactor
CUST_0345079,Young Starter
CUST_0345080,High-Value Multi-Product
CUST_0345081,High-Value Multi-Product
CUST_0345082,Dormant At-Risk
CUST_0345083,High-Value Multi-Product
CUST_0345084,Young Starter
CUST_0345085,High-Value Multi-Product
CUST_0345086,Everyday Digital Transactor
CUST_0345087,Everyday Digital Transactor
CUST_0345088,Affluent Low-Activity
CUST_0345089,Everyday Digital Transactor
CUST_0345090,Affluent Low-Activity
CUST_0345091,Everyday Digital Transactor
CUST_0345092,High-Value Multi-Product
CUST_0345093,Everyday Digital Transactor
CUST_0345094,Young Starter
CUST_0345095,High-Value Multi-Product
CUST_0345096,Young Starter
CUST_0345097,Young Starter
CUST_0345098,Dormant At-Risk
CUST_0345099,Affluent Low-Activity
CUST_0345100,Everyday Digital Transactor
CUST_0345101,Affluent Low-Activity
CUST_0345102,Young Starter
CUST_0345103,Everyday Digital Transactor
CUST_0345104,High-Value Multi-Product
CUST_0345105,Affluent Low-Activity
CUST_0345106,High-Value Multi-Product
CUST_0345107,Young Starter
CUST_0345108,Everyday Digital Transactor
CUST_0345109,Everyday Digital Transactor
CUST_0345110,Everyday Digital Transactor
CUST_0345111,Everyday Digital Transactor
CUST_0345112,Everyday Digital Transactor
CUST_0345113,High-Value Multi-Product
CUST_0345114,Affluent Low-Activity
CUST_0345115,Affluent Low-Activity
CUST_0345116,Dormant At-Risk
CUST_0345117,Everyday Digital Transactor
CUST_0345118,Everyday Digital Transactor
CUST_0345119,Young Starter
CUST_0345120,Everyday Digital Transactor
CUST_0345121,Dormant At-Risk
CUST_0345122,Everyday Digital Transactor
CUST_0345123,Everyday Digital Transactor
CUST_0345124,Everyday Digital Transactor
CUST_0345125,Dormant At-Risk
CUST_0345126,Young Starter
CUST_0345127,Young Starter
CUST_0345128,High-Value Multi-Product
CUST_0345129,Affluent Low-Activity
CUST_0345130,Dormant At-Risk
CUST_0345131,Young Starter
CUST_0345132,High-Value Multi-Product
CUST_0345133,Affluent Low-Activity
CUST_0345134,Young Starter
CUST_0345135,Affluent Low-Activity
CUST_0345136,Young Starter
CUST_0345137,Young Starter
CUST_0345138,Everyday Digital Transactor
CUST_0345139,High-Value Multi-Product
CUST_0345140,Everyday Digital Transactor
CUST_0345141,Young Starter
CUST_0345142,Young Starter
CUST_0345143,Everyday Digital Transactor
CUST_0345144,Young Starter
CUST_0345145,Dormant At-Risk
CUST_0345146,Young Starter
CUST_0345147,Affluent Low-Activity
CUST_0345148,Everyday Digital Transactor
CUST_0345149,Dormant At-Risk
CUST_0345150,Dormant At-Risk
CUST_0345151,Everyday Digital Transactor
CUST_0345152,Young Starter
CUST_0345153,Everyday Digital Transactor
CUST_0345154,Everyday Digital Transactor
CUST_0345155,High-Value Multi-Product
CUST_0345156,Dormant At-Risk
CUST_0345157,Everyday Digital Transactor
CUST_0345158,Affluent Low-Activity
CUST_0345159,Young Starter
CUST_0345160,Affluent Low-Activity
CUST_0345161,High-Value Multi-Product
CUST_0345162,Everyday Digital Transactor
CUST_0345163,Dormant At-Risk
CUST_0345164,Young Starter
CUST_0345165,Everyday Digital Transactor
CUST_0345166,Dormant At-Risk
CUST_0345167,Affluent Low-Activity
CUST_0345168,Dormant At-Risk
CUST_0345169,Affluent Low-Activity
CUST_0345170,Young Starter
CUST_0345171,Everyday Digital Transactor
CUST_0345172,Everyday Digital Transactor
CUST_0345173,Affluent Low-Activity
CUST_0345174,Affluent Low-Activity
CUST_0345175,Young Starter
CUST_0345176,Affluent Low-Activity
CUST_0345177,Everyday Digital Transactor
CUST_0345178,Young Starter
CUST_0345179,Everyday Digital Transactor
CUST_0345180,Affluent Low-Activity
CUST_0345181,Everyday Digital Transactor
CUST_0345182,High-Value Multi-Product
CUST_0345183,Young Starter
CUST_0345184,Everyday Digital Transactor
CUST_0345185,Everyday Digital Transactor
CUST_0345186,High-Value Multi-Product
CUST_0345187,Young Starter
CUST_0345188,Everyday Digital Transactor
CUST_0345189,Everyday Digital Transactor
CUST_0345190,High-Value Multi-Product
CUST_0345191,High-Value Multi-Product
CUST_0345192,High-Value Multi-Product
CUST_0345193,High-Value Multi-Product
CUST_0345194,High-Value Multi-Product
CUST_0345195,Young Starter
CUST_0345196,Affluent Low-Activity
CUST_0345197,Everyday Digital Transactor
CUST_0345198,Dormant At-Risk
CUST_0345199,Affluent Low-Activity
CUST_0345200,Dormant At-Risk
CUST_0345201,Young Starter
CUST_0345202,Affluent Low-Activity
CUST_0345203,Young Starter
CUST_0345204,Dormant At-Risk
CUST_0345205,High-Value Multi-Product
CUST_0345206,High-Value Multi-Product
CUST_0345207,Affluent Low-Activity
CUST_0345208,High-Value Multi-Product
CUST_0345209,Affluent Low-Activity
CUST_0345210,High-Value Multi-Product
CUST_0345211,High-Value Multi-Product
CUST_0345212,Affluent Low-Activity
CUST_0345213,Young Starter
CUST_0345214,Young Starter
CUST_0345215,Affluent Low-Activity
CUST_0345216,Everyday Digital Transactor
CUST_0345217,Everyday Digital Transactor
CUST_0345218,Dormant At-Risk
CUST_0345219,Everyday Digital Transactor
CUST_0345220,Young Starter
CUST_0345221,Everyday Digital Transactor
CUST_0345222,Everyday Digital Transactor
CUST_0345223,Affluent Low-Activity
CUST_0345224,Dormant At-Risk
CUST_0345225,Everyday Digital Transactor
CUST_0345226,Dormant At-Risk
CUST_0345227,High-Value Multi-Product
CUST_0345228,Everyday Digital Transactor
