Claim_ID,Policy_Tenure_Months,Premium_Amount,Claim_Amount,Num_Prior_Claims,Claim_Response_Days,Customer_Age,Fraud
906768,94.5,599.56,100.0,1,9.3,19,0
906769,51.5,300.0,3617.05,0,3.3,76,0
906770,79.9,1193.97,4451.02,1,11.1,31,0
906771,33.4,1153.46,2170.55,0,32.0,46,0
906772,119.2,1469.94,4648.3,0,18.9,59,0
906773,8.7,1386.23,4601.32,0,0.5,77,0
906774,25.6,1505.38,4483.85,1,2.9,51,0
906775,15.5,1565.15,991.46,1,0.3,53,0
906776,38.3,1229.58,4835.02,1,0.4,70,0
906777,5.6,1339.4,7490.13,0,17.2,22,0
906778,30.7,1586.18,6475.21,0,0.8,42,0
906779,11.5,915.15,1833.69,0,27.5,33,0
906780,24.2,1213.29,6824.25,0,2.9,62,0
906781,90.0,1719.79,510.81,0,3.8,73,0
906782,9.1,1708.93,3639.28,0,6.4,73,0
906783,30.1,300.0,9925.06,0,32.6,68,1
906784,35.4,1362.25,4088.67,1,32.7,35,0
906785,20.5,1632.01,5775.63,0,8.6,55,0
906786,148.0,904.59,3982.29,1,1.5,46,0
906787,116.3,1491.63,3878.41,1,6.4,54,0
906788,52.9,1220.51,4721.58,0,7.9,62,0
906789,160.2,1175.12,6432.22,0,11.3,34,0
906790,43.8,1471.09,3823.34,1,0.6,50,0
906791,34.1,1049.8,2135.75,0,6.3,40,0
906792,1.0,1409.41,8053.7,1,0.1,45,1
906793,105.0,1025.29,7693.82,1,18.0,58,0
906794,20.9,899.31,4328.0,0,0.5,45,0
906795,43.3,1345.9,6192.18,0,22.6,22,0
906796,78.7,911.65,5642.7,2,2.5,40,0
906797,40.5,1441.63,100.0,2,14.2,23,0
906798,47.3,801.0,1270.66,1,17.7,38,0
906799,13.7,1323.33,414.09,0,9.7,33,0
906800,88.0,1368.6,1758.39,1,27.7,67,0
906801,6.8,1620.67,4989.87,0,4.4,69,0
906802,21.0,1630.19,2272.05,0,12.7,53,0
906803,10.3,878.95,6297.69,0,8.6,66,0
906804,2.4,577.4,4744.86,0,82.9,28,0
906805,105.6,2083.89,2950.14,1,9.8,56,0
906806,10.4,2181.56,2749.95,0,4.3,72,0
906807,20.2,1345.32,5259.85,2,10.2,23,0
906808,107.6,1887.1,100.0,0,5.8,64,0
906809,49.5,760.44,2997.39,1,34.0,59,0
906810,8.3,623.35,1602.37,0,13.5,37,0
906811,22.3,1267.38,2007.46,4,15.4,33,0
906812,4.7,1130.14,5794.86,0,0.9,71,1
906813,62.2,1872.6,868.02,3,8.2,48,0
906814,18.2,1502.87,875.94,1,9.0,49,0
906815,35.1,1355.79,6195.76,0,2.6,22,0
906816,42.2,893.7,2723.32,2,24.8,48,0
906817,54.5,1650.86,4652.08,0,6.8,25,0
906818,19.7,2299.77,2107.18,3,0.7,68,0
906819,72.6,1452.55,1704.47,0,17.3,57,0
906820,24.5,1188.02,647.83,0,12.0,53,0
906821,43.0,1732.51,3360.41,0,19.1,52,0
906822,11.9,1439.05,7222.73,1,2.2,69,0
906823,74.3,1417.39,2936.24,0,11.4,70,0
906824,11.4,1024.53,5451.09,0,6.0,55,0
906825,41.6,1789.48,7017.06,0,3.1,75,0
906826,30.2,1512.23,529.24,1,29.5,26,0
906827,13.2,1731.23,4253.52,1,25.8,38,0
906828,57.6,1119.66,6263.01,0,9.2,28,0
906829,138.8,750.64,417.49,0,13.6,34,0
906830,2.9,664.1,4645.04,2,27.8,53,0
906831,20.7,1522.01,2617.18,0,4.9,57,0
906832,4.4,1336.16,5468.02,0,6.6,33,0
906833,6.3,1396.61,100.0,1,10.5,69,0
906834,65.7,1249.16,8161.65,0,12.7,40,0
906835,50.3,643.61,5684.97,1,34.0,24,0
906836,57.0,1666.94,100.0,0,0.5,28,0
906837,25.1,1351.42,5029.84,0,0.3,54,0
906838,20.9,2102.27,4106.69,0,14.8,37,0
906839,69.0,1537.25,4847.37,1,3.8,60,0
906840,1.4,1566.25,3019.64,0,16.5,20,0
906841,15.1,1688.88,100.0,0,1.6,24,0
906842,25.8,1172.71,945.04,0,4.2,70,0
906843,25.2,1443.26,4549.97,0,23.4,50,0
906844,26.1,1051.08,8303.52,0,21.7,49,0
906845,78.0,1087.17,4160.41,0,8.1,63,1
906846,97.7,1138.82,3155.56,1,1.1,43,0
906847,10.1,1143.8,3158.87,3,1.3,42,0
906848,4.1,1852.06,2000.92,1,0.2,52,0
906849,47.4,598.5,100.0,0,26.7,34,0
906850,1.2,1224.07,1009.43,0,4.7,77,0
906851,42.7,929.21,5665.71,0,5.0,22,0
906852,8.5,875.71,1425.66,1,3.7,41,0
906853,11.9,1043.52,7170.47,0,4.6,31,0
906854,44.1,813.89,4154.06,0,30.4,49,0
906855,52.8,582.47,6733.34,1,6.1,60,0
906856,10.9,473.24,2384.03,1,9.1,71,0
906857,7.4,543.76,5199.02,0,4.3,47,1
906858,9.9,907.49,1924.4,1,7.6,39,0
906859,38.9,1791.21,988.54,2,7.8,36,0
906860,52.6,1067.79,100.0,0,9.8,61,0
906861,26.3,1128.69,5927.41,2,2.2,71,0
906862,7.3,1183.09,2121.51,0,2.1,52,0
906863,14.8,300.0,6105.48,0,8.9,57,1
906864,71.4,947.46,100.0,1,10.7,63,0
906865,2.2,1294.77,2132.48,0,30.5,53,0
906866,56.3,1163.47,3014.46,1,6.8,48,0
906867,12.0,1651.5,3207.41,1,6.6,27,0
906868,59.0,516.15,3034.87,0,12.2,77,0
906869,69.9,565.04,6072.89,0,2.5,46,0
906870,1.0,1194.51,1922.39,1,1.3,35,0
906871,13.6,1112.67,4685.26,0,15.5,42,0
906872,110.4,1383.51,3862.95,0,2.6,57,0
906873,23.6,902.4,7911.43,0,16.8,32,1
906874,182.3,559.53,5892.76,3,3.7,67,1
906875,15.0,1501.91,4683.59,1,2.6,39,0
906876,91.2,1016.76,3804.94,1,0.5,62,0
906877,1.7,1030.71,3511.18,1,2.7,26,0
906878,1.6,1203.89,4092.94,0,0.8,50,0
906879,55.9,986.38,3128.06,0,14.5,79,0
906880,43.2,605.79,3832.59,1,4.9,74,0
906881,23.5,792.13,11726.28,0,9.6,53,1
906882,14.9,1517.41,8603.65,1,5.9,21,0
906883,15.0,1496.97,3134.09,0,20.9,54,0
906884,166.8,1027.47,2523.34,0,0.4,46,0
906885,32.5,1515.46,824.02,1,1.1,34,0
906886,19.2,936.82,100.0,0,16.6,63,0
906887,24.1,1003.92,100.0,0,5.7,46,0
906888,23.6,957.61,6017.12,0,8.1,21,0
906889,13.9,1117.52,4658.42,2,8.0,78,0
906890,45.2,1756.96,4474.62,1,15.3,49,0
906891,28.9,1351.28,3531.87,0,29.1,73,0
906892,5.1,1235.93,2019.4,2,13.0,56,0
906893,4.5,1723.32,4529.3,0,1.4,26,0
906894,24.9,1113.86,6700.42,0,5.7,22,0
906895,17.0,1332.63,9139.7,0,6.0,72,0
906896,74.8,1096.68,8225.69,0,0.1,37,0
906897,15.7,1288.82,4478.57,1,11.8,79,0
906898,14.2,1264.71,822.82,2,0.8,25,0
906899,64.5,1249.4,2281.39,2,7.3,70,0
906900,25.5,566.72,3690.54,1,4.5,37,0
906901,82.2,1370.52,5280.28,0,7.4,73,0
906902,26.6,892.79,5723.23,1,14.1,48,0
906903,38.3,877.96,2266.84,0,3.8,67,0
906904,28.7,1485.71,100.0,0,9.7,25,0
906905,50.1,1094.76,2991.84,2,1.0,25,0
906906,42.0,1099.34,2709.67,1,8.9,68,0
906907,49.4,1313.97,1059.97,0,18.8,42,0
906908,64.6,1180.76,1039.24,2,5.3,51,0
906909,1.7,1679.8,4384.63,0,30.1,31,0
906910,70.8,1345.31,100.0,0,0.6,63,0
906911,37.4,1219.11,6114.82,0,12.5,22,0
906912,32.7,300.0,3575.33,0,11.3,54,0
906913,17.3,1228.76,1764.67,1,4.3,61,0
906914,163.9,1568.48,4390.95,0,2.8,31,0
906915,10.1,1489.6,902.15,1,8.4,70,0
906916,46.4,1558.0,1788.07,0,14.3,77,0
906917,2.5,846.72,5606.71,1,21.9,73,0
906918,18.0,1897.84,806.53,1,12.1,38,0
906919,40.7,733.49,4406.05,0,2.3,78,1
906920,13.7,1428.82,837.38,1,7.3,35,0
906921,19.3,1211.83,4971.98,2,4.1,38,0
906922,30.4,1533.56,1650.44,1,9.3,34,0
906923,15.2,1769.75,100.0,0,13.1,56,0
906924,102.8,1134.4,100.0,0,5.4,37,0
906925,3.0,1300.28,2110.64,0,4.2,41,0
906926,12.1,1527.21,4310.65,1,19.1,21,0
906927,1.0,1000.68,4847.99,0,5.9,64,0
906928,12.4,874.07,1496.91,0,0.3,50,0
906929,50.0,1409.46,100.0,1,16.1,39,0
906930,59.7,1736.15,5409.76,0,2.0,42,0
906931,30.3,523.3,584.52,0,1.1,47,0
906932,33.0,1104.03,3982.19,0,9.8,36,0
906933,13.6,1086.89,3800.52,0,1.5,39,0
906934,19.1,1224.83,2410.12,1,3.7,65,0
906935,52.2,1389.14,879.14,0,3.4,27,0
906936,13.8,1020.35,2327.0,0,1.6,62,0
906937,57.1,1495.81,3354.44,0,9.6,66,0
906938,116.7,484.96,4256.48,1,4.9,52,0
906939,3.1,813.86,2344.61,1,26.3,79,0
906940,26.2,466.79,3519.19,1,5.8,42,0
906941,143.1,1033.35,3490.48,1,21.8,65,0
906942,1.0,1196.55,100.0,0,4.0,32,0
906943,2.0,1336.59,5841.71,1,2.8,25,0
906944,1.0,1013.2,7045.22,2,15.0,22,0
906945,10.5,1235.84,8282.44,1,8.7,47,0
906946,11.3,992.43,4973.65,0,1.1,39,0
906947,37.3,1086.17,4826.53,0,9.6,66,0
906948,38.5,467.56,5234.74,0,15.2,22,1
906949,11.0,632.84,3201.74,1,12.8,57,0
906950,93.9,1106.05,3305.39,0,18.0,54,0
906951,38.9,611.89,3984.27,1,4.8,22,0
906952,5.9,1450.53,5088.75,0,6.2,49,0
906953,58.4,1555.21,4707.55,2,3.9,74,0
906954,76.3,1005.68,6526.91,0,16.0,79,0
906955,19.2,1535.22,3010.23,0,5.1,23,0
906956,46.0,1450.09,121.72,0,17.8,26,0
906957,5.0,1714.24,2778.52,1,3.0,32,0
906958,9.8,863.11,445.05,0,9.0,66,0
906959,45.0,1087.98,3966.21,0,1.7,52,0
906960,24.0,1299.51,5005.04,0,2.1,18,0
906961,220.1,1291.87,5638.35,1,26.7,19,0
906962,65.0,1355.14,2809.52,1,8.8,67,0
906963,29.5,564.57,301.97,0,8.2,64,0
906964,7.3,1101.32,5645.47,1,0.2,55,0
906965,27.3,1168.03,5678.46,0,1.4,33,0
906966,19.9,427.76,4499.54,1,2.0,74,0
906967,24.0,1252.01,6917.01,1,8.8,30,0
906968,6.2,828.59,1267.04,0,2.4,36,0
906969,25.1,1962.13,8850.41,0,4.0,50,0
906970,20.5,1260.39,5393.47,1,5.5,48,0
906971,31.9,1529.28,726.65,0,0.0,64,0
906972,42.8,1555.68,1658.73,0,6.1,27,0
906973,10.1,778.01,2093.03,0,4.1,28,0
906974,22.9,632.91,926.2,1,40.4,47,0
906975,5.5,733.74,100.0,0,10.8,35,0
906976,40.9,592.02,5216.53,2,1.5,33,0
906977,22.5,1626.46,655.6,0,12.6,71,0
906978,73.8,906.59,5710.12,0,14.6,31,0
906979,1.5,1816.79,2631.62,0,9.8,44,0
906980,36.3,2198.94,3697.95,0,8.2,78,0
906981,21.5,1373.56,4491.73,0,3.6,51,0
906982,16.8,960.91,5485.82,0,3.5,40,0
906983,8.0,1045.01,2346.7,0,5.9,62,0
906984,22.1,1404.51,4844.06,1,9.3,45,0
906985,34.5,833.79,2989.66,0,3.0,33,0
906986,7.1,1794.53,6674.06,0,0.9,22,0
906987,25.9,1143.37,878.67,1,7.8,77,0
906988,8.7,1682.72,2549.45,1,42.1,43,0
906989,1.3,1186.0,4792.42,0,2.0,51,0
906990,155.7,822.92,3127.31,0,1.4,66,0
906991,7.6,1139.26,3871.08,1,5.0,33,0
906992,23.8,1454.8,4551.53,0,14.4,53,0
906993,145.8,1345.39,2284.35,1,22.4,71,0
906994,28.0,1030.1,3337.41,0,15.7,35,0
906995,78.2,1009.49,3857.12,0,4.9,51,0
906996,6.5,1154.01,2269.35,1,15.4,77,0
906997,16.2,1849.84,6125.92,1,9.7,76,0
906998,57.2,300.0,3888.54,0,13.1,46,0
906999,36.5,300.0,504.47,1,0.4,26,0
907000,14.6,1169.82,6494.52,0,4.1,54,0
907001,16.6,1369.15,7782.41,2,2.0,70,0
907002,27.0,1174.35,477.23,1,2.8,41,0
907003,45.1,2025.91,2785.06,0,9.4,75,0
907004,12.2,1161.65,4633.92,1,8.3,72,0
907005,8.9,1182.62,1784.45,1,2.1,33,0
907006,28.3,1534.22,515.67,0,32.7,79,0
907007,10.6,757.21,337.32,0,35.5,53,0
907008,6.1,1592.75,100.0,0,4.9,77,0
907009,23.5,1529.54,3225.06,1,8.0,39,0
907010,4.5,1338.58,1488.64,0,1.5,27,0
907011,1.0,957.82,8867.92,0,19.2,66,0
907012,52.3,1062.22,6206.4,5,2.4,44,0
907013,10.9,820.39,3227.18,0,24.3,71,0
907014,3.9,1364.16,3533.8,3,13.6,51,0
907015,30.4,1198.58,7312.32,0,0.7,36,0
907016,8.1,300.0,2584.33,0,20.7,54,0
907017,55.2,769.3,8688.45,0,4.2,47,0
907018,88.7,1009.05,9270.29,1,0.3,33,0
907019,41.9,935.68,8415.07,0,18.9,64,0
907020,30.8,1533.22,6952.98,3,8.2,57,0
907021,9.5,300.0,3957.12,1,15.1,45,1
907022,7.4,1509.16,2159.41,1,30.9,76,0
907023,5.9,1507.51,3214.61,0,1.1,59,0
907024,3.5,2027.36,2196.71,0,20.8,70,0
907025,42.0,1141.35,5120.84,0,12.6,38,0
907026,32.6,1560.77,138.25,0,2.6,31,0
907027,3.9,1335.23,100.0,0,4.6,23,0
907028,9.1,779.01,4191.78,0,11.5,71,0
907029,57.6,1282.61,5304.31,1,5.5,18,0
907030,48.3,974.48,4833.07,0,7.2,73,0
907031,1.6,700.2,4535.85,0,1.5,77,0
907032,40.1,580.24,5660.3,0,19.6,78,1
907033,35.7,1128.81,5159.24,0,6.9,66,0
907034,11.9,1692.9,4013.05,3,7.0,57,0
907035,9.1,1571.4,5592.83,0,1.8,36,0
907036,45.9,1000.53,752.29,1,2.1,18,0
907037,88.4,703.38,1668.42,1,2.1,41,0
907038,21.8,300.0,1403.25,1,46.2,48,0
907039,100.0,1947.76,3508.89,0,28.4,45,0
907040,3.0,1554.83,581.02,0,6.7,43,0
907041,30.8,1371.1,9089.9,0,0.8,48,0
907042,21.8,1179.31,100.0,0,36.5,44,0
907043,51.4,1737.67,4756.96,0,11.0,63,0
907044,19.3,1632.49,6562.39,1,3.2,70,0
907045,14.7,419.18,4595.44,0,1.9,68,1
907046,20.4,1210.48,4006.22,0,37.4,19,0
907047,74.9,1254.96,3018.99,1,3.4,45,0
907048,54.6,885.71,4036.53,1,7.8,43,0
907049,108.3,1300.79,3056.87,1,14.5,37,0
907050,24.9,1343.96,5099.94,1,6.0,79,0
907051,55.0,1777.8,3934.88,0,19.7,18,0
907052,121.1,1473.22,3659.05,0,1.7,65,0
907053,102.8,1642.84,1790.13,2,8.4,39,0
907054,149.6,1458.1,3743.24,0,9.9,20,0
907055,4.7,1069.99,8001.51,1,9.8,73,0
907056,1.0,957.79,795.08,1,13.7,79,0
907057,29.8,2170.85,2585.1,1,6.0,21,0
907058,50.2,1616.82,1738.16,1,7.4,57,0
907059,20.8,1109.63,3992.21,0,0.6,32,0
907060,4.0,968.77,1136.94,1,9.0,38,0
907061,1.0,1710.51,2451.79,1,2.1,49,0
907062,19.0,765.19,2330.8,0,15.2,21,0
907063,40.9,804.89,7401.24,0,4.2,59,0
907064,99.6,592.11,8117.31,1,2.0,42,0
907065,27.6,1357.45,1089.04,0,5.6,62,0
907066,24.0,735.42,4037.43,0,0.3,21,0
907067,17.1,1315.44,7362.29,0,16.7,47,0
907068,35.1,936.1,3737.28,1,14.2,59,0
907069,48.3,1496.28,4808.39,0,1.0,21,0
907070,15.6,726.21,3096.13,1,7.2,71,0
907071,32.5,1467.68,3290.46,0,3.3,79,0
907072,58.5,1481.42,789.16,2,7.3,30,0
907073,27.4,1016.71,4173.31,0,7.7,29,0
907074,138.7,1472.68,2155.02,0,6.4,62,0
907075,68.2,423.2,2347.54,0,2.3,63,1
907076,51.0,2270.82,2084.05,1,2.7,49,0
907077,57.3,1086.44,1820.78,0,12.5,68,0
907078,31.4,1129.5,6585.03,0,0.8,64,0
907079,22.3,1427.72,3834.89,0,5.1,39,0
907080,20.0,1497.58,2335.53,1,7.0,34,0
907081,3.2,1376.38,4755.84,0,9.4,27,0
907082,22.5,664.15,5360.91,1,3.8,38,0
907083,18.3,974.98,796.1,1,3.4,25,0
907084,9.9,1697.62,9849.35,0,3.8,68,0
907085,8.5,882.66,6292.1,0,15.0,24,0
907086,35.9,2539.79,100.0,1,33.3,67,0
907087,9.8,565.85,4357.74,0,13.8,61,0
907088,45.7,1558.41,100.0,0,16.4,35,0
907089,45.9,1180.82,892.32,0,1.7,62,0
907090,21.1,1400.77,100.0,1,6.1,47,0
907091,113.0,997.39,2582.49,0,4.5,24,0
907092,2.6,1475.3,2403.85,0,3.8,34,0
907093,47.8,1415.27,100.0,2,1.1,41,0
907094,13.9,539.91,3400.11,0,2.6,30,0
907095,37.0,1833.84,2377.88,1,3.6,79,0
907096,68.3,816.73,6515.47,1,26.3,38,0
907097,10.5,1552.8,2287.5,1,13.9,20,0
907098,33.6,1287.19,100.0,0,15.3,79,0
907099,9.4,1518.25,4558.8,1,14.0,30,0
907100,40.5,947.86,3430.41,1,1.3,32,0
907101,36.2,1389.44,3954.57,0,3.9,68,0
907102,108.4,1642.41,4350.83,0,0.7,48,0
907103,117.9,988.61,2179.27,0,1.7,43,0
907104,6.0,1243.75,5686.63,0,8.2,54,0
907105,6.3,373.63,100.0,0,3.0,62,0
907106,168.0,1043.69,5813.41,2,0.2,40,0
907107,85.7,996.63,6706.47,0,21.2,74,0
907108,8.6,439.52,1492.42,1,12.6,55,0
907109,25.2,739.15,5395.48,1,14.4,76,0
907110,27.6,1680.24,6034.13,0,16.9,66,0
907111,1.8,1242.76,7815.8,0,16.0,18,0
907112,8.7,874.85,5936.12,1,13.7,49,0
907113,17.0,1317.97,100.0,0,3.9,38,0
907114,1.3,1050.57,6159.34,1,5.4,32,0
907115,22.4,1110.55,5094.81,1,5.0,53,0
907116,40.6,700.98,2868.27,2,2.5,50,0
907117,131.4,529.48,100.0,0,2.2,21,0
907118,8.0,1117.07,2675.02,0,45.5,53,0
907119,15.2,1313.15,10836.76,1,8.1,34,0
907120,4.4,1402.79,3207.34,1,12.9,59,0
907121,60.4,1039.65,6197.58,1,12.4,41,0
907122,39.5,1197.09,1216.62,0,7.0,55,0
907123,16.9,1288.44,1733.18,2,15.3,70,0
907124,198.8,1242.39,1084.01,0,6.7,29,0
907125,35.7,933.55,5386.77,0,1.6,59,1
907126,17.3,1523.51,5207.42,1,0.9,65,0
907127,59.1,742.28,3199.85,1,4.2,38,0
907128,11.6,1831.51,5736.69,2,5.7,34,0
907129,29.6,906.66,100.0,0,2.3,35,0
907130,1.0,669.27,1901.41,1,24.1,71,0
907131,17.6,581.94,1142.81,2,33.0,36,0
907132,108.2,1599.02,3929.03,1,5.0,53,0
907133,4.0,1695.69,100.0,0,5.0,56,0
907134,21.4,1061.25,2567.81,1,8.2,57,0
907135,11.2,1372.29,7614.0,1,7.7,24,0
907136,122.6,1106.35,6406.82,3,17.9,38,0
907137,15.0,1195.14,4897.66,0,9.4,35,0
907138,21.2,1110.33,4339.75,0,19.6,32,0
907139,2.1,1744.62,3397.12,0,1.3,78,0
907140,11.8,1048.27,3001.68,0,3.9,32,0
907141,2.8,768.77,6104.59,1,5.0,57,0
907142,49.1,1407.58,8776.59,2,1.5,55,0
907143,53.9,1689.33,100.0,1,4.9,21,0
907144,54.3,1175.03,3933.44,1,33.9,66,0
907145,11.6,1083.89,2662.88,1,8.5,20,0
907146,36.1,1258.56,100.0,0,0.8,28,0
907147,47.1,1062.94,5957.11,0,3.2,74,0
907148,73.7,798.44,2289.55,1,6.9,71,0
907149,79.3,1967.35,5269.37,0,37.5,66,0
907150,150.1,1367.6,9983.12,1,4.2,35,1
907151,31.9,1211.58,1498.82,0,6.6,37,0
907152,14.1,979.92,6665.06,0,0.9,42,0
907153,8.6,1640.48,5028.53,0,1.5,52,0
907154,7.5,486.6,4781.85,1,8.0,50,0
907155,49.5,942.5,3807.66,0,3.8,79,0
907156,5.9,981.71,6218.7,1,16.1,22,0
907157,1.9,1001.42,5834.92,2,41.5,38,0
907158,5.0,956.28,3358.96,0,12.9,28,0
907159,141.7,1363.6,3217.54,0,5.9,19,0
907160,29.0,1089.25,271.6,0,0.2,52,0
907161,47.6,580.08,4771.02,1,0.6,52,0
907162,5.4,1978.78,2771.56,1,1.9,20,0
907163,16.7,641.62,100.0,0,3.6,60,0
907164,8.4,751.52,3831.36,1,9.8,48,0
907165,15.4,1526.85,5408.04,0,12.0,65,0
907166,40.3,1166.98,3936.17,2,26.7,59,0
907167,15.7,1523.45,1598.64,0,15.5,21,0
907168,89.7,1136.12,1821.74,1,10.6,32,0
907169,26.5,1228.35,5451.35,0,9.7,42,0
907170,52.3,1059.51,3527.29,2,49.1,52,0
907171,22.1,1012.76,100.0,0,8.4,38,0
907172,35.8,1154.19,5144.29,1,36.1,66,0
907173,46.1,1649.46,1929.83,1,0.9,32,0
907174,2.7,545.24,1221.08,0,17.2,60,0
907175,91.3,1257.63,4309.55,1,7.1,64,0
907176,27.5,780.24,5128.51,0,13.7,25,1
907177,31.1,1030.14,5159.52,1,10.4,51,0
907178,94.3,1195.16,3584.53,0,26.8,71,0
907179,61.7,1709.64,2116.28,1,21.0,63,0
907180,24.9,2028.05,5271.91,0,6.3,35,0
907181,135.9,1554.51,828.65,1,6.7,63,0
907182,13.8,1864.07,2609.58,0,1.4,46,0
907183,28.0,1791.04,536.75,0,4.6,75,0
907184,48.8,2104.53,7561.87,1,1.5,40,0
907185,45.5,2012.51,7544.13,0,3.8,68,0
907186,3.3,377.9,1376.24,1,16.3,38,0
907187,38.9,1385.2,6735.42,1,3.7,19,0
907188,28.1,1551.07,2865.06,0,16.5,62,0
907189,22.3,1504.08,1446.98,1,5.9,25,0
907190,17.0,819.56,2776.04,0,1.9,21,0
907191,16.6,995.5,1160.14,0,0.6,78,0
907192,3.4,1486.85,2354.65,2,7.0,62,0
907193,126.5,1793.75,3531.13,1,2.7,79,0
907194,28.3,1097.96,255.75,1,8.9,54,0
907195,139.5,1541.91,7383.03,2,0.3,46,0
907196,35.9,1517.86,2147.17,2,26.6,64,0
907197,30.5,1213.65,4797.07,1,0.7,37,0
907198,77.0,1313.04,4069.96,0,6.5,50,0
907199,185.6,1523.78,3306.41,0,3.6,29,0
907200,29.4,1667.96,5819.89,1,0.3,31,0
907201,8.7,1224.21,1733.52,0,2.7,52,0
907202,20.4,1734.77,6720.19,0,7.3,73,0
907203,2.3,921.66,4251.79,0,15.4,79,0
907204,14.4,1681.13,9191.58,0,0.1,42,0
907205,135.0,1241.1,6753.41,1,0.1,27,0
907206,88.3,1331.51,3945.13,0,26.1,74,0
907207,3.8,1250.8,1143.59,1,6.6,24,0
907208,9.0,1022.52,100.0,1,38.0,49,0
907209,12.9,573.98,3974.86,1,11.5,60,0
907210,17.8,1001.39,1261.2,1,10.9,31,0
907211,12.0,1534.77,100.0,1,8.9,57,0
907212,1.0,1230.54,5958.13,1,6.8,71,0
907213,24.1,1339.4,2665.39,0,35.9,40,0
907214,89.0,1369.15,6095.13,0,27.6,74,0
907215,37.5,1156.05,2223.95,0,8.7,28,0
907216,32.3,1877.7,3237.12,2,5.1,70,0
907217,34.1,1184.91,2898.39,2,6.5,32,0
907218,17.3,918.56,6125.7,1,1.5,59,0
907219,2.9,307.95,2006.15,1,1.3,30,1
907220,32.0,1075.42,3421.18,2,1.6,43,0
907221,29.7,398.51,5395.06,0,3.6,44,0
907222,6.6,2302.89,4819.74,0,23.9,46,0
907223,10.7,708.97,2821.78,2,1.0,56,0
907224,44.9,898.74,4273.49,0,15.1,65,0
907225,21.8,1377.09,2931.45,0,0.2,20,0
907226,60.7,1304.96,3382.43,1,0.9,74,1
907227,20.7,1315.42,100.0,1,7.7,46,0
907228,60.7,1265.88,100.0,2,25.3,56,0
907229,44.6,1641.35,100.0,1,11.0,60,0
907230,49.2,1394.31,100.0,1,5.8,32,0
907231,128.4,1206.78,4418.86,0,0.1,62,0
907232,47.1,1792.84,7096.85,0,9.9,52,0
907233,10.5,811.23,2332.57,0,10.4,31,0
907234,8.9,1083.44,5149.08,1,11.0,75,0
907235,17.9,1026.84,4481.07,0,8.5,67,0
907236,11.2,1127.68,1905.67,2,0.3,21,0
907237,23.4,1457.67,3404.85,0,5.7,32,0
907238,84.7,853.07,2036.68,1,7.4,39,0
907239,1.0,1769.02,7399.52,1,2.8,48,1
907240,4.3,961.74,1735.87,0,4.4,45,0
907241,6.9,1514.46,2133.05,0,23.7,41,0
907242,14.3,1291.99,3828.16,0,5.2,24,0
907243,12.1,1393.28,4852.86,0,6.9,60,0
907244,26.0,957.69,2313.8,0,1.6,36,0
907245,12.7,1361.56,1343.55,1,2.6,76,0
907246,19.8,880.4,4385.63,0,0.4,77,0
907247,146.4,1531.01,5668.17,0,10.6,63,0
907248,6.5,1217.42,2382.44,1,5.7,18,0
907249,71.6,1489.56,8596.2,0,33.4,61,0
907250,46.4,857.4,3018.33,1,8.4,67,0
907251,23.7,1039.69,2524.35,1,18.3,59,0
907252,4.3,1434.46,2624.56,1,6.3,21,0
907253,118.4,981.52,100.0,1,5.9,78,0
907254,7.5,943.66,3564.11,0,2.7,27,0
907255,74.0,803.37,2053.15,0,23.1,72,0
907256,45.4,1558.16,5199.34,0,9.0,39,0
907257,1.0,1279.1,3526.92,2,6.1,36,0
907258,45.0,1421.0,1576.05,0,1.0,22,0
907259,16.8,1732.08,3839.33,1,10.0,47,0
907260,69.4,1481.09,4144.34,1,8.9,69,0
907261,10.6,1588.04,5262.04,0,5.7,70,0
907262,10.6,1152.54,3389.27,0,0.7,18,0
907263,16.4,665.1,404.66,0,7.4,31,0
907264,39.5,1760.9,4086.04,0,13.5,68,0
907265,10.2,1782.35,4138.66,2,4.7,67,0
907266,34.6,921.96,4579.72,0,3.5,65,0
907267,40.3,612.54,3040.11,1,1.7,33,0
907268,4.4,1489.28,2639.52,0,3.4,61,0
907269,18.0,1105.11,6788.83,2,0.2,79,0
907270,7.5,804.21,3683.18,0,13.9,46,0
907271,15.3,1279.38,7812.37,0,2.3,38,0
907272,6.0,906.86,4672.66,0,2.5,30,1
907273,25.5,508.26,3838.75,0,0.6,67,0
907274,106.3,1151.21,5657.91,0,1.4,43,0
907275,8.8,1050.49,6289.66,0,2.5,18,0
907276,41.0,1237.01,5458.71,0,6.9,22,1
907277,17.7,1190.84,1200.27,0,7.6,51,0
907278,17.8,1576.8,2414.61,0,11.2,20,0
907279,94.7,537.46,1682.47,0,23.9,63,0
907280,53.0,1697.44,5707.16,1,2.6,22,0
907281,51.1,1861.32,2107.96,1,0.7,39,0
907282,21.9,743.34,5016.56,1,6.9,53,0
907283,33.6,1525.14,5138.96,0,13.3,43,0
907284,7.7,1034.71,4537.79,1,22.8,71,0
907285,44.5,1245.94,4612.22,1,21.2,37,0
907286,62.2,758.55,439.27,0,11.2,44,0
907287,57.7,1358.03,211.38,0,8.2,19,0
907288,74.0,810.92,8699.45,0,14.3,49,1
907289,122.7,917.92,2704.3,1,0.7,78,0
907290,25.5,751.79,399.83,2,8.6,33,0
907291,78.4,1245.15,4837.22,2,25.3,46,0
