Customer_ID,Is_Fraud,Num_Devices_90d,New_Device_Flag,Failed_Login_Count_24h,Login_Count_24h,Session_Duration_Avg_Sec,IP_Country_Mismatch_Flag,Distance_From_Home_Km,Password_Reset_Count_90d,Browser_Change_Flag,VPN_Detected_Flag,Transaction_Amount,Transaction_Channel,Merchant_Category,Merchant_Risk_Score,Is_Foreign_Transaction,Transaction_Hour,Is_Weekend,Time_Since_Last_Transaction_Min,Transaction_Currency,Card_Present_Flag
868116,0,,0,1,1,,0,0.74,0,,,42.19,ATM,Restaurant,26.6,0,21,1,249.7,USD,1
868117,0,,0,0,2,,0,7.82,1,,,24.31,POS,Cash Advance,38.9,0,18,1,118.8,USD,1
868118,0,,1,0,1,,0,4.49,0,,,41.16,POS,Utilities,45.5,0,10,0,85.1,USD,0
868119,0,,0,0,1,,0,9.67,0,,,35.67,ATM,Electronics,6.8,0,11,0,63.3,USD,1
868120,0,4.0,0,1,0,143.8,0,0.3,0,0.0,0.0,47.97,Online,Restaurant,9.5,1,5,1,29.5,Foreign,1
868121,1,1.0,1,1,0,200.6,0,7.26,0,1.0,1.0,114.52,International,Online Retail,83.3,1,18,0,24.6,Foreign,1
868122,0,,0,2,0,,0,22.35,0,,,3332.7,POS,Other,30.7,0,3,1,301.9,USD,1
868123,0,3.0,0,0,2,201.3,0,4.3,1,0.0,0.0,24.88,Online,Online Retail,11.8,0,20,0,155.6,USD,1
868124,0,,0,0,3,,0,2.03,2,0.0,,34.09,POS,Utilities,25.0,0,6,1,60.3,USD,0
868125,0,,0,1,1,397.7,0,5.51,0,,,18.43,POS,Online Retail,47.4,0,22,0,641.3,USD,1
868126,0,1.0,0,1,0,284.8,0,18.17,2,1.0,1.0,29.55,Online,Utilities,8.8,0,15,0,244.5,USD,0
868127,0,1.0,0,0,1,,0,0.01,0,,,288.98,POS,Electronics,40.8,0,20,0,315.6,USD,1
868128,0,3.0,0,0,1,392.5,0,9.06,0,0.0,0.0,64.33,International,Utilities,17.2,0,9,0,54.4,USD,1
868129,0,,0,1,0,,0,4.9,1,,0.0,101.56,ATM,Grocery,36.0,0,20,0,73.1,USD,0
868130,0,,0,0,1,,0,9.24,0,,,141.28,POS,Online Retail,26.7,0,2,1,362.0,USD,0
868131,0,,0,1,0,,0,9.96,0,0.0,,17.58,ATM,Other,17.7,0,16,0,0.2,USD,1
868132,1,,0,0,2,259.3,1,56.21,0,,,142.63,POS,Other,66.1,1,10,1,99.9,Foreign,0
868133,1,1.0,0,1,3,,0,44.05,0,0.0,1.0,52.77,Online,Grocery,41.7,0,3,1,26.1,USD,0
868134,0,2.0,0,1,0,,0,2.05,0,,,184.19,POS,Grocery,57.3,0,2,0,117.7,USD,0
868135,0,1.0,0,0,1,183.2,0,2.33,0,0.0,0.0,18.15,Online,Online Retail,31.3,0,6,1,127.3,USD,0
868136,0,,0,0,1,,0,9.12,2,,,109.8,POS,Grocery,45.7,0,13,1,108.2,USD,0
868137,0,4.0,0,1,0,,0,14.04,0,,,37.96,POS,Online Retail,16.8,0,4,0,53.2,USD,0
868138,0,,0,0,0,,0,6.08,0,,,104.55,POS,Online Retail,38.7,1,18,0,480.5,Foreign,0
868139,0,1.0,0,0,0,222.8,0,11.09,0,0.0,0.0,217.81,Online,Grocery,39.7,0,10,0,102.0,USD,1
868140,0,1.0,0,0,0,213.7,0,3.49,0,,,21.49,POS,Grocery,35.0,0,19,0,88.4,USD,1
868141,0,,0,0,0,,0,18.92,0,,,97.32,POS,Online Retail,37.5,0,2,1,80.9,USD,1
868142,0,,0,1,2,174.5,0,0.0,0,,,24.29,ATM,Online Retail,19.7,0,3,0,334.8,USD,1
868143,0,,0,0,1,,0,5.67,0,,,22.6,POS,Restaurant,28.2,0,0,0,624.2,USD,0
868144,0,,0,0,1,,0,2.88,0,,,58.87,POS,Electronics,12.6,0,2,0,212.1,USD,1
868145,0,3.0,0,0,1,193.8,0,3.11,0,0.0,0.0,67.72,Online,Other,23.4,0,1,0,268.7,USD,1
868146,1,,1,0,1,,0,35.04,0,0.0,,3.98,POS,Grocery,67.6,0,1,1,66.8,USD,1
868147,0,1.0,0,1,2,293.5,0,0.4,0,0.0,0.0,24.73,Online,Utilities,18.3,0,20,0,322.0,USD,0
868148,0,1.0,0,0,2,188.4,0,0.23,0,0.0,0.0,132.33,Online,Grocery,26.6,0,12,0,243.5,USD,0
868149,0,,0,0,2,,0,2.41,0,,,38.2,POS,Cash Advance,4.4,0,21,0,203.9,USD,0
868150,0,1.0,0,0,0,259.1,0,9.55,0,0.0,0.0,37.65,International,Grocery,2.6,0,13,1,181.4,USD,0
868151,0,3.0,0,0,0,258.5,0,7.83,0,0.0,0.0,73.74,Online,Electronics,6.1,0,2,1,34.9,USD,1
868152,0,4.0,0,1,2,238.1,0,5.38,0,0.0,0.0,147.44,Online,Other,35.9,0,11,1,53.9,USD,0
868153,0,3.0,0,0,0,80.3,0,10.03,1,0.0,0.0,20.87,International,Electronics,50.0,0,2,0,204.0,USD,0
868154,0,,0,0,2,,0,7.74,0,0.0,,173.96,POS,Cash Advance,44.1,1,8,0,30.4,Foreign,1
868155,0,5.0,0,0,0,374.0,0,5.88,0,0.0,0.0,69.72,Wire,Other,26.4,0,0,0,70.9,USD,0
868156,0,2.0,0,0,1,186.2,0,5.7,1,0.0,0.0,39.29,Online,Utilities,44.9,0,3,1,25.3,USD,0
868157,0,,0,1,2,,0,5.0,1,,0.0,68.46,ATM,Grocery,27.8,0,15,0,198.5,USD,0
868158,0,2.0,1,0,2,164.7,0,3.99,0,1.0,0.0,64.17,Online,Grocery,19.7,0,20,0,45.3,USD,1
868159,0,,0,0,2,,0,6.99,0,,,23.19,ATM,Other,18.8,1,9,0,622.7,Foreign,0
868160,0,2.0,0,0,2,,0,1.27,0,0.0,,44.18,POS,Other,2.9,0,23,0,40.1,USD,1
868161,0,2.0,0,0,3,387.4,0,4.47,0,0.0,1.0,33.74,Wire,Restaurant,23.1,0,5,1,98.0,USD,0
868162,0,2.0,1,0,2,306.9,0,0.44,0,0.0,1.0,13439.52,Online,Utilities,26.2,0,2,0,177.5,USD,1
868163,1,,0,0,0,,0,15.82,1,,,10361.19,POS,Restaurant,25.9,0,4,0,54.6,USD,0
868164,0,2.0,0,0,1,233.4,0,15.51,0,0.0,0.0,144.06,Online,Grocery,33.5,0,11,1,128.0,USD,0
868165,0,2.0,0,2,2,78.0,0,11.82,0,0.0,0.0,79.66,Online,Utilities,27.6,0,22,0,44.3,USD,1
868166,0,1.0,0,2,1,,0,18.21,0,,,31.75,POS,Utilities,23.2,0,3,0,580.3,USD,1
868167,0,,1,1,2,,0,7.6,0,,,91.91,POS,Restaurant,24.5,0,1,1,148.0,USD,0
868168,0,4.0,0,0,3,151.1,0,3.46,0,0.0,0.0,87.98,Online,Online Retail,18.4,0,2,0,158.2,USD,0
868169,0,2.0,0,1,1,454.0,0,9.68,0,0.0,0.0,6.31,Online,Other,26.2,0,2,0,1.4,USD,1
868170,0,2.0,0,0,2,331.2,0,2.11,0,0.0,0.0,24.8,Online,Online Retail,26.4,0,4,1,128.8,USD,1
868171,0,,0,0,2,,0,2.25,0,,,185.84,POS,Online Retail,25.1,0,1,0,198.2,USD,0
868172,0,,0,1,1,,0,10.76,0,0.0,0.0,49.61,ATM,Grocery,19.2,0,0,0,296.9,USD,1
868173,0,,0,0,3,,0,13.36,0,0.0,,27.7,ATM,Restaurant,50.6,0,4,0,188.9,USD,0
868174,0,2.0,0,0,1,315.7,0,3.8,2,,0.0,39.26,POS,Travel,10.1,0,14,0,115.5,USD,0
868175,0,1.0,0,1,2,260.8,0,0.53,1,0.0,0.0,46.88,Online,Restaurant,25.7,0,7,1,152.2,USD,0
868176,0,,0,0,2,,0,10.86,0,1.0,,209.03,POS,Online Retail,26.1,0,3,1,37.1,USD,1
868177,0,,0,0,2,,0,10.35,2,,0.0,85.42,POS,Utilities,13.5,0,6,0,760.1,USD,0
868178,0,1.0,0,0,1,237.2,0,6.52,0,0.0,0.0,100.11,Online,Grocery,33.4,0,4,1,54.7,USD,1
868179,0,,0,0,4,,0,21.04,0,,,25.32,POS,Utilities,24.5,0,10,0,216.8,USD,0
868180,0,2.0,0,0,3,,0,3.5,1,,0.0,35.37,POS,Electronics,24.2,0,5,1,131.9,USD,1
868181,0,2.0,0,0,1,137.8,0,2.74,1,0.0,0.0,40.14,Online,Other,16.5,0,23,1,31.9,USD,1
868182,0,,0,1,1,,0,2.7,0,,,42.11,POS,Grocery,31.4,0,20,0,189.5,USD,0
868183,0,3.0,0,0,0,10.0,0,1.2,0,0.0,0.0,62.65,Online,Cash Advance,80.6,0,3,1,465.4,USD,0
868184,0,2.0,0,1,2,263.4,0,3.69,0,0.0,0.0,51.4,Online,Restaurant,74.4,1,1,0,4.6,Foreign,0
868185,0,2.0,0,0,0,247.8,0,4.07,0,0.0,0.0,434.33,Wire,Restaurant,40.6,1,21,0,411.2,Foreign,1
868186,0,2.0,0,1,0,210.7,0,9.81,0,0.0,0.0,79.04,International,Online Retail,14.2,1,2,0,548.3,Foreign,1
868187,0,,0,0,1,,0,3.8,0,0.0,,101.68,POS,Electronics,48.5,0,3,1,101.3,USD,1
868188,0,1.0,0,0,3,297.7,0,1.17,0,,0.0,81.45,Online,Utilities,41.8,0,4,0,124.9,USD,0
868189,0,,1,0,0,,0,3.3,0,,,123.43,POS,Restaurant,20.4,0,4,0,242.5,USD,1
868190,0,3.0,1,1,3,,0,15.44,2,1.0,1.0,317.55,ATM,Grocery,30.6,0,4,1,222.8,USD,1
868191,0,2.0,0,0,2,190.0,0,8.15,0,0.0,0.0,142.15,Online,Electronics,10.7,0,3,0,130.5,USD,1
868192,0,,1,0,0,,0,0.25,0,,0.0,39.75,POS,Travel,48.1,0,1,0,148.9,USD,0
868193,0,,0,0,3,,0,5.05,0,0.0,,112.75,POS,Grocery,49.2,0,21,0,152.8,USD,0
868194,0,,0,0,0,,0,1.47,0,,,29.85,POS,Other,30.4,0,4,1,5.6,USD,1
868195,0,3.0,1,1,2,245.6,0,4.08,0,0.0,0.0,163.62,Online,Online Retail,38.7,0,20,0,178.2,USD,0
868196,0,,0,0,2,,0,0.78,0,,,212.42,POS,Electronics,34.1,0,14,0,216.5,USD,0
868197,0,,0,0,0,,0,19.34,0,,,83.53,ATM,Electronics,9.4,0,13,0,53.8,USD,0
868198,1,4.0,0,0,2,,0,38.91,0,0.0,,4.78,ATM,Online Retail,39.9,0,4,0,211.2,USD,0
868199,0,2.0,0,0,1,255.5,0,0.71,0,0.0,0.0,52.45,Online,Electronics,47.4,0,4,0,75.8,USD,0
868200,0,2.0,0,0,1,269.4,0,0.03,0,0.0,0.0,21.61,International,Cash Advance,29.8,0,0,0,9.3,USD,0
868201,0,,1,0,1,,0,8.68,0,0.0,,20.63,POS,Electronics,7.8,0,7,0,147.3,USD,0
868202,0,,0,0,2,,0,2.74,0,,,34.63,ATM,Online Retail,59.1,0,17,0,444.1,USD,0
868203,0,3.0,1,0,3,213.9,0,13.95,0,0.0,0.0,27.9,International,Grocery,34.6,1,15,0,195.5,Foreign,0
868204,0,,0,0,1,,0,1.31,0,,,38.04,POS,Grocery,24.9,0,14,0,223.6,USD,1
868205,0,1.0,0,0,2,398.1,0,1.65,0,0.0,0.0,28.27,Online,Online Retail,42.0,0,4,1,227.9,USD,0
868206,0,,0,0,1,269.6,0,1.4,0,,,34.06,POS,Restaurant,59.4,0,2,0,90.6,USD,0
868207,0,,0,0,3,,0,1.91,1,,,57.65,POS,Other,6.3,0,6,0,53.9,USD,1
868208,0,,0,0,0,,0,31.09,0,,,69.02,POS,Grocery,28.6,0,0,0,181.7,USD,0
868209,0,,0,0,4,,0,1.32,0,,,80.03,ATM,Utilities,9.6,0,18,0,244.2,USD,0
868210,0,1.0,0,0,0,152.4,0,1.14,1,0.0,0.0,19.72,Online,Electronics,19.8,0,5,1,4.0,USD,1
868211,0,,0,2,2,,0,2.17,0,,0.0,190.36,POS,Utilities,63.6,0,2,1,161.2,USD,0
868212,0,,0,0,1,,0,0.53,0,,,33.06,ATM,Other,26.6,0,19,1,242.9,USD,0
868213,0,1.0,1,1,2,176.5,0,1.92,0,0.0,1.0,180.11,Online,Travel,26.8,0,1,0,607.9,USD,0
868214,0,,0,1,3,,0,18.0,0,0.0,,33.72,ATM,Electronics,14.6,0,8,0,156.2,USD,0
868215,0,,0,0,2,,0,9.96,0,0.0,,111.19,ATM,Online Retail,64.7,0,15,1,21.5,USD,0
868216,0,1.0,1,0,1,332.7,0,6.9,0,0.0,0.0,36.11,Online,Grocery,33.7,0,14,0,224.4,USD,1
868217,0,1.0,0,0,2,297.5,0,3.04,1,1.0,0.0,36.22,Online,Utilities,43.6,0,3,0,217.7,USD,1
868218,0,3.0,0,0,0,259.6,0,7.6,0,0.0,0.0,42.42,Online,Online Retail,32.1,0,1,1,11.7,USD,0
868219,0,1.0,0,0,1,361.2,0,4.4,0,0.0,,32.09,Online,Other,1.5,0,19,0,160.0,USD,1
868220,0,2.0,0,0,0,,0,6.09,0,,,283.14,POS,Grocery,19.1,0,3,0,11.2,USD,0
868221,0,,0,1,1,,0,7.0,0,,,25.57,POS,Utilities,40.2,0,3,1,17.4,USD,1
868222,0,,0,0,0,,0,2.83,0,,,43.16,POS,Cash Advance,44.8,1,7,0,313.0,Foreign,1
868223,0,2.0,0,1,2,218.6,0,30.52,0,0.0,0.0,120.66,Online,Grocery,20.3,0,3,1,127.3,USD,1
868224,0,,0,0,1,,0,4.96,0,,,98.05,ATM,Electronics,49.7,1,6,0,45.6,Foreign,0
868225,0,5.0,0,1,3,235.6,0,22.06,0,1.0,0.0,21.77,Online,Grocery,17.4,0,12,0,37.6,USD,0
868226,0,,0,0,3,,0,1.5,0,,,50.42,ATM,Other,33.8,0,9,1,150.7,USD,0
868227,0,,0,1,4,,1,3.48,0,,,85.61,POS,Travel,49.7,1,15,1,7.5,Foreign,1
868228,0,,0,0,4,,0,1.51,0,,,181.27,ATM,Restaurant,30.5,0,11,0,335.9,USD,0
868229,0,,0,0,1,,0,0.26,0,,,21.56,POS,Cash Advance,32.1,0,22,0,26.9,USD,1
868230,0,,0,1,0,,0,20.47,0,,,18.84,ATM,Grocery,43.0,0,14,0,70.3,USD,0
868231,1,4.0,1,1,1,359.8,0,13.89,0,0.0,0.0,8954.1,Online,Restaurant,56.0,1,22,0,103.5,Foreign,0
868232,0,3.0,0,0,3,,0,5.91,0,,,29.13,POS,Cash Advance,44.2,0,1,0,137.0,USD,1
868233,0,3.0,0,0,0,208.8,0,12.39,0,0.0,0.0,30.05,Online,Online Retail,24.2,0,18,0,167.8,USD,1
868234,1,,0,2,2,382.4,0,18.05,0,,,12.62,POS,Electronics,42.8,0,4,0,34.3,USD,0
868235,0,3.0,0,0,1,258.5,0,2.35,0,0.0,0.0,32.53,International,Electronics,42.3,0,7,0,96.0,USD,1
868236,0,4.0,0,0,0,115.5,0,11.44,0,,1.0,54.9,Wire,Restaurant,39.8,0,4,0,269.7,USD,1
868237,1,2.0,1,1,1,238.3,0,7.88,0,0.0,0.0,146.94,Online,Online Retail,68.2,0,6,0,7.5,USD,0
868238,0,3.0,0,0,2,175.6,0,25.84,0,1.0,0.0,68.3,Online,Other,31.2,0,10,0,146.5,USD,1
868239,0,,1,0,0,,0,0.86,0,,,21.33,ATM,Travel,16.5,0,15,1,387.9,USD,1
868240,0,,0,0,1,,1,11.35,0,,,197.92,POS,Cash Advance,56.6,0,16,0,719.0,USD,0
868241,0,2.0,0,0,0,319.8,0,6.88,1,1.0,0.0,27.26,Online,Electronics,42.2,0,5,0,145.4,USD,1
868242,0,,0,0,2,125.1,0,23.68,0,,,297.02,POS,Online Retail,22.8,0,16,0,75.9,USD,0
868243,0,,0,0,2,,0,6.24,0,,,39.44,POS,Restaurant,15.1,0,0,0,311.4,USD,0
868244,0,,0,0,0,,0,2.56,0,,,8170.97,POS,Grocery,25.7,0,1,0,137.5,USD,1
868245,1,,1,1,0,,0,4.41,0,,,112.5,ATM,Utilities,67.2,0,2,0,27.7,USD,0
868246,0,1.0,0,0,0,206.9,0,3.44,0,0.0,0.0,41.06,Online,Utilities,62.8,0,22,1,12.8,USD,1
868247,0,3.0,0,2,2,146.6,0,1.16,0,1.0,0.0,41.18,Online,Restaurant,61.4,0,4,0,720.6,USD,1
868248,1,,0,1,1,,0,11.73,0,,,39.55,ATM,Online Retail,36.2,0,3,0,363.3,USD,1
868249,0,,1,0,0,,0,0.22,0,1.0,,134.33,POS,Grocery,17.6,0,20,0,284.4,USD,1
868250,0,2.0,0,0,0,,0,14.43,0,0.0,,64.77,POS,Grocery,38.2,0,9,0,35.3,USD,1
868251,0,1.0,0,0,2,,0,5.15,0,,,87.86,ATM,Electronics,30.2,0,14,0,429.5,USD,1
868252,0,,0,0,2,,0,1.87,0,,,53.49,ATM,Utilities,42.1,1,12,0,193.6,Foreign,1
868253,0,1.0,0,1,2,236.0,0,29.69,0,1.0,0.0,51.07,Online,Cash Advance,28.0,0,4,0,52.3,USD,1
868254,0,1.0,1,1,1,198.7,0,20.06,0,0.0,0.0,42.22,Online,Restaurant,40.5,0,4,0,180.9,USD,1
868255,0,,1,0,1,,0,6.65,0,,,12.64,POS,Cash Advance,30.9,0,23,1,39.1,USD,1
868256,0,,1,0,0,,0,4.8,0,,,70.59,ATM,Restaurant,14.7,0,18,0,125.0,USD,1
868257,0,2.0,0,0,3,214.9,0,3.84,0,0.0,0.0,69.42,Online,Online Retail,27.0,1,23,1,229.6,Foreign,1
868258,0,2.0,0,0,2,,0,9.91,0,,,113.43,POS,Online Retail,34.1,0,14,1,122.2,USD,0
868259,0,,0,0,2,,0,2.38,0,,,39.66,POS,Grocery,14.1,0,14,0,84.0,USD,1
868260,0,3.0,0,0,1,113.0,0,4.03,0,0.0,0.0,5.41,Online,Online Retail,40.7,0,23,0,176.6,USD,1
868261,0,,0,1,2,,0,1.35,0,,0.0,156.06,POS,Grocery,33.6,0,16,1,242.7,USD,0
868262,0,,0,0,2,161.9,0,2.78,0,0.0,0.0,42.73,Online,Online Retail,27.7,0,1,0,559.0,USD,1
868263,1,1.0,0,0,1,250.3,1,14.31,1,0.0,0.0,240.7,Online,Online Retail,88.8,1,4,0,12.0,Foreign,0
868264,0,,1,0,2,322.9,0,3.44,1,0.0,,311.01,POS,Travel,12.0,0,11,0,174.2,USD,1
868265,0,,0,0,2,81.1,0,18.95,0,,,72.93,POS,Grocery,13.2,0,15,0,51.0,USD,0
868266,0,,0,0,0,,0,15.57,0,0.0,,365.56,POS,Other,24.3,0,19,0,31.9,USD,1
868267,0,,0,0,4,,0,12.6,0,,,49.99,ATM,Other,19.6,0,16,0,54.8,USD,0
868268,0,,1,2,3,,0,6.2,0,,,187.15,ATM,Electronics,23.5,0,2,0,16.0,USD,0
868269,0,2.0,0,0,2,,0,2.85,0,,,101.78,ATM,Cash Advance,33.0,0,8,0,118.5,USD,1
868270,0,4.0,0,1,2,223.6,0,1.23,0,,0.0,4586.08,Online,Online Retail,17.1,0,10,1,33.9,USD,1
868271,0,2.0,0,0,1,,0,10.18,1,,,83.75,POS,Restaurant,28.8,0,2,1,214.6,USD,0
868272,0,3.0,1,0,1,48.7,0,6.95,0,0.0,0.0,120.31,Online,Restaurant,21.9,1,3,1,50.2,Foreign,1
868273,0,2.0,1,0,2,270.0,0,0.47,1,0.0,0.0,144.01,Online,Grocery,23.3,0,2,0,404.6,USD,1
868274,0,,0,1,0,,0,3.06,0,,,88.36,POS,Grocery,13.4,0,5,0,183.9,USD,0
868275,0,1.0,0,0,3,37.2,0,2.06,0,0.0,0.0,17.15,Online,Utilities,10.7,0,10,0,89.7,USD,1
868276,0,4.0,0,0,2,168.9,0,8.58,0,1.0,0.0,248.34,International,Restaurant,36.9,0,1,0,708.1,USD,1
868277,0,,0,0,1,,0,1.05,0,,,68.42,POS,Online Retail,30.7,0,4,1,1325.8,USD,1
868278,0,,0,1,1,411.3,0,1.79,0,1.0,0.0,19.02,Online,Electronics,20.7,0,2,0,63.4,USD,0
868279,0,1.0,0,0,1,198.3,0,3.98,0,0.0,0.0,9.41,Online,Electronics,13.5,0,4,0,51.1,USD,0
868280,1,1.0,0,0,5,274.1,0,12.18,1,0.0,0.0,155.8,Wire,Online Retail,36.1,1,2,0,193.0,Foreign,0
868281,0,1.0,0,0,0,264.4,0,1.48,0,,,29.6,POS,Other,32.4,0,3,1,75.3,USD,0
868282,0,1.0,0,1,2,231.7,0,7.48,0,0.0,0.0,35.09,Online,Electronics,15.1,0,20,1,144.1,USD,1
868283,0,1.0,1,0,2,208.7,0,3.1,0,0.0,0.0,90.31,Wire,Other,31.0,0,15,1,122.9,USD,1
868284,0,,0,0,1,,0,3.38,0,,,79.19,ATM,Grocery,22.0,1,22,0,51.3,Foreign,0
868285,0,2.0,1,1,3,340.6,0,2.42,0,0.0,0.0,84.93,Online,Restaurant,9.6,0,2,1,114.3,USD,1
868286,0,,1,0,1,,0,1.03,0,,,243.52,POS,Grocery,39.3,0,20,0,137.3,USD,0
868287,0,2.0,0,0,1,117.9,0,28.24,0,0.0,0.0,68.02,Online,Other,22.8,0,4,0,30.8,USD,0
868288,0,2.0,0,0,2,379.7,0,14.78,0,0.0,0.0,221.37,Online,Other,32.2,0,17,0,74.3,USD,0
868289,0,,0,0,0,117.6,0,5.75,0,,,259.9,POS,Other,17.9,0,21,0,168.4,USD,1
868290,0,,0,0,1,,0,4.3,0,,,2.97,ATM,Grocery,39.5,1,2,0,80.6,Foreign,0
868291,0,3.0,1,1,1,524.3,0,3.38,0,1.0,0.0,102.8,Online,Restaurant,31.7,1,4,0,44.1,Foreign,0
868292,0,,0,0,2,,0,3.45,1,,,103.79,POS,Restaurant,42.6,0,1,1,61.2,USD,0
868293,0,,1,0,1,,0,1.05,0,0.0,,76.66,ATM,Cash Advance,35.8,0,21,0,110.7,USD,0
868294,0,1.0,1,0,1,,0,2.16,0,,,1045.75,POS,Restaurant,45.9,0,11,0,71.5,USD,0
868295,0,3.0,1,0,0,176.6,0,0.06,0,0.0,0.0,437.38,Online,Restaurant,27.4,0,1,1,120.1,USD,0
868296,0,4.0,1,0,3,395.4,0,5.15,0,1.0,0.0,21.43,Online,Online Retail,38.1,0,1,0,43.0,USD,1
868297,1,3.0,0,1,1,,1,3.7,0,,,49.27,POS,Utilities,85.6,1,12,0,29.4,Foreign,0
868298,0,4.0,1,1,0,187.6,0,4.16,0,,,69.71,POS,Restaurant,28.3,0,21,0,648.2,USD,1
868299,0,1.0,1,0,6,138.8,0,19.34,1,0.0,0.0,88.29,Online,Electronics,9.8,0,7,1,0.7,USD,1
868300,0,2.0,0,0,1,268.2,0,2.38,0,0.0,0.0,26.37,Online,Grocery,13.8,0,12,0,514.2,USD,0
868301,0,,0,1,0,,0,23.37,0,,1.0,46.43,POS,Restaurant,45.8,0,2,0,325.7,USD,1
868302,0,,0,0,1,,0,3.58,0,,,10.29,POS,Online Retail,33.2,0,15,0,50.5,USD,1
868303,0,3.0,1,0,1,190.2,0,0.77,0,0.0,0.0,111.25,Online,Utilities,34.8,0,6,0,495.4,USD,1
868304,0,,1,0,1,,0,3.8,0,,,25.06,ATM,Other,27.1,0,12,0,90.2,USD,0
868305,0,,0,0,1,,1,2.66,0,0.0,,32.46,POS,Online Retail,26.7,0,9,0,34.5,USD,1
868306,0,4.0,0,0,1,205.2,0,0.34,0,0.0,0.0,47.0,Online,Electronics,8.2,0,1,0,359.6,USD,1
868307,0,4.0,0,0,1,257.7,0,9.31,0,0.0,0.0,100.34,Online,Online Retail,12.4,0,8,1,134.2,USD,1
868308,0,3.0,0,0,1,311.6,0,4.69,0,,0.0,32.67,Online,Grocery,15.1,0,0,0,192.2,USD,1
868309,0,2.0,0,0,2,,1,8.2,0,,,95.58,ATM,Electronics,41.5,0,4,0,86.2,USD,1
868310,0,4.0,0,0,1,305.0,0,4.14,0,1.0,1.0,101.73,International,Grocery,40.7,0,7,0,121.2,USD,1
868311,0,1.0,0,0,3,285.0,0,2.36,0,0.0,0.0,126.75,Online,Grocery,28.7,0,11,0,583.5,USD,1
868312,0,,0,0,2,,0,22.84,1,,,54.49,POS,Online Retail,22.4,0,2,1,128.2,USD,1
868313,0,,0,0,2,237.6,0,2.11,0,,,64.39,ATM,Restaurant,5.8,0,17,0,107.8,USD,1
868314,0,,0,0,2,,0,18.86,0,,0.0,21.58,POS,Online Retail,11.2,0,9,0,166.2,USD,0
868315,0,,0,1,1,,0,2.26,0,,,18.95,POS,Other,38.5,0,3,0,66.7,USD,1
868316,0,,0,0,3,,0,1.07,0,,,70.02,ATM,Grocery,45.1,0,17,0,403.9,USD,0
868317,0,,0,0,3,,0,2.26,1,,,38.2,POS,Restaurant,20.6,0,17,0,252.2,USD,1
868318,0,,0,0,1,,0,0.53,0,,,67.82,POS,Online Retail,7.9,1,1,0,299.1,Foreign,1
868319,0,2.0,0,0,1,416.3,0,2.96,0,0.0,0.0,43.66,Online,Other,51.8,0,18,0,71.0,USD,1
868320,0,3.0,0,0,2,316.5,0,6.88,0,0.0,0.0,69.9,Online,Restaurant,17.7,0,11,0,62.7,USD,1
868321,0,1.0,0,0,0,,0,3.82,0,,,92.11,POS,Utilities,19.1,0,0,0,108.7,USD,0
868322,0,,0,0,0,,0,0.31,0,,,17.02,POS,Grocery,45.5,1,6,1,199.5,Foreign,0
868323,0,1.0,1,0,1,183.2,0,0.72,0,1.0,0.0,117.92,Online,Travel,21.6,1,4,1,61.0,Foreign,1
868324,0,3.0,0,0,1,315.6,0,27.72,0,1.0,,36.52,Online,Online Retail,30.5,0,4,1,49.0,USD,1
868325,0,3.0,0,0,1,225.9,0,0.96,1,0.0,0.0,75.91,Online,Cash Advance,15.6,0,15,0,74.0,USD,1
868326,0,1.0,0,0,0,297.4,0,6.28,0,0.0,0.0,74.97,Online,Online Retail,28.9,0,9,0,7.7,USD,0
868327,0,2.0,0,0,3,214.0,0,10.04,0,0.0,,155.41,Online,Other,38.7,0,18,0,59.6,USD,0
868328,0,2.0,0,0,0,231.4,0,1.35,0,0.0,0.0,176.95,Online,Restaurant,21.2,0,2,0,24.9,USD,1
868329,0,,0,0,1,,0,3.93,0,,,34.77,ATM,Online Retail,26.6,0,0,0,150.8,USD,1
868330,0,,1,1,2,105.8,1,7.93,0,,0.0,156.84,POS,Restaurant,43.5,1,4,1,20.2,Foreign,1
868331,0,1.0,0,0,2,,0,2.0,1,,,32.93,ATM,Online Retail,34.8,0,16,0,696.1,USD,0
868332,0,,0,0,2,,0,12.24,0,,,30.03,POS,Other,25.1,0,9,0,902.4,USD,1
868333,0,,0,0,0,,0,0.56,1,,,122.11,POS,Travel,18.0,0,3,0,295.1,USD,1
868334,0,1.0,0,1,1,359.8,0,2.88,0,1.0,0.0,33.37,Online,Electronics,31.6,0,5,0,55.1,USD,1
868335,0,1.0,0,0,1,87.8,0,1.44,0,,,36.31,POS,Restaurant,35.8,0,11,0,199.3,USD,1
868336,0,,0,0,3,,0,1.27,1,,,133.93,POS,Grocery,7.3,0,7,0,73.3,USD,0
868337,0,1.0,0,0,1,234.5,0,1.57,0,0.0,0.0,41.44,International,Utilities,18.9,0,11,0,24.8,USD,1
868338,0,4.0,0,0,6,237.3,0,0.84,0,0.0,0.0,15.38,Wire,Online Retail,8.8,0,18,0,200.7,USD,1
868339,0,,0,1,1,,0,0.6,0,,,25.29,POS,Online Retail,8.7,0,17,0,7.9,USD,0
868340,0,3.0,0,0,2,328.8,0,6.74,0,0.0,,257.3,Online,Grocery,56.6,0,16,0,2.8,USD,1
868341,0,1.0,0,0,0,218.5,1,24.56,0,0.0,1.0,20.57,Online,Online Retail,18.5,1,12,0,163.6,Foreign,1
