price,area,bedrooms,bathrooms,stories,mainroad,guestroom,basement,hotwaterheating,airconditioning,parking,prefarea,furnishingstatus
5604000,3834,3,1,1,yes,no,no,no,yes,0,no,semi-furnished
6233000,6119,2,1,2,yes,no,no,no,no,0,no,furnished
7511000,7637,2,1,2,yes,no,yes,no,no,0,no,semi-furnished
3956000,3228,3,1,2,yes,no,yes,no,no,0,yes,semi-furnished
5275000,2974,3,1,2,no,no,no,no,no,1,no,furnished
10004000,10700,2,1,3,yes,yes,yes,no,no,0,no,semi-furnished
6778000,4696,3,1,1,yes,no,yes,no,no,0,no,semi-furnished
6971000,4900,2,1,2,no,yes,no,no,no,0,yes,furnished
5571000,3456,2,1,2,yes,no,no,no,no,0,yes,semi-furnished
6534000,5161,3,3,1,yes,no,no,no,no,0,no,semi-furnished
8606000,9690,3,1,4,yes,no,no,no,no,0,no,unfurnished
6202000,5247,2,1,1,yes,yes,no,no,yes,0,no,semi-furnished
7279000,7375,4,1,2,yes,no,no,no,no,0,no,furnished
5746000,4773,3,1,1,yes,no,yes,no,yes,1,yes,furnished
6377000,3065,3,1,2,yes,no,no,no,no,1,no,semi-furnished
6988000,3539,5,1,2,yes,yes,yes,no,yes,1,no,unfurnished
4757000,2949,2,1,2,yes,no,yes,no,no,0,no,furnished
6259000,5167,3,2,2,yes,no,no,no,yes,0,yes,semi-furnished
8382000,7884,3,1,2,yes,yes,yes,no,no,0,no,semi-furnished
6189000,5045,3,1,2,yes,no,no,no,no,0,no,unfurnished
5374000,4143,2,1,2,yes,no,no,no,no,0,yes,unfurnished
5074000,3384,3,2,1,no,no,no,no,no,1,no,furnished
6941000,5474,3,1,2,yes,no,no,no,yes,0,no,semi-furnished
5846000,2803,3,1,2,yes,no,no,no,yes,2,no,furnished
5773000,2928,3,1,2,yes,no,no,no,no,0,no,furnished
8131000,6882,2,2,2,yes,no,no,no,yes,0,no,furnished
6762000,4196,4,1,1,yes,yes,no,no,no,0,no,furnished
8593000,4161,4,1,2,yes,no,yes,no,yes,1,yes,furnished
6079000,4392,4,1,2,no,no,no,no,no,0,no,semi-furnished
7218000,6396,2,1,1,yes,no,yes,no,yes,2,no,unfurnished
7120000,5055,4,1,2,yes,no,yes,no,no,0,no,unfurnished
6857000,3451,3,1,2,yes,no,no,no,yes,0,yes,semi-furnished
6980000,3504,3,1,2,no,no,yes,no,yes,0,no,unfurnished
7104000,4344,3,1,2,yes,yes,yes,no,yes,2,no,unfurnished
6918000,5353,3,1,1,yes,yes,yes,no,no,2,no,furnished
7258000,4645,3,1,1,no,no,no,no,yes,0,yes,furnished
5633000,4475,3,1,1,yes,no,yes,no,no,0,no,semi-furnished
6141000,4808,3,1,2,yes,yes,no,no,no,0,no,unfurnished
6750000,4644,2,1,2,yes,yes,yes,no,no,1,yes,furnished
4679000,3397,2,1,1,yes,no,no,no,yes,0,no,semi-furnished
6970000,7506,3,1,2,yes,no,yes,no,no,0,no,semi-furnished
5277000,3851,3,1,2,no,no,no,no,no,0,no,furnished
5719000,4978,3,1,1,yes,yes,no,no,no,0,yes,unfurnished
4759000,1985,3,1,1,yes,no,no,no,no,0,no,unfurnished
5284000,4308,3,1,1,no,no,no,no,yes,0,no,unfurnished
6392000,2971,3,2,2,no,no,no,no,no,0,no,furnished
8980000,3126,3,2,3,yes,yes,yes,yes,yes,2,yes,semi-furnished
9445000,13041,3,1,1,yes,no,no,no,no,0,no,semi-furnished
7116000,5236,4,1,3,no,no,yes,no,yes,1,no,unfurnished
8059000,7891,3,1,1,yes,no,no,no,no,0,no,semi-furnished
6655000,6753,4,1,2,yes,no,yes,no,no,0,no,furnished
6272000,7126,2,1,2,no,no,yes,no,no,1,no,unfurnished
5516000,4337,3,1,2,yes,no,no,no,no,1,no,semi-furnished
7781000,9258,3,1,1,yes,no,yes,no,no,0,no,semi-furnished
7597000,6729,2,1,1,yes,no,no,no,yes,2,no,semi-furnished
5303000,4798,3,1,1,yes,no,no,no,no,0,no,semi-furnished
6841000,5267,2,1,1,yes,no,no,no,yes,0,no,unfurnished
7065000,4452,3,1,2,yes,no,yes,no,no,1,no,semi-furnished
7040000,4820,3,1,2,yes,no,yes,no,no,1,no,semi-furnished
4746000,4630,3,1,2,yes,no,no,no,no,2,no,furnished
6529000,5535,3,1,1,yes,no,yes,no,no,2,no,unfurnished
8944000,9792,3,1,1,yes,no,yes,no,yes,2,no,semi-furnished
6165000,2842,2,1,4,no,yes,yes,no,no,2,no,semi-furnished
7691000,7619,3,1,2,yes,no,no,no,yes,0,no,semi-furnished
7789000,4040,3,2,3,yes,yes,no,no,no,0,yes,unfurnished
7728000,8037,3,1,2,yes,yes,no,no,no,0,no,semi-furnished
5384000,4099,3,1,1,yes,no,no,no,no,1,no,semi-furnished
6223000,5608,2,1,2,yes,no,no,no,no,2,no,unfurnished
8362000,4411,3,2,4,yes,no,no,yes,yes,0,no,unfurnished
4443000,2279,2,1,2,no,no,yes,no,no,0,no,furnished
6948000,9788,3,1,1,yes,no,no,no,no,0,no,furnished
6265000,3174,3,1,2,yes,no,yes,no,no,0,no,furnished
6878000,4884,3,2,2,yes,no,no,no,no,0,no,furnished
5965000,3031,2,2,2,yes,no,no,no,no,0,yes,semi-furnished
4943000,2689,3,1,2,no,no,no,no,no,2,no,unfurnished
6906000,4326,3,1,4,yes,no,no,no,no,0,no,furnished
6261000,3675,3,2,1,yes,no,no,no,yes,0,no,unfurnished
5951000,2886,3,1,2,no,no,no,no,yes,1,no,semi-furnished
7789000,4646,3,2,2,yes,no,no,no,yes,2,no,unfurnished
4003000,2530,2,1,1,yes,yes,yes,no,yes,2,no,unfurnished
6848000,4970,3,1,3,yes,no,no,no,no,0,no,unfurnished
5991000,4470,4,1,1,yes,no,no,no,no,0,no,unfurnished
5448000,1664,4,2,2,yes,no,no,no,no,1,no,semi-furnished
5048000,3785,2,1,1,yes,no,no,no,no,0,yes,semi-furnished
6641000,5740,4,1,1,no,no,no,no,yes,0,no,semi-furnished
6366000,3017,2,1,1,yes,yes,no,no,no,2,no,furnished
6485000,5846,3,1,1,yes,no,no,no,yes,1,no,semi-furnished
5986000,5655,3,1,1,yes,no,no,no,no,0,yes,semi-furnished
6576000,3075,3,1,2,yes,yes,yes,no,no,1,yes,furnished
6699000,4691,3,1,2,no,yes,no,no,yes,1,no,furnished
8119000,6668,2,2,2,yes,no,yes,no,no,0,no,semi-furnished
5671000,3263,3,1,4,yes,no,no,no,no,0,no,semi-furnished
6525000,4325,3,1,1,yes,no,no,no,yes,0,no,unfurnished
8303000,7644,3,1,1,yes,no,no,no,yes,0,no,unfurnished
5486000,3289,3,1,1,yes,no,no,no,no,1,no,semi-furnished
5980000,5718,2,1,2,yes,no,no,no,yes,1,no,unfurnished
4715000,2997,3,1,2,yes,no,no,no,no,0,no,furnished
4204000,4407,3,1,1,yes,no,no,no,no,0,no,unfurnished
5916000,5688,2,1,2,yes,no,no,no,no,1,no,semi-furnished
6779000,1718,5,3,1,yes,no,no,no,yes,2,yes,semi-furnished
7050000,3767,3,1,2,yes,no,no,no,yes,0,no,furnished
6509000,5647,3,1,2,no,no,yes,no,yes,0,yes,unfurnished
7828000,5184,3,2,3,yes,no,no,no,yes,0,no,furnished
7011000,3786,3,1,1,yes,no,yes,no,yes,2,no,furnished
5657000,2965,3,1,1,yes,no,no,no,no,2,no,semi-furnished
7090000,6140,3,1,2,yes,no,no,no,yes,0,no,semi-furnished
5571000,4118,2,2,2,yes,no,no,no,no,0,no,unfurnished
6107000,5929,2,1,2,yes,no,yes,no,no,0,no,semi-furnished
6790000,5532,2,1,2,yes,no,no,no,no,1,yes,semi-furnished
6412000,3907,4,1,1,yes,no,no,no,yes,1,no,semi-furnished
7111000,7398,3,1,1,yes,no,no,no,no,0,no,furnished
7528000,3674,3,1,4,yes,no,no,no,no,1,yes,furnished
7621000,7774,2,2,1,yes,no,no,no,no,0,yes,furnished
7658000,8213,3,1,2,yes,no,no,no,yes,1,no,unfurnished
7023000,7329,4,1,1,yes,no,no,no,yes,0,yes,semi-furnished
6467000,4371,3,1,1,no,no,yes,no,no,0,yes,semi-furnished
10980000,13744,2,1,2,yes,no,yes,no,yes,0,yes,semi-furnished
6754000,5026,4,1,2,yes,no,no,no,no,2,no,semi-furnished
6129000,5218,4,1,1,yes,no,yes,no,no,3,no,unfurnished
6185000,4672,3,1,2,yes,no,no,no,no,1,yes,unfurnished
6833000,2934,3,1,3,yes,no,no,no,no,1,yes,semi-furnished
7115000,8123,3,1,1,yes,no,yes,yes,no,0,no,unfurnished
7649000,3708,3,1,2,yes,no,no,no,no,2,yes,semi-furnished
7843000,6938,4,1,1,yes,yes,yes,no,no,2,no,unfurnished
7315000,7674,3,1,1,yes,no,yes,no,no,0,no,furnished
7095000,6075,3,2,1,yes,no,no,no,no,0,no,semi-furnished
6106000,3526,2,3,1,yes,yes,no,no,no,2,no,semi-furnished
5645000,4086,3,1,2,yes,no,no,no,no,0,no,furnished
5256000,1532,2,1,1,yes,no,no,no,yes,1,no,unfurnished
6319000,4490,3,1,1,yes,no,no,yes,no,2,no,unfurnished
7732000,6606,5,1,1,yes,no,no,no,no,2,no,furnished
5188000,4268,2,1,2,yes,no,no,no,no,1,no,unfurnished
6747000,3680,3,1,3,yes,no,no,no,no,0,no,furnished
5808000,4161,3,1,1,yes,no,no,no,no,2,no,furnished
6900000,7856,2,1,1,yes,no,no,no,no,0,yes,unfurnished
6499000,4609,3,1,1,yes,no,yes,no,no,2,no,furnished
10567000,10289,3,2,4,no,no,yes,no,no,0,yes,furnished
6255000,3710,3,1,2,yes,no,no,no,yes,1,no,furnished
5959000,5166,3,1,1,yes,yes,no,no,no,1,no,unfurnished
4794000,3931,3,1,1,yes,no,no,no,no,0,no,furnished
8515000,11269,3,1,2,yes,no,no,no,no,2,no,semi-furnished
5527000,5085,2,1,1,yes,no,no,no,no,0,no,furnished
8751000,11526,2,1,1,yes,no,yes,no,no,0,no,unfurnished
6032000,3952,2,2,1,yes,no,no,no,no,2,no,furnished
8339000,8957,3,2,2,yes,no,no,no,no,1,no,furnished
5963000,4955,2,1,2,yes,no,no,no,no,0,yes,semi-furnished
7302000,6701,3,1,1,yes,no,no,no,no,1,no,semi-furnished
5164000,2825,3,1,2,yes,no,no,no,no,0,no,unfurnished
6699000,5458,4,1,2,yes,no,no,no,yes,0,no,furnished
5924000,3009,3,1,4,yes,no,yes,no,no,0,no,furnished
7860000,5253,3,2,3,yes,no,no,no,no,1,no,unfurnished
5028000,2492,3,1,1,yes,no,no,no,no,1,no,semi-furnished
7454000,4533,2,2,1,yes,no,yes,no,no,2,no,semi-furnished
7823000,7470,3,1,4,yes,no,no,no,no,2,no,unfurnished
7710000,5934,3,1,2,yes,no,no,no,no,2,no,unfurnished
4489000,2808,3,1,1,yes,yes,no,no,no,2,yes,semi-furnished
5304000,2124,3,1,2,yes,no,yes,no,yes,0,no,furnished
6830000,5810,3,1,2,yes,no,no,no,yes,0,no,unfurnished
8031000,9160,3,1,2,no,no,yes,no,no,0,no,unfurnished
6081000,3145,3,2,3,yes,no,no,no,no,1,no,semi-furnished
9380000,11378,3,1,1,yes,no,yes,no,no,0,yes,semi-furnished
6879000,4702,3,2,2,yes,no,no,no,no,2,yes,semi-furnished
6990000,2071,3,1,2,yes,no,no,no,no,0,yes,unfurnished
4408000,2448,3,1,1,yes,no,no,no,no,0,yes,furnished
7437000,6515,3,1,2,no,no,no,no,yes,2,yes,furnished
6942000,4979,2,1,2,no,no,yes,no,yes,1,no,semi-furnished
6901000,8787,3,1,1,yes,no,no,no,no,2,no,unfurnished
6303000,2851,3,1,3,yes,no,no,no,no,2,no,furnished
6172000,4956,3,1,3,no,no,no,no,no,1,no,unfurnished
5656000,4729,3,1,1,yes,no,no,no,yes,0,no,semi-furnished
5546000,4440,3,1,1,no,no,no,no,no,0,no,furnished
6006000,4015,3,1,2,yes,no,no,no,no,0,no,furnished
6839000,4049,3,1,4,yes,no,yes,no,no,0,no,semi-furnished
4949000,5074,3,1,1,yes,no,yes,no,no,0,yes,semi-furnished
6622000,5354,2,1,2,yes,no,yes,no,no,1,yes,unfurnished
7842000,5243,4,1,4,yes,yes,yes,no,no,2,yes,furnished
8075000,7825,2,1,2,yes,no,no,no,yes,0,yes,semi-furnished
5998000,2847,2,1,2,yes,no,no,no,no,0,no,semi-furnished
4919000,2203,4,1,3,no,no,no,no,no,3,no,semi-furnished
7245000,7228,3,2,1,yes,no,no,no,yes,2,no,semi-furnished
7037000,3172,3,1,3,yes,yes,yes,no,no,2,no,semi-furnished
5906000,4021,3,1,2,yes,no,no,no,no,0,no,semi-furnished
6504000,3646,2,2,1,no,yes,yes,no,no,1,yes,semi-furnished
7935000,3614,3,2,3,yes,no,yes,no,yes,0,yes,semi-furnished
4682000,2556,3,2,2,no,no,no,no,no,0,no,furnished
5159000,3712,2,1,2,yes,no,yes,no,no,1,no,unfurnished
6524000,6194,3,1,1,yes,no,no,no,yes,0,no,semi-furnished
5720000,4707,2,1,2,yes,no,no,no,no,1,no,semi-furnished
7370000,5828,3,1,1,yes,no,no,no,yes,0,no,furnished
6631000,3828,3,1,2,yes,yes,no,no,no,0,yes,furnished
6260000,6889,4,1,2,no,yes,no,no,no,1,yes,unfurnished
6547000,3809,4,1,2,yes,no,no,no,no,2,yes,unfurnished
4901000,1945,4,1,3,no,no,yes,no,no,0,no,semi-furnished
6345000,5386,4,2,1,yes,no,no,no,no,1,yes,unfurnished
7904000,6508,4,1,2,yes,no,no,no,yes,1,no,furnished
5787000,3728,3,1,2,yes,no,no,no,no,0,no,semi-furnished
6760000,7803,2,1,2,yes,yes,no,no,no,2,no,semi-furnished
7015000,3299,3,1,2,yes,no,no,no,yes,2,no,semi-furnished
5358000,6250,3,1,1,no,no,no,no,no,0,no,semi-furnished
9075000,9812,4,1,1,yes,no,no,no,no,0,yes,furnished
6546000,4789,3,1,1,yes,yes,no,no,yes,1,no,furnished
7567000,4287,3,2,1,yes,yes,yes,no,yes,0,no,unfurnished
7550000,4511,2,1,2,yes,no,yes,no,yes,1,yes,furnished
8811000,9343,3,1,2,yes,no,no,no,yes,1,no,furnished
6860000,5584,3,1,1,yes,no,yes,no,yes,0,yes,unfurnished
8724000,11604,3,1,1,yes,yes,no,no,no,0,yes,furnished
5280000,5302,2,1,2,yes,no,no,no,no,0,no,unfurnished
4387000,3583,2,1,1,yes,yes,no,no,yes,0,no,unfurnished
5562000,3690,3,2,1,yes,no,no,no,no,0,no,unfurnished
6052000,4839,4,1,1,yes,yes,no,no,no,1,no,semi-furnished
5615000,2001,3,2,1,yes,no,no,no,yes,2,no,unfurnished
7689000,3862,2,1,3,yes,yes,yes,no,yes,2,no,semi-furnished
5259000,3899,3,1,1,no,no,yes,no,no,0,yes,semi-furnished
5356000,5215,2,1,1,no,no,no,no,no,1,no,semi-furnished
9291000,10659,3,2,1,yes,no,no,no,no,1,no,furnished
4744000,4825,4,1,2,yes,no,yes,no,no,0,no,unfurnished
4637000,2103,2,1,3,no,yes,no,no,no,0,no,furnished
7000000,3212,4,2,2,yes,yes,no,no,no,2,no,unfurnished
7859000,5264,3,3,2,no,no,no,no,no,0,yes,furnished
6166000,4903,2,1,2,yes,yes,no,no,yes,0,no,semi-furnished
8308000,9328,2,1,1,no,yes,yes,no,no,0,yes,furnished
7855000,7057,2,1,2,yes,no,no,no,no,1,no,semi-furnished
6291000,6969,2,1,1,yes,no,no,no,no,1,no,unfurnished
5145000,4304,3,1,1,no,no,yes,no,no,0,no,semi-furnished
7385000,7481,4,1,2,yes,no,yes,no,no,0,no,semi-furnished
5938000,3237,2,1,1,yes,no,no,no,no,2,no,furnished
7601000,7081,4,2,1,yes,yes,yes,no,no,1,no,furnished
6064000,4188,3,1,1,yes,no,no,no,no,0,yes,unfurnished
5596000,2567,3,1,2,yes,no,yes,no,no,1,no,unfurnished
8235000,6049,3,2,2,yes,no,yes,no,yes,1,no,semi-furnished
7964000,8480,4,1,2,yes,no,no,no,yes,2,no,unfurnished
6877000,3975,4,1,2,yes,yes,no,no,yes,1,yes,furnished
7881000,9090,1,1,1,yes,no,no,no,yes,0,no,furnished
5926000,2352,3,2,2,yes,no,yes,no,yes,0,no,semi-furnished
4840000,2852,2,1,2,yes,no,no,yes,no,2,no,furnished
5021000,4433,2,1,1,yes,no,no,no,no,0,no,furnished
6088000,4035,2,1,1,yes,no,no,no,yes,1,no,unfurnished
5675000,3563,3,1,1,yes,no,no,no,yes,0,yes,furnished
7072000,4988,2,1,2,yes,yes,no,no,no,0,no,furnished
6165000,3776,4,1,2,yes,no,no,no,yes,0,no,furnished
7961000,4055,3,1,2,yes,no,yes,no,yes,0,no,semi-furnished
7783000,5300,3,2,4,yes,no,no,no,no,0,no,unfurnished
6201000,3562,3,1,2,yes,no,no,no,yes,0,no,semi-furnished
6330000,4510,3,1,2,yes,no,no,no,no,0,no,furnished
5697000,3595,2,1,2,yes,no,yes,no,no,1,no,unfurnished
4323000,2842,3,1,1,yes,no,no,no,no,0,no,unfurnished
7069000,6498,2,1,1,yes,no,no,no,yes,1,no,unfurnished
8759000,9661,2,1,1,yes,no,no,no,no,2,no,semi-furnished
7498000,7374,3,2,1,no,no,no,no,yes,1,no,semi-furnished
7006000,5420,2,1,1,yes,no,no,no,yes,1,yes,semi-furnished
4988000,3602,3,1,1,yes,no,no,no,yes,0,no,semi-furnished
7003000,4180,3,1,2,no,no,yes,no,yes,1,yes,semi-furnished
9039000,7350,3,1,1,yes,no,yes,no,yes,3,no,semi-furnished
5076000,1809,3,1,1,no,no,no,no,yes,1,no,furnished
6033000,4048,2,1,2,yes,no,no,yes,no,0,yes,furnished
7013000,6418,2,1,1,yes,no,no,no,yes,0,no,furnished
5581000,2923,3,1,2,yes,no,yes,no,no,0,no,semi-furnished
6274000,5633,3,1,1,yes,yes,no,no,no,0,yes,furnished
6818000,5524,3,1,1,yes,no,yes,no,yes,1,no,furnished
6002000,2560,2,2,1,yes,no,yes,no,yes,0,no,semi-furnished
7232000,4891,4,1,1,yes,no,yes,no,no,0,no,furnished
6313000,3638,2,3,2,yes,no,no,no,yes,1,yes,unfurnished
7683000,5616,3,2,2,yes,yes,yes,no,yes,2,no,unfurnished
7393000,6247,4,2,2,yes,yes,yes,no,no,0,no,unfurnished
6750000,5575,4,1,2,yes,yes,no,no,no,0,yes,unfurnished
6031000,4861,3,1,2,yes,no,yes,no,yes,0,no,unfurnished
5780000,5323,2,1,2,yes,no,no,no,no,0,no,unfurnished
6195000,2877,3,2,1,no,no,no,no,no,0,no,unfurnished
5871000,4655,3,1,2,yes,no,yes,no,no,0,no,semi-furnished
5518000,3375,3,1,1,yes,no,no,no,no,0,no,unfurnished
7077000,7272,2,1,2,no,no,no,yes,no,0,no,semi-furnished
7513000,6282,3,1,2,yes,no,no,no,yes,2,no,furnished
7752000,6275,3,1,4,yes,no,no,no,yes,0,no,unfurnished
8643000,9684,3,1,1,no,no,no,no,no,2,yes,semi-furnished
5638000,4105,2,1,2,yes,no,yes,no,no,1,no,unfurnished
6017000,3744,4,1,1,yes,yes,yes,no,no,0,yes,furnished
5123000,4064,4,1,1,yes,yes,yes,no,yes,0,no,unfurnished
6833000,2406,3,2,2,no,no,no,no,yes,0,no,semi-furnished
4878000,2487,2,1,2,yes,no,yes,no,no,1,no,unfurnished
6835000,6121,2,2,1,yes,no,yes,no,no,2,yes,furnished
4986000,2624,3,1,1,yes,no,yes,no,no,0,no,semi-furnished
5891000,3002,3,1,3,yes,no,no,no,no,1,no,semi-furnished
6129000,4518,3,1,2,yes,no,no,no,yes,0,no,semi-furnished
7554000,3966,3,1,2,yes,yes,no,no,yes,2,no,furnished
8429000,6840,4,1,1,yes,no,no,no,yes,1,yes,semi-furnished
5103000,4836,3,2,1,yes,no,no,no,no,1,no,unfurnished
6723000,3372,4,2,2,yes,no,no,no,no,2,no,furnished
6714000,7091,3,2,1,yes,no,no,no,no,0,no,semi-furnished
6229000,6404,3,1,2,no,no,no,no,no,1,no,furnished
4964000,2607,2,1,1,yes,yes,no,no,no,0,no,semi-furnished
6851000,5242,3,1,1,yes,no,yes,no,no,2,no,semi-furnished
6720000,3492,4,2,1,yes,no,no,no,yes,2,no,unfurnished
6015000,3454,3,2,1,yes,no,no,no,no,0,no,semi-furnished
9123000,10340,3,1,4,yes,no,no,no,yes,2,no,unfurnished
5593000,4968,3,1,1,no,no,no,no,no,2,no,furnished
6890000,4304,2,2,2,yes,no,no,no,yes,0,no,semi-furnished
7293000,4886,3,1,2,yes,no,no,no,no,1,no,unfurnished
6680000,6807,2,1,1,yes,no,no,no,yes,0,no,semi-furnished
4683000,3512,3,1,2,yes,no,no,no,yes,0,no,unfurnished
5989000,3773,3,2,2,yes,no,no,no,no,0,no,semi-furnished
6705000,6213,3,1,1,yes,yes,no,no,yes,0,no,unfurnished
5556000,2494,3,1,2,yes,no,no,no,no,0,yes,furnished
8581000,7149,4,2,4,yes,yes,no,no,no,0,yes,semi-furnished
5277000,2403,3,2,1,no,no,yes,no,yes,0,no,furnished
5528000,4253,4,1,1,yes,no,no,no,no,0,no,semi-furnished
7651000,2409,3,2,3,yes,no,yes,no,no,1,yes,semi-furnished
4388000,3026,3,1,1,yes,no,yes,no,no,0,no,semi-furnished
8585000,8132,5,2,1,yes,no,yes,no,no,0,no,unfurnished
5773000,7312,2,2,1,yes,no,no,no,no,0,no,unfurnished
9235000,7647,4,1,2,yes,no,no,no,yes,0,yes,semi-furnished
6730000,2566,2,1,4,yes,no,no,no,yes,0,yes,semi-furnished
4855000,3032,4,1,2,yes,no,yes,no,no,0,no,semi-furnished
5941000,5439,3,1,2,yes,yes,yes,no,no,1,no,unfurnished
7069000,6368,3,1,1,yes,no,no,no,no,0,no,semi-furnished
6300000,3370,3,1,2,yes,no,no,yes,yes,0,no,unfurnished
5719000,3697,2,2,1,yes,yes,no,no,yes,0,yes,semi-furnished
6347000,2932,3,2,3,yes,no,yes,no,no,2,no,unfurnished
7525000,9462,3,1,1,yes,no,no,no,no,0,no,semi-furnished
6874000,3863,5,1,2,yes,no,yes,no,yes,0,no,semi-furnished
5914000,4778,3,1,1,yes,no,no,no,no,0,no,furnished
6324000,4884,2,1,2,yes,no,no,no,no,0,no,furnished
7366000,7502,3,1,2,yes,no,no,no,yes,2,no,unfurnished
4930000,3161,4,1,1,yes,no,no,no,no,1,no,unfurnished
7083000,7702,4,2,1,yes,no,no,no,no,0,no,furnished
5737000,2756,4,1,1,yes,no,no,no,yes,1,no,furnished
8035000,7694,2,2,2,yes,no,no,no,no,0,no,semi-furnished
5550000,2294,3,1,1,yes,no,no,no,no,0,yes,furnished
8395000,4513,3,2,4,yes,no,no,no,yes,1,no,semi-furnished
6911000,9332,3,1,1,yes,no,no,no,no,0,no,unfurnished
8631000,6320,4,4,2,yes,no,yes,no,no,0,yes,furnished
5199000,5628,3,1,1,no,no,no,yes,no,0,no,semi-furnished
6962000,3036,3,1,1,yes,yes,yes,no,no,0,yes,semi-furnished
6452000,3463,3,1,3,yes,no,no,no,no,1,no,semi-furnished
8615000,8293,3,1,2,yes,no,no,no,no,0,yes,unfurnished
7887000,5750,3,2,2,yes,yes,no,no,yes,2,no,unfurnished
7251000,6853,3,1,2,yes,no,no,no,no,0,no,semi-furnished
5704000,4864,3,1,2,yes,no,yes,no,yes,0,no,unfurnished
6321000,4189,3,2,1,yes,yes,no,no,no,0,no,semi-furnished
6162000,6506,3,1,1,yes,no,yes,no,no,0,no,semi-furnished
6352000,5258,3,1,2,yes,no,no,no,yes,1,no,semi-furnished
7565000,4390,4,1,2,yes,no,yes,no,yes,2,no,semi-furnished
5069000,2604,3,2,1,yes,no,yes,no,no,1,no,furnished
6617000,7039,3,1,1,yes,no,no,no,no,0,no,furnished
6600000,5672,4,1,1,yes,no,yes,no,no,0,yes,semi-furnished
6471000,3655,3,1,2,yes,no,yes,no,no,2,yes,semi-furnished
7710000,7738,3,1,1,yes,no,no,no,yes,0,no,unfurnished
5892000,5224,4,1,1,no,no,no,yes,no,1,yes,unfurnished
5657000,5267,3,1,1,no,yes,yes,no,yes,1,no,semi-furnished
6780000,6835,2,1,2,yes,no,no,no,no,0,no,semi-furnished
6574000,6244,2,1,2,yes,no,no,no,no,0,yes,furnished
6969000,5334,3,1,1,yes,no,yes,no,no,1,no,semi-furnished
7999000,4356,3,2,2,yes,no,yes,no,no,0,yes,furnished
9398000,10848,3,1,2,no,no,yes,no,no,1,no,unfurnished
5388000,3465,2,1,2,yes,no,yes,no,no,1,no,semi-furnished
7122000,6450,3,1,1,yes,yes,no,no,no,0,no,furnished
6418000,4552,3,1,1,yes,no,yes,no,yes,1,no,furnished
6653000,5707,3,2,2,yes,no,no,no,no,0,yes,unfurnished
6695000,7916,3,1,2,no,no,no,no,no,2,yes,unfurnished
4965000,4137,2,1,1,yes,no,no,no,no,0,yes,furnished
6830000,6071,3,1,2,yes,no,no,no,no,1,no,unfurnished
6897000,5272,2,1,2,yes,no,yes,no,no,1,yes,unfurnished
6674000,3602,3,1,2,yes,yes,yes,no,yes,1,no,unfurnished
7829000,7998,3,1,2,yes,no,no,yes,no,0,no,semi-furnished
7410000,6357,3,1,4,yes,no,no,no,yes,0,no,unfurnished
6439000,3929,3,2,2,yes,no,no,no,no,0,no,semi-furnished
6791000,7496,2,1,1,yes,no,no,no,yes,0,no,unfurnished
6248000,3325,2,1,1,yes,no,no,no,yes,1,yes,unfurnished
7309000,4658,4,1,2,yes,no,no,no,yes,2,no,unfurnished
5236000,3937,3,1,1,yes,no,no,no,no,0,no,furnished
7656000,6465,3,1,1,yes,no,yes,yes,no,2,yes,semi-furnished
7000000,3855,3,2,2,yes,no,no,no,no,0,yes,furnished
6877000,6484,3,1,1,yes,no,no,no,yes,0,no,unfurnished
8050000,6052,3,1,2,yes,no,yes,no,yes,2,no,semi-furnished
6497000,4028,3,1,1,yes,no,yes,no,no,1,no,unfurnished
8686000,10168,2,1,2,yes,no,no,no,yes,0,no,semi-furnished
5738000,3448,3,1,2,yes,no,yes,no,no,2,yes,furnished
6167000,2609,3,1,2,yes,yes,yes,no,no,2,yes,unfurnished
7235000,6756,3,1,2,yes,no,yes,no,yes,1,no,semi-furnished
6720000,1912,3,1,4,yes,no,no,no,yes,1,yes,semi-furnished
7643000,8823,4,1,1,yes,yes,yes,no,no,1,no,semi-furnished
6343000,4921,3,1,1,yes,no,no,no,yes,0,no,furnished
7624000,2589,4,1,4,yes,no,yes,no,yes,0,no,semi-furnished
6342000,3166,3,1,2,yes,yes,yes,no,yes,0,no,semi-furnished
4976000,2374,3,1,2,yes,no,no,no,no,0,no,unfurnished
6108000,5538,3,1,2,yes,no,yes,no,no,0,no,semi-furnished
6007000,2701,2,1,4,yes,yes,no,no,no,0,no,unfurnished
7137000,5822,6,1,2,yes,yes,no,no,yes,0,no,unfurnished
6716000,4149,3,1,1,no,no,yes,no,no,2,yes,furnished
7686000,3862,4,1,4,yes,no,yes,no,yes,1,no,semi-furnished
6698000,5840,2,1,1,yes,no,yes,no,yes,0,no,semi-furnished
7372000,6127,3,1,3,yes,no,no,no,no,0,no,unfurnished
6833000,7630,3,1,1,yes,yes,no,no,no,0,yes,semi-furnished
6181000,3613,4,2,2,yes,yes,no,no,no,0,yes,furnished
6479000,4657,2,1,2,yes,no,yes,no,yes,0,yes,semi-furnished
5905000,3611,3,1,2,yes,no,no,no,yes,0,yes,semi-furnished
6652000,5049,3,1,3,yes,no,no,no,no,1,no,unfurnished
5532000,3400,4,1,2,yes,no,yes,no,yes,0,no,semi-furnished
5224000,3946,4,1,2,yes,no,no,no,yes,0,no,semi-furnished
6241000,3954,4,2,2,yes,no,yes,no,no,2,no,unfurnished
6229000,5334,2,1,1,yes,no,yes,no,yes,1,no,semi-furnished
