Customer_ID,Annual_Income,Monthly_Income,Income_Growth_Rate_Pct,Disposable_Income,Total_Debt,Credit_Card_Debt,Debt_to_Income_Ratio,Number_of_Credit_Lines,Payment_History_Score,Late_Payments_Count,Avg_Days_Late,On_Time_Payment_Pct,Credit_Utilization_Pct,Total_Credit_Limit,Available_Credit,Oldest_Account_Age_Years,Avg_Account_Age_Years,Employment_Tenure_Years
902379,104511.74,8622.12,5.07,26001.4,17660.96,4354.05,27.51,6,662.48,6,2.24,88.25,26.33,21358.96,18185.83,18.08,9.85,11.65
902380,90847.49,7564.57,7.23,28333.11,2417.82,0.0,21.54,4,709.28,3,8.46,87.79,20.96,21474.04,11292.9,6.96,3.16,0.0
902381,44968.62,3781.52,3.27,5502.32,52888.26,9726.43,42.71,7,718.23,4,13.27,89.45,57.8,20209.27,12722.6,20.5,7.95,11.71
902382,40084.68,3292.6,3.86,17077.58,42491.43,11128.6,39.72,6,631.05,4,4.93,100.0,44.84,20868.63,11648.93,11.74,6.4,7.85
902383,107700.3,9109.02,3.57,24017.52,14533.65,3140.82,17.08,8,608.75,6,12.77,81.73,28.18,24662.11,23221.53,14.76,9.1,18.27
902384,78479.62,6505.49,9.1,16484.54,24024.98,6918.76,21.7,6,626.07,3,6.17,80.73,50.63,21935.99,14099.56,12.72,4.69,10.02
902385,82917.5,6884.41,6.08,15701.74,34948.23,4810.3,28.83,6,696.03,1,3.69,87.96,49.76,24782.6,7622.67,9.58,5.87,3.82
902386,82148.48,6865.95,6.68,27145.04,20781.24,3961.92,33.26,6,712.2,2,6.55,86.81,46.21,14634.9,12465.53,7.28,3.28,3.87
902387,34625.14,2817.76,0.67,11339.49,46908.84,6189.27,35.69,5,694.11,6,10.25,93.63,46.62,7978.38,7262.33,3.4,4.36,6.88
902388,84182.5,7089.32,8.69,25705.42,39756.76,7000.35,36.07,8,833.7,0,0.0,100.0,44.95,33063.81,17085.27,19.96,9.69,11.54
902389,41677.76,3408.61,2.08,500.0,53184.25,7503.5,48.7,7,493.28,7,14.92,74.44,67.71,11934.32,2967.36,11.41,4.85,4.1
902390,121177.59,10103.58,9.97,29424.39,16070.4,5667.25,18.18,6,625.36,6,9.41,79.85,35.12,28474.13,23386.13,18.45,8.18,10.11
902391,51363.87,4296.76,2.99,7824.05,67614.31,10318.04,34.31,6,731.98,2,5.67,100.0,39.47,25007.66,14666.3,18.57,11.93,7.05
902392,58904.15,4932.06,3.49,10934.42,42317.65,7745.51,30.5,4,848.0,1,0.0,94.57,42.89,11058.44,11830.28,8.31,4.92,6.78
902393,55391.42,4652.64,2.79,11579.32,41027.36,5888.14,37.79,4,850.0,0,0.0,100.0,22.08,10733.64,4747.92,6.55,5.23,3.56
902394,30579.41,2523.52,2.14,982.37,37005.17,11497.81,47.45,5,611.68,6,7.66,80.5,57.61,13130.81,13052.41,9.14,4.55,6.29
902395,77125.23,6414.08,3.98,17738.4,39377.06,4166.9,26.36,7,694.36,3,0.58,100.0,37.47,28530.79,21546.36,15.4,6.97,12.06
902396,50074.41,4093.67,1.4,10269.27,57084.22,9061.99,38.51,2,711.19,2,0.0,98.96,42.68,5347.82,4110.59,0.63,0.2,3.4
902397,158803.97,13304.78,6.75,32549.52,3277.87,115.03,12.64,8,629.46,5,8.62,84.18,41.0,34798.38,22597.9,16.05,9.17,13.64
902398,52150.23,4388.92,3.85,10815.86,40778.59,10515.68,41.36,6,698.43,0,0.0,93.08,44.77,17629.99,9862.27,14.93,9.05,8.62
902399,49220.38,4100.63,6.88,17795.29,58329.03,6080.68,40.9,5,785.31,4,2.4,85.56,39.39,14543.27,14141.02,15.16,8.54,7.04
902400,116669.69,9808.16,8.95,25775.87,12592.58,1757.45,21.78,5,660.4,0,1.15,82.69,30.27,28137.52,19049.99,11.09,5.43,8.48
902401,137097.2,11309.16,7.61,28171.95,7949.14,0.0,22.1,3,660.44,4,5.54,76.63,44.3,22549.39,13277.06,5.28,4.96,8.16
902402,85189.64,7045.26,4.65,18537.98,23583.95,3574.13,28.02,4,784.77,1,0.0,92.5,45.1,16046.95,5885.62,8.66,3.67,10.77
902403,48872.44,4109.32,-0.86,1421.38,55313.78,11222.28,43.59,4,544.69,4,7.17,77.66,65.25,6909.78,6743.93,11.64,5.35,3.83
902404,60090.35,5028.46,5.99,17208.54,19747.76,4527.76,32.29,3,850.0,0,0.0,100.0,38.78,9850.37,6295.59,0.5,1.77,4.26
902405,97618.84,8082.57,6.74,21993.43,30132.22,6010.0,25.43,6,518.19,6,12.08,86.7,33.48,25796.1,11968.67,8.85,6.2,9.54
902406,61628.46,5121.65,5.31,10964.87,40379.01,8165.16,41.02,5,558.06,6,13.93,83.33,58.85,12141.51,8521.34,10.27,3.16,4.59
902407,63473.27,5209.57,2.13,19662.63,24609.41,4970.56,24.78,6,850.0,0,0.0,100.0,26.12,15426.13,9238.45,6.59,5.31,7.38
902408,93584.49,7656.47,4.18,30874.92,26431.61,3973.47,20.62,6,698.24,2,7.09,95.54,41.29,23279.78,15373.52,11.85,6.02,6.97
902409,71246.28,5892.9,4.0,11064.87,33695.84,4244.26,39.97,8,662.91,5,7.95,98.45,40.02,32719.34,16854.7,16.03,9.2,6.18
902410,129307.96,10807.32,10.31,21881.21,0.0,2395.74,15.26,5,586.02,5,9.35,81.72,29.82,22311.98,13123.41,8.43,5.36,8.1
902411,88909.55,7339.02,2.33,21809.19,38610.3,859.72,33.14,4,578.07,6,13.34,81.72,52.96,6721.12,6000.55,1.2,3.08,2.44
902412,56875.05,4819.12,2.3,9608.28,27733.72,8891.2,23.98,5,549.17,4,4.08,82.97,64.82,15020.58,3265.1,9.32,3.18,7.67
902413,89853.57,7402.73,4.06,26299.56,46948.08,5742.18,35.04,6,610.43,7,9.89,87.95,52.38,25777.6,13205.15,15.54,7.74,9.1
902414,56075.66,4667.12,1.53,17948.84,42774.87,8900.23,39.27,3,697.23,3,4.44,97.31,50.71,14967.45,5799.39,4.66,6.2,6.69
902415,66426.57,5525.94,0.22,15555.21,35370.21,7512.52,32.98,3,516.09,9,7.43,80.75,58.08,13861.09,7262.08,3.27,1.9,3.29
902416,88404.98,7344.18,6.16,21629.33,32730.22,5746.72,35.59,7,615.46,6,12.73,79.76,33.78,23036.27,22517.39,17.47,8.67,10.97
902417,86448.77,7223.24,6.88,27445.89,9232.58,4162.14,19.39,6,538.0,4,6.28,85.54,37.51,21671.04,10980.03,7.24,5.72,8.48
902418,66233.56,5554.72,3.29,7257.19,32712.01,5803.09,33.43,6,596.23,6,9.0,86.73,42.02,15627.37,11146.71,7.05,6.01,5.69
902419,84164.07,7032.84,3.15,18962.99,44867.13,7754.83,33.34,6,494.1,9,9.07,72.58,42.5,20387.67,11741.04,16.57,10.34,8.72
902420,66599.63,5500.33,2.77,19741.07,42363.26,7192.43,29.5,6,772.7,1,4.08,92.13,42.42,23839.65,11883.87,9.17,7.51,9.89
902421,72988.51,6144.67,6.34,7614.45,26530.67,5876.24,33.51,5,575.57,2,10.26,83.34,38.44,22583.61,12050.13,14.85,8.83,7.77
902422,73788.15,6164.14,5.62,21057.49,36479.39,7205.77,27.67,6,740.59,5,5.09,94.67,28.24,21185.66,16651.52,13.93,6.4,6.5
902423,51061.66,4148.24,5.29,14965.22,28393.26,7645.68,34.57,5,797.05,0,0.0,100.0,39.44,15785.43,10204.94,16.25,5.75,2.67
902424,90834.13,7579.26,5.82,22626.13,19367.3,4650.78,31.65,7,545.21,8,12.94,73.75,30.93,16154.89,10499.16,10.39,4.44,8.07
902425,45838.94,3840.94,1.22,8200.95,38464.82,7040.41,30.37,6,686.8,0,2.41,100.0,57.6,20215.83,17990.9,15.86,5.93,10.25
902426,31539.76,2616.1,0.69,5795.5,61719.39,9675.56,34.09,4,742.15,2,6.13,92.41,58.8,15158.09,2329.79,7.81,5.75,3.93
902427,85620.59,7153.7,0.42,19834.19,37938.04,8672.17,30.15,6,623.57,5,6.71,88.78,42.5,20853.03,11622.93,15.46,7.96,9.17
902428,84950.96,7114.96,7.08,17800.69,23770.26,1818.5,32.5,6,813.12,0,0.0,100.0,31.29,18718.08,17862.59,12.52,10.43,8.6
902429,80706.92,6646.14,3.14,11916.15,26582.33,6725.85,30.04,3,576.92,7,8.1,84.18,42.95,19550.54,4898.53,7.65,3.72,3.62
902430,15360.24,1285.15,2.22,7687.12,36083.07,8712.34,31.05,2,562.89,8,12.14,74.22,59.32,500.0,0.0,0.5,0.2,0.11
902431,113061.32,9281.75,4.25,24613.3,1136.98,5449.65,25.1,7,635.82,6,9.85,88.03,40.57,22889.85,19554.37,9.57,6.54,10.87
902432,73635.91,6187.52,2.9,11263.42,57121.18,6634.3,33.1,7,759.65,3,6.3,96.88,41.91,22457.49,12572.86,18.36,8.91,8.11
902433,81957.51,6858.22,1.5,18813.99,19164.46,4613.87,17.73,6,813.93,0,0.0,98.27,28.37,22656.26,17593.37,10.11,6.45,7.38
902434,15000.0,1247.14,-0.43,11779.53,58612.11,7222.95,41.2,5,850.0,0,0.0,100.0,23.89,5998.29,10885.75,15.37,6.22,10.17
902435,100259.17,8604.01,6.87,14583.64,25925.34,5980.93,31.7,8,598.92,6,15.51,79.66,53.92,24487.9,17150.74,16.5,6.65,7.24
902436,59692.53,4975.18,2.04,14140.23,32200.72,9767.57,40.53,5,618.55,4,11.83,83.82,44.79,14124.99,6743.97,10.34,4.11,7.4
902437,73274.84,6065.56,4.75,10728.47,11932.62,3757.51,34.96,6,708.77,3,6.64,99.5,31.8,20981.16,6909.39,9.15,4.79,10.3
902438,76978.65,6305.73,6.88,22228.29,25658.61,7052.37,25.7,7,850.0,0,0.0,100.0,33.9,30753.69,18201.14,24.35,12.43,15.26
902439,39325.78,3260.7,2.77,3588.94,45711.29,8734.57,43.26,4,504.65,10,10.38,72.76,52.44,4279.58,2364.76,5.84,4.23,3.41
902440,47609.65,3985.25,0.83,11311.93,48342.25,8734.06,41.36,5,449.49,13,5.34,76.0,55.37,9428.68,5022.28,5.01,2.25,2.38
902441,77060.11,6473.39,2.55,10876.4,11738.47,3311.77,21.33,4,673.05,2,4.96,90.55,56.02,11675.21,6748.13,0.5,1.57,4.39
902442,95763.46,7804.31,6.16,18330.98,40817.63,3802.28,28.6,6,814.61,2,5.23,97.62,37.46,27842.41,17444.7,15.05,7.42,9.18
902443,134520.07,11339.25,8.25,36815.88,0.0,0.0,4.23,7,850.0,0,0.0,100.0,5.26,33867.01,23025.73,14.41,8.63,15.51
902444,61042.55,5162.69,1.66,11880.98,31472.97,6541.8,38.87,8,707.17,4,0.6,92.33,50.6,19211.19,7685.74,17.07,7.65,9.31
902445,57670.56,4807.39,2.57,15477.2,47489.97,3028.57,40.12,6,791.74,3,0.0,100.0,56.26,29531.85,19139.33,20.22,8.14,12.44
902446,33017.24,2759.52,3.49,9404.93,39987.14,12233.03,39.4,5,649.37,3,11.4,92.27,49.3,21586.95,9574.72,9.51,6.67,7.4
902447,27941.94,2344.56,-0.38,1444.42,70131.49,8682.98,44.34,6,642.11,6,8.42,78.32,62.67,15957.91,5237.22,10.01,4.63,3.27
902448,54136.04,4371.64,6.1,6248.66,39760.49,3857.14,31.98,6,617.24,1,9.01,87.0,52.7,20422.57,9866.79,17.24,8.91,6.59
902449,67582.82,5562.43,4.66,6221.71,55764.54,8325.87,33.33,4,493.34,8,6.55,86.64,47.39,14851.04,8700.84,11.06,7.66,10.4
902450,92126.15,7625.25,5.64,25366.12,12031.97,4044.51,30.93,8,613.85,5,5.35,86.55,42.0,29331.73,20941.92,22.21,8.56,13.38
902451,88109.63,7242.45,4.59,18894.75,36876.26,5096.62,21.8,6,828.83,2,0.0,99.33,25.23,11658.29,7980.76,7.99,3.78,5.22
902452,75680.32,6385.01,0.44,11813.17,47517.79,5577.51,38.07,5,587.57,5,7.26,86.84,31.63,15948.58,3145.12,3.86,3.48,0.46
902453,42943.77,3539.37,1.91,9242.13,52718.88,11272.55,45.21,3,449.9,12,11.21,79.53,60.5,11208.07,951.25,0.5,3.63,2.66
902454,78346.19,6498.48,2.63,15520.78,29270.67,7080.5,18.97,6,684.57,5,4.71,86.7,47.38,19172.94,19928.65,16.26,5.97,6.06
902455,50742.58,4301.03,4.93,8835.05,62428.52,7448.34,39.36,4,679.03,4,7.12,91.04,61.39,12187.83,4356.28,6.97,5.73,7.28
902456,93670.8,7782.71,2.42,18508.53,28315.35,3886.06,26.64,7,495.19,7,16.32,86.98,44.0,20443.42,15435.6,13.62,9.21,6.83
902457,70269.81,5806.81,5.07,14431.16,26141.14,6370.27,33.8,7,648.0,3,0.6,86.05,42.74,14157.23,12258.9,16.6,5.75,11.49
902458,57288.19,4801.63,1.54,12137.79,39414.37,10373.52,30.12,2,689.94,2,0.03,98.54,41.19,500.0,3618.23,3.19,3.11,0.0
902459,61495.34,5209.92,2.89,21624.84,33114.34,4480.28,33.99,8,742.1,3,2.89,96.77,41.94,21571.74,16121.52,17.73,9.82,10.36
902460,100040.25,8368.13,8.56,24035.14,0.0,0.0,19.54,6,656.99,5,4.14,93.41,23.54,28613.49,13602.96,11.52,9.19,9.95
902461,33608.59,2820.71,4.04,7743.42,66284.14,8532.15,45.17,4,453.87,7,15.12,73.91,53.46,5979.52,976.52,12.04,7.07,6.5
902462,70363.75,5821.39,3.43,10957.37,39058.12,6227.23,28.23,6,637.15,2,8.8,85.84,43.34,16236.89,11377.23,11.75,4.91,4.9
902463,58047.28,4758.18,4.04,16787.77,37671.69,5180.52,31.84,5,766.6,2,2.64,100.0,36.19,22083.12,15148.99,14.24,6.91,9.88
902464,99766.95,8288.52,6.03,18192.17,31367.39,5128.52,28.84,6,771.1,3,3.33,100.0,38.05,30436.94,18064.36,18.51,8.57,10.11
902465,57930.87,4851.95,0.0,12235.89,29343.25,9302.97,34.44,5,596.94,7,14.86,85.76,38.46,11100.31,10549.59,12.04,7.79,6.99
902466,63267.9,5404.7,1.92,6411.13,65192.52,5829.08,42.8,3,614.33,3,11.1,87.38,54.27,20607.74,16965.83,14.89,6.45,5.62
902467,72447.14,6103.99,4.8,16488.68,22848.18,5572.87,30.67,8,644.31,2,3.06,93.75,34.33,30008.41,20770.49,27.07,15.26,12.97
902468,71776.64,6045.47,3.81,17048.87,21217.93,2288.01,25.08,3,588.12,5,8.04,85.7,46.63,6433.93,2418.53,0.5,0.2,0.02
902469,99450.06,8233.6,6.23,26954.43,29168.62,5596.29,29.55,5,703.84,3,8.99,91.33,11.46,18657.4,11447.5,5.22,5.95,9.46
902470,52121.99,4382.66,7.48,10713.39,24423.88,5743.79,36.79,6,819.6,1,0.0,100.0,24.15,22341.41,20795.55,18.97,9.67,12.6
902471,100143.36,8259.02,6.78,18073.46,10314.99,3445.67,15.0,4,462.63,3,7.85,89.36,34.07,23087.32,11683.52,14.55,4.98,9.32
902472,64747.34,5366.27,4.79,7656.7,30579.17,6706.87,34.24,6,818.22,3,0.01,95.26,35.49,14220.53,11275.77,10.72,6.2,2.54
902473,63969.87,5348.82,5.66,9573.01,35984.65,6129.56,32.09,8,672.05,4,7.12,91.49,55.29,25125.02,17078.11,18.8,13.63,11.8
902474,44968.44,3778.71,3.03,15737.8,43492.09,8849.15,38.77,8,584.99,1,5.33,87.15,51.09,17734.06,13997.35,14.19,6.74,7.13
902475,75931.62,6350.11,0.28,9232.17,32091.22,5164.22,37.05,3,611.78,8,7.87,87.17,44.87,8945.59,11655.34,7.56,3.8,5.51
902476,50799.66,4236.44,4.58,4090.42,35618.59,6672.06,34.8,7,692.73,3,3.75,84.05,25.38,10987.49,2303.28,10.77,4.48,4.17
902477,24785.1,2042.35,-0.89,1162.3,57399.51,10416.25,56.7,4,522.93,9,9.92,85.9,56.29,10103.95,4525.65,11.43,5.23,9.67
902478,104129.1,8742.24,6.82,25111.45,567.3,1036.78,16.63,5,488.99,8,9.13,72.68,32.59,16248.84,8497.51,5.01,3.77,4.36
902479,38400.8,3163.42,3.98,10207.0,34664.21,9295.68,36.65,2,545.28,6,0.0,84.58,54.47,2083.7,2139.64,5.84,0.96,6.09
902480,75596.08,6248.42,5.48,14526.83,32993.27,6303.1,32.68,6,631.13,1,4.86,95.38,39.83,11605.22,9484.11,8.12,6.88,6.68
902481,86657.64,7080.33,6.27,19195.21,31061.2,3682.17,34.24,7,760.41,3,10.15,90.63,36.71,30960.25,12113.14,12.97,8.41,7.65
902482,109740.44,9249.03,7.86,26117.5,37971.86,3769.93,24.13,6,634.76,4,4.71,84.39,24.96,29190.11,19078.48,19.51,7.72,11.66
902483,94019.67,7915.77,5.97,16323.76,10820.95,2769.28,28.9,5,695.38,5,6.32,95.78,32.83,24454.9,7135.71,13.2,4.2,10.13
902484,56688.36,4813.34,5.83,16146.19,29781.72,7865.2,23.82,3,615.65,3,3.14,86.87,36.5,19801.11,5581.72,5.87,3.56,8.63
902485,76980.57,6368.28,-3.29,8484.82,43620.47,9263.51,46.9,8,605.15,8,10.02,88.2,44.58,29348.12,18174.56,23.78,13.23,11.43
902486,72339.72,6073.41,5.06,14505.33,31665.08,4710.02,29.06,7,696.05,1,3.54,88.75,29.16,21374.0,17789.26,20.04,7.14,7.92
902487,120290.69,10009.95,6.07,33300.11,27031.42,948.01,16.28,9,792.55,0,0.0,100.0,31.71,31501.6,23292.02,18.87,11.35,12.29
902488,45313.89,3741.73,-1.73,11267.19,51565.75,7360.87,42.69,7,850.0,0,0.0,100.0,50.33,16655.08,8719.89,9.01,5.3,7.71
902489,37245.07,3147.88,5.45,11650.81,53008.87,9917.04,35.75,4,459.85,8,15.3,72.25,68.86,10547.07,7911.03,8.31,1.89,2.78
902490,46821.71,3944.85,6.01,12097.61,49749.32,7920.82,34.25,6,462.05,9,7.37,78.36,72.78,19523.84,10185.69,11.54,9.48,7.98
902491,60312.56,5102.23,3.88,14044.2,40526.08,7680.58,36.73,6,521.88,9,13.74,73.78,51.13,19123.03,10639.81,13.5,8.28,10.51
902492,33433.7,2781.14,-1.44,3062.73,72959.26,15204.34,49.49,7,793.99,2,1.97,99.17,47.24,14950.5,14067.27,18.39,9.78,8.04
902493,27898.71,2373.81,-0.23,16161.66,52926.77,6537.46,35.56,6,742.11,2,1.88,92.76,42.07,12911.34,12047.92,12.88,5.9,5.08
902494,102116.56,8537.92,4.45,16025.54,22108.62,3410.44,23.44,6,564.34,7,9.73,84.79,29.04,18487.3,13620.64,11.56,6.8,11.02
902495,108433.25,9062.21,7.61,18563.33,18556.36,1949.6,19.86,6,793.71,3,9.98,91.67,37.55,26320.85,12891.54,9.29,5.38,6.31
902496,118606.33,9845.29,5.75,27585.04,0.0,5073.71,13.41,6,584.05,6,9.9,79.41,27.93,26028.07,16385.26,11.53,4.68,3.07
902497,48750.95,4036.13,2.69,13607.44,31257.56,6688.16,30.67,6,504.11,4,14.11,82.75,47.38,14807.98,7600.96,10.95,9.0,13.84
902498,30730.65,2551.07,-1.19,4269.76,42088.75,12565.71,48.87,4,792.55,2,1.43,100.0,45.72,6789.91,4117.92,6.16,0.68,3.16
902499,62818.82,5319.85,5.86,18976.42,22033.85,6130.82,26.3,3,445.39,10,8.41,77.17,56.72,3669.95,9506.4,2.1,2.1,7.63
902500,57376.3,4804.47,2.04,13864.25,54594.47,5548.14,35.83,7,546.38,9,19.41,72.79,54.12,16739.11,9950.51,14.99,7.09,6.29
902501,65894.73,5491.93,6.27,18329.38,36289.15,5423.66,31.63,6,637.98,5,8.24,86.17,44.74,24919.63,16553.52,16.41,7.79,6.7
902502,18989.71,1588.67,-1.87,500.0,51472.25,13023.7,45.79,2,528.49,3,1.11,84.54,65.44,6321.32,0.0,2.45,1.61,0.11
902503,66673.43,5554.36,4.96,12842.2,34178.17,6946.46,35.14,5,618.91,2,10.32,73.65,51.95,23656.35,11154.89,12.77,5.2,12.18
902504,62415.92,5252.96,2.94,12238.71,30937.82,6291.78,33.37,3,705.52,4,6.6,86.52,48.17,1564.55,0.0,0.5,0.2,4.29
902505,25682.92,2134.23,0.94,10703.46,51064.2,10728.89,41.14,4,579.68,4,5.5,86.35,52.14,7127.51,959.39,11.21,3.9,7.05
902506,53009.62,4405.29,1.11,16996.89,22684.61,7138.27,38.63,5,536.63,4,11.41,70.98,57.04,17772.68,18636.34,12.47,5.63,6.91
902507,90044.51,7556.79,4.67,27454.23,0.0,3097.12,11.5,4,512.32,6,7.64,78.74,44.7,22415.64,12121.01,4.64,1.48,7.42
902508,74562.85,6224.04,5.38,15962.26,40296.27,7938.32,31.7,6,778.95,0,0.72,100.0,61.47,18178.66,8725.07,15.42,6.19,10.84
902509,68366.75,5702.13,5.03,17142.4,38350.67,7355.01,41.32,5,473.69,8,16.55,63.23,52.05,6613.27,7991.0,9.6,3.08,4.35
902510,79689.67,6585.74,-0.34,13348.78,39392.1,6121.46,29.45,4,607.13,5,11.11,90.23,48.75,9727.59,8558.18,9.98,4.53,7.3
902511,82434.84,6844.77,5.91,20128.16,36072.38,6131.74,30.03,7,596.54,6,15.09,82.71,49.65,23188.17,14176.87,12.79,8.76,7.64
902512,100629.42,8357.59,5.52,16306.01,14945.05,5494.87,16.11,4,780.48,1,7.27,98.85,28.51,21526.11,14171.21,6.81,3.79,7.14
902513,88834.51,7352.18,1.27,23405.22,10105.47,2226.52,23.45,6,784.97,1,3.65,100.0,31.29,17318.23,12695.2,12.05,7.05,8.18
902514,76231.41,6477.59,3.91,23358.79,36258.83,2080.02,24.08,4,810.13,0,0.0,100.0,39.39,21352.84,12465.61,9.23,6.93,9.63
902515,38266.02,3188.58,0.69,7203.63,44198.34,9141.43,38.71,4,653.83,4,0.47,91.54,54.89,8960.5,4660.8,7.6,4.75,3.3
902516,96724.68,8095.55,3.02,26429.32,13062.93,2755.05,26.97,7,818.0,4,7.79,99.64,22.0,16369.98,15757.75,13.58,9.55,8.62
902517,73496.7,6050.71,2.71,19712.45,10779.33,4256.46,26.67,5,584.71,7,6.61,83.37,45.08,24465.13,19053.81,13.75,8.82,7.62
902518,48877.81,4117.83,4.11,19750.61,55360.54,6473.94,41.68,6,643.66,1,4.87,91.82,46.85,22021.7,20972.68,13.9,8.11,13.61
902519,65435.16,5617.94,3.15,11465.11,59203.01,7735.86,42.68,6,555.72,10,12.95,75.48,72.17,18130.24,12343.74,15.05,7.97,14.4
902520,82794.47,6995.68,3.11,14478.14,36120.91,7179.72,27.0,5,713.77,1,0.0,98.3,38.61,18761.59,6294.01,6.66,5.12,5.35
902521,85737.18,7104.96,5.09,26476.99,13943.58,3418.71,21.18,6,850.0,0,0.0,100.0,15.73,28614.49,24124.53,16.1,8.97,10.68
902522,30508.78,2569.17,-2.08,3638.93,59993.92,11180.13,47.92,7,549.39,6,13.73,79.55,51.95,14970.74,8061.2,13.01,6.36,5.29
902523,68995.5,5786.71,5.32,18901.82,28011.04,9779.2,45.39,8,561.1,8,6.29,85.18,55.67,25382.36,13634.95,19.11,9.4,7.59
902524,60012.74,5011.86,8.79,18963.2,45566.24,5808.25,30.94,10,822.5,0,0.0,100.0,29.32,35309.17,19709.8,26.16,15.12,14.46
902525,114667.15,9664.2,5.99,21573.79,15322.35,3659.66,10.79,6,594.72,5,7.32,84.22,32.76,8646.49,16967.78,5.83,3.81,2.26
902526,66964.5,5586.06,4.52,11219.88,39996.21,5692.19,35.96,7,659.31,5,7.16,71.5,65.16,11717.82,8380.38,9.11,5.3,5.89
902527,82805.63,6786.41,3.77,10189.38,39256.99,5073.2,30.98,4,591.69,6,11.06,82.4,47.91,10426.42,6891.67,6.22,2.6,7.43
902528,68876.52,5877.23,2.05,9043.61,49604.53,10563.35,39.99,6,642.47,4,13.04,79.85,64.68,29401.87,20127.04,20.02,12.09,10.32
902529,26165.26,2215.54,3.02,6041.75,59666.98,12973.36,31.33,6,719.51,3,3.54,91.76,58.48,16463.25,11861.94,16.96,8.97,8.55
902530,59626.58,4924.45,2.39,15854.59,36720.77,7195.72,21.37,6,850.0,4,0.0,100.0,38.8,20527.27,11696.15,8.02,7.01,6.87
902531,94705.4,7979.98,3.59,22074.35,24536.18,4769.92,24.48,5,604.35,5,7.17,83.84,41.66,14431.73,15099.92,16.32,8.71,8.11
902532,115275.7,9556.22,5.81,26568.51,0.0,1691.31,7.68,7,816.73,1,0.0,94.61,34.26,32456.67,22992.3,12.05,8.28,9.43
902533,113589.47,9510.08,11.26,30264.9,12084.48,2488.28,22.26,6,754.35,0,0.0,90.51,24.65,18198.55,17075.64,10.54,8.43,11.91
902534,83210.29,6873.58,3.52,21491.44,22769.68,1718.69,23.73,6,763.41,0,4.41,94.48,38.77,12399.61,16411.96,6.16,5.65,7.76
902535,61460.2,5096.93,0.47,17123.8,56607.12,7401.89,42.27,7,631.92,7,10.37,77.3,48.01,14087.61,12354.37,15.56,7.9,8.69
902536,55614.01,4685.33,2.12,18616.91,36126.63,4592.67,32.65,5,703.12,2,5.71,96.52,42.38,13662.77,2539.19,3.18,1.76,4.94
902537,75052.7,6336.83,6.52,17039.04,10403.65,5121.52,27.73,6,664.81,0,3.7,94.0,52.56,17928.2,13535.98,12.81,3.73,8.65
902538,65622.66,5479.44,1.41,17728.4,27134.41,1846.92,30.42,6,623.25,4,2.4,97.55,49.61,16099.54,5103.11,8.61,5.15,3.72
902539,83272.93,7001.1,7.02,19859.63,0.0,7064.34,14.22,4,547.57,4,9.59,83.24,49.03,13540.81,8012.09,4.6,4.29,6.08
902540,71274.23,5976.32,2.63,18549.26,21466.22,6347.1,30.83,7,580.47,2,12.75,79.7,44.79,26501.01,17558.29,11.34,8.75,10.08
902541,34885.89,2856.36,2.96,8001.11,52723.5,8435.27,45.81,8,574.3,9,12.88,71.67,41.24,14106.79,10877.55,14.36,6.31,7.88
902542,49957.37,4164.41,3.81,10039.2,45645.64,6306.76,43.25,6,545.79,5,11.43,84.48,43.8,11772.23,7118.33,14.96,6.09,10.06
902543,97169.84,8090.23,7.09,24159.8,2148.36,4586.24,25.43,8,571.69,9,9.34,83.0,30.77,24569.12,12254.46,10.9,7.41,5.04
902544,72319.35,6011.14,3.74,24168.16,34508.04,3630.94,34.72,4,776.91,0,2.81,100.0,25.43,11680.92,10105.37,14.13,5.05,8.57
902545,37504.53,3152.42,6.12,14203.27,43321.03,6948.11,48.78,4,630.99,3,1.36,86.84,57.46,12956.65,13288.12,13.12,6.73,4.57
902546,36864.89,3082.34,2.33,13163.25,48240.84,9282.06,36.16,6,494.09,8,14.98,77.48,48.88,9886.0,13028.12,8.99,4.79,7.95
902547,62366.13,5188.42,5.93,17896.38,34707.13,3843.32,26.57,6,449.26,4,8.58,83.38,48.9,21169.6,6667.39,10.65,7.36,7.24
902548,59877.05,5048.17,7.51,17758.43,15683.75,3851.13,29.91,8,625.1,2,6.59,81.7,32.21,16025.1,20370.6,12.55,4.98,10.62
902549,37465.92,3113.58,2.64,13066.24,29475.32,7550.93,34.1,5,569.95,7,10.33,76.57,56.72,9785.23,0.0,9.07,4.95,5.47
902550,62214.62,5269.14,5.73,21286.14,19129.37,4015.77,19.04,3,653.27,4,5.06,86.12,48.09,4010.7,2033.68,1.2,2.85,3.4
902551,15000.0,1236.7,0.29,10273.67,50793.15,7854.59,46.67,4,695.94,7,11.55,85.09,67.03,500.0,5882.88,5.74,2.0,0.6
902552,61794.27,5177.86,2.08,10792.37,49522.42,7869.65,35.07,7,600.92,6,4.91,82.11,54.12,20590.84,12388.84,14.42,9.65,12.42
902553,41051.08,3423.96,1.47,12279.18,51116.52,3485.22,30.9,7,649.1,3,6.98,92.31,39.9,26867.67,19999.78,16.92,9.17,11.75
902554,77459.06,6501.39,3.72,19731.56,32586.36,5906.36,27.55,5,733.68,0,0.0,99.4,40.02,16875.56,16469.94,14.36,8.79,11.34
902555,116731.28,9756.94,6.89,29974.93,12843.97,1246.86,20.31,6,850.0,0,1.69,100.0,22.49,28202.44,20639.44,15.02,8.38,10.04
