Applicant_ID,Age,Annual_Income,Loan_Amount,Credit_Score,Employment_Years,Num_Dependents,Existing_Loans,Home_Ownership,Purpose,Default
704724,47,48329.81,16882.75,576,6.6,1,3,Rent,Other,0
704725,26,78508.64,1000.0,518,2.2,2,0,Rent,Other,0
704726,64,45300.72,13103.68,508,11.5,3,3,Own,Medical,0
704727,53,57783.64,24317.29,773,10.5,3,0,Mortgage,Debt_Consolidation,1
704728,37,56401.32,11322.28,798,4.8,3,1,Own,Auto,0
704729,42,61971.92,25816.86,652,11.0,1,0,Own,Auto,0
704730,27,90143.25,20786.51,747,11.5,4,0,Rent,Auto,0
704731,59,24961.73,23092.28,713,5.3,3,3,Rent,Medical,1
704732,24,14267.74,9396.76,516,2.3,1,1,Rent,Home_Improvement,1
704733,52,20157.24,16035.51,716,1.8,2,0,Mortgage,Medical,0
704734,33,49528.35,6392.71,673,6.2,4,3,Rent,Debt_Consolidation,0
704735,53,59485.72,9336.45,650,4.0,3,1,Mortgage,Debt_Consolidation,0
704736,40,69751.31,11668.55,647,12.2,2,3,Mortgage,Other,0
704737,60,64312.29,22064.61,534,4.0,0,3,Rent,Other,1
704738,55,59828.08,32357.62,739,0.7,2,0,Own,Home_Improvement,1
704739,59,14000.0,3188.59,707,3.4,4,3,Mortgage,Medical,0
704740,42,40511.8,31693.09,611,9.7,0,3,Own,Auto,1
704741,24,67158.4,1000.0,626,5.4,3,3,Own,Home_Improvement,0
704742,33,26337.77,1000.0,531,0.0,4,2,Own,Medical,0
704743,39,44761.98,34021.57,743,0.0,4,2,Mortgage,Home_Improvement,0
704744,61,45993.43,28959.87,667,9.9,3,1,Mortgage,Debt_Consolidation,1
704745,33,68610.52,18638.48,694,9.9,2,2,Rent,Medical,0
704746,46,35084.85,18950.96,666,14.9,1,0,Own,Auto,0
704747,53,15622.32,17063.24,713,0.0,1,1,Mortgage,Debt_Consolidation,1
704748,48,47582.43,1000.0,754,17.0,4,1,Mortgage,Other,0
704749,38,49519.46,23614.37,783,9.4,0,1,Mortgage,Medical,1
704750,57,76959.25,11852.51,670,10.6,1,2,Rent,Home_Improvement,0
704751,22,41831.1,1000.0,590,1.4,4,1,Rent,Home_Improvement,0
704752,51,50883.14,21710.81,548,6.9,2,0,Mortgage,Auto,1
704753,54,43864.37,23986.6,729,13.3,3,3,Mortgage,Home_Improvement,1
704754,31,44755.53,30093.5,684,9.2,0,1,Mortgage,Auto,1
704755,33,107275.67,27231.48,836,8.2,1,1,Mortgage,Other,0
704756,63,14000.0,14044.41,698,15.1,2,3,Own,Home_Improvement,1
704757,32,70981.17,23566.85,535,3.7,1,1,Mortgage,Home_Improvement,1
704758,28,37058.41,16375.6,708,9.3,2,2,Rent,Home_Improvement,0
704759,56,58389.69,18244.73,621,8.0,1,1,Rent,Auto,1
704760,28,18858.37,35427.96,715,12.9,4,2,Own,Auto,1
704761,61,61377.47,13542.16,567,11.3,2,0,Rent,Home_Improvement,0
704762,50,36693.83,1000.0,661,10.1,0,3,Rent,Auto,0
704763,40,70213.02,12168.98,637,0.0,1,2,Mortgage,Auto,0
704764,47,89832.52,1232.84,600,6.7,3,2,Own,Medical,0
704765,50,25916.63,6453.45,535,9.2,3,3,Rent,Debt_Consolidation,1
704766,31,17205.22,31123.91,688,8.6,1,0,Rent,Auto,1
704767,22,84552.6,21043.57,564,0.0,1,3,Rent,Debt_Consolidation,1
704768,52,104267.65,8860.09,472,1.2,2,0,Rent,Other,1
704769,21,56731.57,15008.45,542,9.5,4,1,Mortgage,Debt_Consolidation,0
704770,25,14000.0,26766.9,614,11.3,2,2,Mortgage,Auto,1
704771,27,18290.14,18592.5,649,9.3,3,3,Rent,Medical,1
704772,42,79909.57,33809.26,614,2.3,3,0,Mortgage,Medical,0
704773,32,99502.03,6565.33,673,10.5,1,1,Mortgage,Auto,0
704774,63,53447.55,19230.02,671,11.6,3,1,Own,Home_Improvement,1
704775,32,23496.02,17850.11,662,8.1,1,3,Rent,Auto,1
704776,61,84734.2,7753.24,641,5.2,2,3,Mortgage,Home_Improvement,0
704777,24,23257.88,20070.66,689,7.6,4,3,Own,Debt_Consolidation,1
704778,48,39825.55,23614.77,785,12.0,1,0,Mortgage,Medical,0
704779,22,41097.63,28510.76,681,0.0,3,1,Own,Auto,0
704780,56,40850.6,1000.0,673,4.5,2,3,Rent,Debt_Consolidation,0
704781,51,69792.76,18083.85,661,15.8,0,2,Mortgage,Auto,0
704782,50,32808.05,22827.98,727,10.3,4,2,Mortgage,Other,0
704783,47,60182.44,28689.2,571,13.3,3,2,Rent,Medical,1
704784,31,83180.8,20586.08,588,17.0,0,3,Own,Other,0
704785,57,83217.15,17152.46,672,14.0,1,2,Own,Debt_Consolidation,0
704786,59,89529.08,9786.39,543,6.3,1,1,Mortgage,Medical,0
704787,55,47422.1,31245.19,714,1.8,0,0,Own,Home_Improvement,0
704788,48,14762.85,15785.24,616,6.7,1,1,Mortgage,Home_Improvement,1
704789,44,61206.0,31933.34,592,5.4,1,0,Own,Home_Improvement,1
704790,47,62138.0,17833.74,571,0.0,2,2,Own,Debt_Consolidation,1
704791,44,63654.82,19716.96,488,9.0,2,1,Mortgage,Debt_Consolidation,1
704792,63,47133.03,8584.55,576,2.3,2,3,Rent,Medical,0
704793,62,67768.5,3344.52,490,12.9,3,3,Rent,Auto,0
704794,46,31508.67,19553.67,526,9.7,2,3,Mortgage,Auto,1
704795,55,76635.03,14842.81,536,10.2,0,1,Mortgage,Auto,0
704796,35,99966.38,30016.15,645,5.0,0,1,Rent,Auto,0
704797,60,60085.64,2840.84,603,1.2,0,3,Mortgage,Debt_Consolidation,0
704798,40,58114.35,3350.55,670,0.0,3,1,Mortgage,Auto,0
704799,38,72396.14,27146.92,530,2.2,3,2,Rent,Medical,1
704800,46,70289.77,7480.28,620,4.7,0,3,Own,Home_Improvement,0
704801,24,70827.69,5340.64,609,11.8,3,2,Rent,Debt_Consolidation,0
704802,60,61862.55,1000.0,660,0.0,1,3,Mortgage,Medical,0
704803,57,50047.15,6966.59,606,6.7,1,2,Rent,Debt_Consolidation,0
704804,58,95363.25,22012.85,681,10.9,3,0,Rent,Home_Improvement,0
704805,37,27667.13,25356.09,589,0.0,1,0,Mortgage,Other,1
704806,38,84376.71,1000.0,707,3.1,4,1,Own,Auto,0
704807,38,35981.82,19380.0,781,7.6,2,1,Mortgage,Debt_Consolidation,1
704808,42,68544.29,6327.68,728,1.4,4,0,Rent,Other,0
704809,50,33619.77,8765.08,651,7.0,0,1,Rent,Debt_Consolidation,0
704810,23,19109.85,21857.86,648,6.3,0,0,Rent,Medical,1
704811,60,31591.17,14032.93,697,11.7,0,3,Mortgage,Auto,0
704812,49,33109.97,18630.69,607,1.1,2,3,Own,Other,1
704813,49,89356.7,22029.86,568,12.0,4,0,Mortgage,Other,0
704814,57,42020.91,21818.83,607,4.4,2,3,Rent,Other,1
704815,64,39559.19,19112.16,610,2.2,3,1,Mortgage,Auto,1
704816,29,32793.42,24472.47,611,4.8,0,2,Mortgage,Home_Improvement,1
704817,57,55873.75,10697.12,785,12.7,2,3,Rent,Home_Improvement,0
704818,49,56034.02,6655.22,850,9.7,1,1,Mortgage,Medical,0
704819,47,70260.21,7273.33,667,4.6,3,2,Mortgage,Debt_Consolidation,0
704820,27,39619.43,15992.96,526,0.0,2,0,Mortgage,Debt_Consolidation,1
704821,27,27174.61,7797.72,666,6.3,2,3,Rent,Auto,0
704822,58,54943.02,17895.19,639,5.3,4,1,Rent,Auto,1
704823,53,77722.28,14229.28,534,6.3,4,0,Mortgage,Debt_Consolidation,1
704824,53,74694.96,30969.44,690,3.7,4,3,Rent,Auto,1
704825,58,32399.24,6253.05,634,7.9,4,0,Mortgage,Auto,0
704826,63,44359.83,28017.59,559,9.8,4,0,Rent,Debt_Consolidation,1
704827,48,64608.28,23066.99,579,5.5,1,0,Mortgage,Home_Improvement,1
704828,33,42379.81,38962.64,740,5.6,3,1,Mortgage,Debt_Consolidation,1
704829,40,22310.87,9782.06,576,8.5,3,1,Mortgage,Home_Improvement,1
704830,28,61220.43,21650.25,646,7.9,0,1,Mortgage,Auto,0
704831,57,47815.13,10572.75,607,7.6,1,0,Rent,Debt_Consolidation,0
704832,46,63678.28,12333.03,569,11.0,2,1,Mortgage,Debt_Consolidation,0
704833,57,77140.4,19086.33,607,5.8,2,3,Own,Debt_Consolidation,0
704834,23,44539.52,25502.27,733,10.5,2,3,Own,Home_Improvement,1
704835,47,28859.43,30821.91,809,18.2,4,3,Mortgage,Debt_Consolidation,1
704836,57,38022.53,12703.05,610,4.7,3,0,Mortgage,Auto,1
704837,64,75374.79,9259.11,635,5.6,1,3,Mortgage,Medical,0
704838,30,58939.39,17438.04,636,9.2,4,1,Own,Other,0
704839,59,75457.18,27407.06,658,11.3,3,3,Rent,Home_Improvement,0
704840,26,48136.76,22408.68,690,14.9,0,1,Mortgage,Home_Improvement,0
704841,62,74566.02,23098.11,712,4.0,2,2,Mortgage,Auto,0
704842,27,44886.52,25814.55,641,2.9,1,1,Own,Other,1
704843,30,41067.77,16810.53,474,6.8,2,1,Rent,Debt_Consolidation,1
704844,52,56473.13,22541.49,781,14.3,1,0,Own,Debt_Consolidation,0
704845,21,53656.64,36948.97,695,2.1,0,0,Rent,Other,1
704846,23,50839.64,22157.61,627,7.9,3,0,Rent,Debt_Consolidation,1
704847,65,57915.59,10219.27,665,13.5,4,0,Rent,Other,0
704848,39,79887.89,12785.06,661,11.2,4,1,Rent,Auto,0
704849,40,40340.93,14258.21,675,1.1,2,2,Mortgage,Medical,0
704850,29,14116.48,19582.77,477,4.5,0,2,Mortgage,Debt_Consolidation,1
704851,42,66764.49,22781.32,772,14.4,3,0,Mortgage,Other,0
704852,56,102473.48,1265.92,607,6.8,4,1,Mortgage,Other,0
704853,58,82276.69,9038.05,736,17.1,0,1,Own,Home_Improvement,0
704854,23,27725.09,12520.89,687,1.1,1,3,Mortgage,Auto,0
704855,21,67744.34,6225.78,588,3.4,1,3,Mortgage,Auto,0
704856,29,83816.2,1000.0,656,0.0,1,1,Mortgage,Medical,0
704857,26,78557.17,3921.52,732,9.4,4,3,Mortgage,Debt_Consolidation,0
704858,55,101067.07,26766.68,725,1.8,1,0,Mortgage,Debt_Consolidation,0
704859,35,77437.28,3094.22,688,0.0,2,2,Rent,Debt_Consolidation,0
704860,44,14000.0,32185.49,603,4.9,4,3,Mortgage,Other,1
704861,56,70769.01,16691.78,701,8.1,1,0,Mortgage,Other,0
704862,26,38086.82,17667.37,769,0.7,1,3,Mortgage,Home_Improvement,1
704863,49,34338.02,34917.81,699,12.2,4,1,Own,Auto,1
704864,65,15139.68,35784.74,486,7.2,4,0,Own,Medical,1
704865,39,25656.76,4414.06,685,14.8,4,2,Mortgage,Debt_Consolidation,0
704866,37,47787.72,26468.15,639,9.7,0,3,Own,Other,0
704867,26,83384.35,22386.07,766,0.0,4,0,Rent,Debt_Consolidation,0
704868,39,84545.41,9155.53,588,5.0,3,2,Rent,Debt_Consolidation,0
704869,63,72922.1,12908.38,531,11.0,3,2,Mortgage,Other,0
704870,54,86890.64,6980.59,624,2.7,2,3,Own,Home_Improvement,0
704871,55,47115.68,32909.59,787,10.8,0,0,Mortgage,Auto,1
704872,43,36333.82,42637.13,728,9.4,1,0,Mortgage,Debt_Consolidation,1
704873,65,103266.22,1731.67,694,7.8,2,3,Mortgage,Medical,0
704874,58,68111.24,8247.77,850,11.2,1,3,Mortgage,Other,0
704875,58,48222.26,14542.85,572,0.8,0,1,Mortgage,Medical,0
704876,45,75068.32,6725.86,565,4.5,4,2,Rent,Other,0
704877,35,38663.54,26970.01,526,7.5,0,1,Rent,Other,1
704878,32,95300.88,18647.77,656,2.1,2,3,Rent,Home_Improvement,0
704879,50,24973.24,13690.47,584,5.0,4,0,Mortgage,Debt_Consolidation,1
704880,45,43703.06,1000.0,524,5.4,0,0,Own,Auto,0
704881,49,52341.02,1000.0,708,7.0,2,0,Rent,Debt_Consolidation,0
704882,58,52044.29,16329.34,643,4.6,2,2,Mortgage,Home_Improvement,1
704883,31,26345.71,1000.0,769,14.5,0,3,Own,Home_Improvement,0
704884,33,77844.21,24388.54,756,0.0,1,1,Mortgage,Other,0
704885,55,72076.15,11485.54,578,7.0,1,2,Own,Debt_Consolidation,1
704886,49,58331.03,26487.46,669,4.3,0,0,Mortgage,Auto,1
704887,52,71044.8,19379.64,610,12.0,0,2,Mortgage,Debt_Consolidation,0
704888,47,45672.2,22208.73,534,5.3,3,1,Own,Debt_Consolidation,1
704889,42,80611.8,20302.2,850,14.1,3,1,Mortgage,Debt_Consolidation,0
704890,52,43047.14,9524.34,688,10.7,0,2,Mortgage,Other,0
704891,27,30977.77,10112.08,631,14.3,1,2,Rent,Debt_Consolidation,0
704892,37,52706.39,12450.98,780,12.7,0,0,Rent,Medical,0
704893,40,52256.63,17545.56,626,7.3,1,0,Rent,Debt_Consolidation,0
704894,31,65681.14,24178.11,657,12.6,0,1,Mortgage,Home_Improvement,0
704895,61,73605.97,14067.21,758,9.1,3,3,Mortgage,Home_Improvement,0
704896,50,98459.0,29742.95,628,9.0,2,0,Rent,Other,0
704897,39,24739.62,11975.06,697,17.4,3,3,Mortgage,Medical,1
704898,59,18344.29,4715.67,677,3.8,1,2,Own,Debt_Consolidation,0
704899,33,64173.34,8819.12,544,11.1,4,0,Mortgage,Medical,0
704900,42,89225.27,9879.24,717,4.4,4,3,Own,Auto,0
704901,49,82553.99,30577.43,673,0.5,2,2,Own,Debt_Consolidation,0
704902,27,54975.27,24738.87,672,10.3,3,2,Own,Auto,0
704903,62,51819.26,20390.52,742,8.2,2,1,Rent,Debt_Consolidation,1
704904,57,50605.45,15512.14,547,10.1,1,0,Rent,Other,0
704905,63,100887.98,19158.81,570,7.5,3,1,Rent,Debt_Consolidation,0
704906,44,52775.81,4075.18,566,5.8,0,0,Own,Debt_Consolidation,0
704907,47,65729.24,40964.83,601,8.1,2,1,Mortgage,Home_Improvement,0
704908,51,28142.72,22086.17,689,3.4,3,0,Rent,Home_Improvement,0
704909,47,80340.57,26821.92,709,11.6,3,1,Rent,Debt_Consolidation,0
704910,25,54822.48,28339.76,642,6.5,4,0,Own,Debt_Consolidation,1
704911,42,51656.12,15952.18,648,13.7,4,3,Mortgage,Auto,0
704912,56,50847.39,15023.85,743,12.3,2,0,Rent,Other,0
704913,55,54948.19,6928.79,503,5.7,4,1,Rent,Auto,0
704914,37,123969.84,15584.32,553,0.0,1,2,Rent,Debt_Consolidation,1
704915,45,73078.45,14543.89,806,18.2,2,3,Mortgage,Medical,0
704916,61,74305.9,1000.0,556,9.3,2,1,Rent,Home_Improvement,0
704917,29,39853.16,18812.84,617,13.7,1,2,Rent,Home_Improvement,1
704918,32,24026.21,4197.49,646,0.0,1,2,Mortgage,Other,0
704919,28,14000.0,14270.55,774,0.0,4,3,Rent,Auto,1
704920,21,44065.73,39112.57,730,14.3,0,3,Mortgage,Home_Improvement,1
704921,29,62420.82,33484.56,601,9.8,0,1,Mortgage,Medical,0
704922,35,63935.99,1467.43,527,6.2,0,1,Mortgage,Home_Improvement,0
704923,57,23069.4,18158.99,727,6.7,0,1,Mortgage,Auto,1
704924,53,74145.2,19819.95,620,12.8,2,1,Own,Home_Improvement,1
704925,58,44786.52,32077.17,530,3.7,3,2,Rent,Other,1
704926,53,85790.69,36421.66,739,12.8,2,0,Own,Home_Improvement,0
704927,43,52202.82,16592.32,537,0.0,1,0,Own,Home_Improvement,1
704928,59,59525.21,10983.44,562,5.0,4,3,Rent,Home_Improvement,0
704929,60,40727.37,20183.36,719,3.4,4,3,Mortgage,Auto,1
704930,30,41867.49,21309.65,538,0.8,2,2,Own,Debt_Consolidation,1
704931,65,59388.06,1000.0,805,4.4,2,1,Own,Debt_Consolidation,0
704932,47,72442.92,19344.5,782,2.6,0,0,Rent,Other,0
704933,64,75976.4,12225.62,463,8.9,1,1,Own,Debt_Consolidation,1
704934,24,41433.78,32983.32,632,9.2,4,1,Own,Debt_Consolidation,1
704935,55,28499.29,22512.75,730,9.0,2,0,Rent,Auto,1
704936,31,68805.35,18848.81,705,10.4,3,1,Own,Debt_Consolidation,0
704937,53,89613.66,24664.86,722,0.7,2,0,Mortgage,Medical,0
704938,23,46702.42,14724.35,516,8.0,3,2,Mortgage,Debt_Consolidation,0
704939,26,48291.27,17914.49,789,11.5,3,2,Own,Other,0
704940,49,47886.88,19741.74,601,3.9,1,2,Mortgage,Auto,1
704941,51,66736.86,1000.0,611,7.8,0,1,Mortgage,Auto,0
704942,61,81745.35,25075.18,615,7.0,3,0,Own,Debt_Consolidation,0
704943,26,36020.06,26424.23,735,9.8,3,3,Rent,Other,1
704944,48,69158.6,23705.26,604,5.2,3,1,Rent,Other,1
704945,22,93337.86,27343.68,634,1.5,3,3,Mortgage,Other,1
704946,48,73113.17,4594.53,530,1.5,2,1,Mortgage,Medical,0
704947,28,40224.82,18380.1,524,1.9,4,1,Rent,Home_Improvement,1
704948,61,23787.13,14444.19,686,10.8,4,2,Rent,Home_Improvement,1
704949,61,59726.25,13926.28,551,7.0,1,3,Rent,Home_Improvement,0
704950,35,91475.56,4127.61,540,5.7,2,2,Mortgage,Home_Improvement,0
704951,44,78161.74,6992.88,718,13.9,2,1,Own,Home_Improvement,0
704952,46,93681.7,14972.12,632,7.1,2,1,Own,Home_Improvement,0
704953,55,50194.67,5341.0,659,0.0,2,3,Mortgage,Auto,0
704954,57,60540.44,12543.83,716,5.2,3,1,Mortgage,Auto,0
704955,46,39614.57,4403.84,681,5.3,0,3,Mortgage,Home_Improvement,0
704956,29,72381.98,20767.71,748,0.3,4,1,Mortgage,Home_Improvement,0
704957,36,54432.83,36456.97,711,5.0,3,3,Own,Auto,1
704958,52,40196.81,20169.15,589,6.9,4,2,Mortgage,Debt_Consolidation,1
704959,50,49890.54,15098.58,641,15.9,3,3,Own,Other,0
704960,24,72811.19,2089.36,631,8.8,0,1,Rent,Medical,0
704961,46,80406.13,8787.0,574,3.8,3,0,Rent,Debt_Consolidation,0
704962,37,78167.99,22492.17,661,0.3,2,1,Own,Home_Improvement,1
704963,40,115414.74,17551.17,581,15.6,1,0,Rent,Home_Improvement,0
704964,29,77596.55,13539.01,668,7.3,2,2,Own,Auto,0
704965,39,37380.76,1000.0,655,9.4,0,3,Mortgage,Debt_Consolidation,0
704966,40,85492.53,4546.25,585,1.1,3,2,Own,Other,0
704967,35,39139.19,19612.13,798,13.8,3,1,Rent,Auto,0
704968,30,33236.41,5717.43,792,12.6,2,0,Mortgage,Other,0
704969,30,76979.42,23954.42,810,13.3,0,0,Rent,Home_Improvement,0
704970,23,45609.06,16791.82,786,5.8,0,0,Rent,Home_Improvement,0
704971,40,59912.3,5856.67,799,12.2,2,1,Own,Home_Improvement,0
704972,41,47631.75,34070.85,692,4.9,2,2,Mortgage,Medical,0
704973,25,55270.38,1000.0,845,7.2,2,1,Mortgage,Auto,0
704974,38,18212.47,11358.15,644,0.5,3,3,Own,Auto,0
704975,29,81428.45,1000.0,631,13.0,1,1,Own,Debt_Consolidation,0
704976,54,89270.73,12126.23,660,0.0,1,3,Rent,Debt_Consolidation,0
704977,44,54143.99,21128.41,586,5.0,4,1,Mortgage,Auto,1
704978,21,89918.11,29159.51,642,3.4,2,2,Mortgage,Debt_Consolidation,0
704979,52,80680.77,19890.14,831,17.5,0,1,Own,Debt_Consolidation,0
704980,49,88815.98,13606.86,493,13.7,1,3,Rent,Medical,0
704981,53,95623.72,18156.84,503,6.2,3,2,Mortgage,Home_Improvement,1
704982,22,30693.09,3421.82,659,0.0,0,0,Mortgage,Debt_Consolidation,0
704983,61,79705.64,14438.58,788,9.7,0,0,Mortgage,Auto,0
704984,42,56702.55,23699.65,641,3.5,1,1,Mortgage,Debt_Consolidation,1
704985,49,78430.1,18739.39,750,4.6,4,2,Rent,Debt_Consolidation,0
704986,21,53887.27,22721.85,613,4.6,2,0,Mortgage,Home_Improvement,1
704987,41,109833.08,11327.09,643,14.8,0,0,Mortgage,Debt_Consolidation,0
704988,61,100188.35,21819.05,672,7.3,3,0,Rent,Medical,0
704989,26,60073.1,14437.47,475,3.6,3,0,Rent,Other,0
704990,42,71062.75,6558.37,546,12.0,2,2,Mortgage,Debt_Consolidation,0
704991,54,65946.67,1000.0,590,11.9,3,0,Own,Auto,0
704992,42,66569.93,1000.0,647,13.2,1,2,Mortgage,Debt_Consolidation,0
704993,41,82789.08,6696.47,694,11.9,0,3,Rent,Medical,0
704994,24,37160.8,10798.86,623,17.3,1,1,Mortgage,Other,0
704995,43,26356.87,17369.98,719,2.9,1,0,Own,Debt_Consolidation,0
704996,56,87398.78,7746.0,562,5.6,3,3,Mortgage,Medical,0
704997,23,68792.4,3705.87,711,13.2,0,3,Own,Auto,0
704998,32,49649.41,19307.53,739,11.2,1,1,Rent,Home_Improvement,1
704999,55,44277.2,20525.24,665,7.9,0,1,Rent,Auto,0
705000,42,24927.8,21047.28,567,10.4,4,0,Rent,Debt_Consolidation,1
705001,54,53758.18,19867.76,740,10.5,3,3,Mortgage,Home_Improvement,0
705002,53,19015.94,9925.19,787,0.3,2,1,Rent,Medical,0
705003,56,63766.32,20297.25,687,8.6,0,0,Rent,Debt_Consolidation,0
705004,56,67140.22,20902.25,604,4.9,2,1,Own,Home_Improvement,1
705005,48,44138.58,25495.98,690,6.0,0,1,Own,Debt_Consolidation,1
705006,38,84516.47,13375.77,762,14.7,1,1,Mortgage,Auto,0
705007,24,78257.13,5340.06,592,5.5,4,0,Mortgage,Debt_Consolidation,0
705008,23,64759.91,26451.41,486,10.6,1,2,Own,Debt_Consolidation,1
705009,34,41979.41,25573.43,661,6.8,1,3,Rent,Debt_Consolidation,1
705010,65,44131.02,14156.58,780,5.0,2,3,Rent,Medical,0
705011,25,37085.26,1000.0,636,3.8,0,3,Rent,Medical,0
705012,32,14000.0,7270.54,655,0.0,1,2,Mortgage,Debt_Consolidation,0
705013,63,59686.29,25926.46,573,6.0,0,1,Mortgage,Other,1
705014,22,76908.88,8870.98,524,5.4,3,0,Own,Home_Improvement,0
705015,28,22787.51,10198.33,709,6.7,0,2,Rent,Other,0
705016,48,67783.85,26578.73,780,1.8,0,1,Mortgage,Home_Improvement,0
705017,47,53169.87,16954.78,655,5.0,1,2,Rent,Other,0
705018,60,61762.52,16045.55,584,1.7,1,1,Rent,Other,0
705019,45,76247.75,8630.79,550,6.9,1,0,Mortgage,Debt_Consolidation,0
705020,24,81087.27,19009.89,787,7.7,4,3,Mortgage,Auto,0
705021,52,42479.98,17608.94,574,14.2,1,1,Mortgage,Debt_Consolidation,1
705022,23,76760.05,22390.77,626,9.2,0,2,Rent,Home_Improvement,0
705023,28,48685.6,1000.0,683,8.6,3,1,Rent,Auto,0
705024,51,14000.0,28038.31,726,4.4,1,0,Mortgage,Home_Improvement,1
705025,44,107623.93,34541.85,634,17.3,0,2,Rent,Debt_Consolidation,0
705026,46,59468.74,21152.52,527,5.0,0,3,Rent,Home_Improvement,1
705027,39,50825.9,12266.9,594,0.9,0,1,Mortgage,Medical,0
705028,32,90876.82,28162.9,557,12.6,0,3,Mortgage,Debt_Consolidation,0
705029,49,69463.16,28774.22,644,13.9,1,3,Mortgage,Home_Improvement,0
705030,32,44905.81,8987.87,571,5.0,0,2,Rent,Debt_Consolidation,1
705031,63,63525.45,15442.07,677,16.4,0,2,Own,Auto,0
705032,55,66263.5,18151.15,549,0.0,4,1,Rent,Home_Improvement,0
705033,41,53565.57,7063.38,628,7.3,1,1,Rent,Debt_Consolidation,0
705034,21,14000.0,14837.23,710,7.7,0,1,Mortgage,Debt_Consolidation,1
705035,51,61978.74,25353.4,731,11.8,0,1,Rent,Other,0
705036,31,35631.26,36756.47,480,0.6,4,2,Mortgage,Debt_Consolidation,1
705037,41,33049.29,1000.0,680,9.5,2,2,Rent,Debt_Consolidation,0
705038,37,59391.48,22476.82,639,12.9,4,3,Mortgage,Medical,0
705039,63,110176.97,1480.72,639,5.4,2,0,Own,Other,0
705040,55,29366.58,10074.2,570,12.3,2,0,Rent,Home_Improvement,0
705041,64,65681.14,22605.13,507,6.6,2,1,Rent,Debt_Consolidation,1
705042,35,22475.37,5783.63,652,13.9,1,2,Mortgage,Home_Improvement,1
705043,24,19366.27,19673.4,755,1.8,3,0,Mortgage,Debt_Consolidation,1
705044,23,49327.05,11591.51,486,8.4,2,2,Own,Other,0
705045,58,80370.53,23235.25,622,0.0,0,3,Own,Auto,1
705046,54,64939.55,2398.02,696,5.8,4,0,Rent,Debt_Consolidation,0
705047,62,64966.21,36190.4,731,5.6,1,2,Rent,Other,0
705048,51,87661.04,6606.15,494,11.4,4,3,Rent,Home_Improvement,0
705049,37,69948.75,9534.5,660,0.0,2,3,Rent,Debt_Consolidation,0
705050,26,43999.39,3799.59,476,7.7,0,2,Rent,Home_Improvement,0
705051,38,35127.72,29203.57,774,9.2,2,0,Rent,Other,1
705052,53,50740.37,20291.95,624,16.8,0,0,Rent,Debt_Consolidation,0
705053,51,66603.58,16924.39,692,5.7,4,0,Own,Home_Improvement,0
705054,49,50197.35,31030.21,646,4.8,4,0,Mortgage,Auto,1
705055,62,52346.71,4381.71,513,10.4,3,1,Rent,Other,1
705056,37,44555.91,7114.06,822,10.4,3,1,Rent,Home_Improvement,0
705057,37,38670.27,19023.51,685,15.5,3,1,Rent,Debt_Consolidation,0
705058,47,29138.0,8137.89,609,2.7,4,3,Mortgage,Debt_Consolidation,0
705059,41,38895.67,13061.01,457,15.8,3,0,Rent,Medical,1
705060,43,101085.35,14229.13,778,0.3,2,3,Mortgage,Auto,0
705061,48,84106.93,13348.88,547,8.2,2,0,Own,Other,0
705062,56,91526.11,18863.54,647,0.0,1,2,Rent,Medical,0
705063,29,60963.66,4991.15,737,9.2,3,0,Rent,Other,1
705064,63,55180.86,26703.65,754,10.0,2,2,Mortgage,Other,0
705065,37,77788.61,16331.32,619,6.6,3,2,Mortgage,Home_Improvement,0
705066,36,49058.51,8975.27,656,3.9,1,1,Mortgage,Auto,0
705067,40,85728.38,10763.53,704,4.2,2,2,Rent,Debt_Consolidation,0
705068,25,61369.37,18886.84,672,10.5,3,1,Rent,Medical,0
705069,28,77344.03,14962.09,433,5.3,1,3,Own,Home_Improvement,0
705070,37,39445.12,21307.33,664,6.7,2,0,Mortgage,Auto,0
705071,33,102099.6,30555.66,594,6.7,4,3,Mortgage,Auto,0
705072,47,63220.54,16060.52,693,12.5,0,3,Own,Auto,0
705073,48,74316.77,1000.0,533,4.9,2,0,Mortgage,Auto,0
705074,32,40230.33,19315.08,627,6.0,3,1,Own,Other,1
705075,60,41580.55,17511.23,636,10.5,3,3,Rent,Debt_Consolidation,0
705076,27,75142.26,17514.91,639,9.5,0,1,Mortgage,Debt_Consolidation,0
705077,35,18591.11,14360.69,534,13.5,1,3,Mortgage,Home_Improvement,1
705078,30,88238.58,1000.0,582,14.2,3,0,Rent,Auto,0
705079,53,43880.77,13427.41,672,9.1,2,3,Mortgage,Other,0
705080,59,81514.5,17843.65,850,11.3,4,1,Rent,Home_Improvement,0
705081,63,42413.53,14463.75,632,10.1,2,1,Own,Debt_Consolidation,0
705082,53,57117.25,31766.55,726,4.1,3,3,Mortgage,Debt_Consolidation,0
705083,27,60266.3,33166.53,683,11.0,3,2,Mortgage,Debt_Consolidation,0
705084,26,80337.96,1000.0,765,11.8,4,2,Mortgage,Home_Improvement,0
705085,25,37586.84,35742.12,462,6.6,0,0,Rent,Other,1
705086,34,71552.18,4280.85,442,16.5,1,0,Rent,Other,0
705087,34,65329.67,11539.45,636,0.0,1,2,Own,Debt_Consolidation,0
705088,33,76905.21,43982.13,602,5.6,2,3,Rent,Debt_Consolidation,1
705089,55,38039.98,32202.59,582,4.5,0,2,Own,Medical,1
